========================================
  RÉSULTATS : 4voices_1_1_1_3_vtype_1_1_2
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 2
v_type            : 1 1 2
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.0
Temps 1ère solution (ms)    : 88.2
Temps dernière amélio. (ms) : 451227.8
Solutions trouvées          : 135
Améliorations de coût       : 129
Score pondéré           : 21217.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3325344
Échecs     : 1662514
Restarts   : 0
Propagat.  : 2597880227
Profondeur : 126

--- Améliorations ---
    Sol#    Temps (ms)       Coût
     102       14283.5     23417.0
     103       14283.8     23362.0
     104       14284.1     23307.0
     105       14284.2     23087.0
     106       14288.8     23046.0
     107       14290.7     23037.0
     108       14302.3     22876.0
     109       14304.7     22835.0
     110       14620.9     22750.0
     111       14680.0     22716.0
     112       14684.9     22675.0
     113       15320.8     22639.0
     114       32212.4     22507.0
     115       32226.6     22470.0
     116       32227.1     22250.0
     117       32230.1     22209.0
     119       32342.0     22185.0
     120       32342.9     21965.0
     121       32368.9     21940.0
     122       35362.6     21914.0
     123       35365.5     21873.0
     124       36601.5     21805.0
     125       36604.7     21764.0
     126       36902.4     21674.0
     127       84976.8     21517.0
     128       85000.7     21507.0
     129       85015.8     21473.0
     130       85017.6     21432.0
     131      449940.6     21427.0
     132      451213.1     21343.0
     133      451214.4     21302.0
     134      451223.8     21258.0
     135      451227.8     21217.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          88.2     29807.0  29304, 2, 134, 8, 17, 6, 0, 22, 24, 0, 274, 0, 16
       2          89.9     29587.0  29088, 2, 134, 8, 17, 6, 0, 22, 20, 0, 274, 0, 16
       3          90.2     29532.0  29034, 2, 134, 8, 17, 6, 0, 22, 19, 0, 274, 0, 16
       4          90.5     29477.0  28980, 2, 134, 8, 17, 6, 0, 22, 18, 0, 274, 0, 16
       5          91.1     29422.0  28926, 2, 134, 8, 17, 6, 0, 22, 17, 0, 274, 0, 16
       6          91.4     29367.0  28872, 2, 134, 8, 17, 6, 0, 22, 16, 0, 274, 0, 16
       7          91.6     29312.0  28818, 2, 134, 8, 17, 6, 0, 22, 15, 0, 274, 0, 16
       8          91.9     29257.0  28764, 2, 134, 8, 17, 6, 0, 22, 14, 0, 274, 0, 16
       9          92.2     29202.0  28710, 2, 134, 8, 17, 6, 0, 22, 13, 0, 274, 0, 16
      10          92.4     29147.0  28656, 2, 134, 8, 17, 6, 0, 22, 12, 0, 274, 0, 16
      11          92.7     29092.0  28602, 2, 134, 8, 17, 6, 0, 22, 11, 0, 274, 0, 16
      12          93.0     29037.0  28548, 2, 134, 8, 17, 6, 0, 22, 10, 0, 274, 0, 16
      13          93.2     28982.0  28494, 2, 134, 8, 17, 6, 0, 22, 9, 0, 274, 0, 16
      14          93.5     28927.0  28440, 2, 134, 8, 17, 6, 0, 22, 8, 0, 274, 0, 16
      15          93.7     28872.0  28386, 2, 134, 8, 17, 6, 0, 22, 7, 0, 274, 0, 16
      16          94.0     28817.0  28332, 2, 134, 8, 17, 6, 0, 22, 6, 0, 274, 0, 16
      17          94.3     28762.0  28278, 2, 134, 8, 17, 6, 0, 22, 5, 0, 274, 0, 16
      18          94.5     28707.0  28224, 2, 134, 8, 17, 6, 0, 22, 4, 0, 274, 0, 16
      19          94.7     28487.0  28008, 2, 134, 8, 17, 6, 0, 22, 0, 0, 274, 0, 16
      20          95.8     28493.0  28006, 4, 120, 8, 17, 7, 0, 22, 20, 0, 273, 0, 16
      21          96.2     28438.0  27952, 4, 120, 8, 17, 7, 0, 22, 19, 0, 273, 0, 16
      22          96.5     28383.0  27898, 4, 120, 8, 17, 7, 0, 22, 18, 0, 273, 0, 16
      23          96.8     28328.0  27844, 4, 120, 8, 17, 7, 0, 22, 17, 0, 273, 0, 16
      24          97.1     28273.0  27790, 4, 120, 8, 17, 7, 0, 22, 16, 0, 273, 0, 16
      25          97.4     28218.0  27736, 4, 120, 8, 17, 7, 0, 22, 15, 0, 273, 0, 16
      26          97.7     28163.0  27682, 4, 120, 8, 17, 7, 0, 22, 14, 0, 273, 0, 16
      27          98.4     28108.0  27628, 4, 120, 8, 17, 7, 0, 22, 13, 0, 273, 0, 16
      28          98.7     28053.0  27574, 4, 120, 8, 17, 7, 0, 22, 12, 0, 273, 0, 16
      29          98.9     27998.0  27520, 4, 120, 8, 17, 7, 0, 22, 11, 0, 273, 0, 16
      30          99.2     27943.0  27466, 4, 120, 8, 17, 7, 0, 22, 10, 0, 273, 0, 16
      31          99.5     27888.0  27412, 4, 120, 8, 17, 7, 0, 22, 9, 0, 273, 0, 16
      32          99.7     27833.0  27358, 4, 120, 8, 17, 7, 0, 22, 8, 0, 273, 0, 16
      33         100.0     27778.0  27304, 4, 120, 8, 17, 7, 0, 22, 7, 0, 273, 0, 16
      34         100.2     27723.0  27250, 4, 120, 8, 17, 7, 0, 22, 6, 0, 273, 0, 16
      35         100.5     27668.0  27196, 4, 120, 8, 17, 7, 0, 22, 5, 0, 273, 0, 16
      36         100.7     27613.0  27142, 4, 120, 8, 17, 7, 0, 22, 4, 0, 273, 0, 16
      37         100.9     27393.0  26926, 4, 120, 8, 17, 7, 0, 22, 0, 0, 273, 0, 16
      38         101.6     27384.0  26918, 4, 120, 8, 17, 6, 0, 24, 0, 0, 273, 0, 14
      39         104.4     27342.0  26870, 4, 120, 0, 17, 6, 0, 24, 10, 0, 273, 0, 18
      40         105.0     27287.0  26816, 4, 120, 0, 17, 6, 0, 24, 9, 0, 273, 0, 18
      41         105.3     27232.0  26762, 4, 120, 0, 17, 6, 0, 24, 8, 0, 273, 0, 18
      42         105.6     27177.0  26708, 4, 120, 0, 17, 6, 0, 24, 7, 0, 273, 0, 18
      43         105.9     27122.0  26654, 4, 120, 0, 17, 6, 0, 24, 6, 0, 273, 0, 18
      44         106.2     27067.0  26600, 4, 120, 0, 17, 6, 0, 24, 5, 0, 273, 0, 18
      45         106.5     27012.0  26546, 4, 120, 0, 17, 6, 0, 24, 4, 0, 273, 0, 18
      46         106.8     26792.0  26330, 4, 120, 0, 17, 6, 0, 24, 0, 0, 273, 0, 18
      47         107.6     26783.0  26322, 4, 120, 0, 17, 5, 0, 26, 0, 0, 273, 0, 16
      48         109.2     26751.0  26290, 4, 120, 0, 17, 6, 0, 24, 0, 0, 272, 0, 18
      49         109.7     26742.0  26282, 4, 120, 0, 17, 5, 0, 26, 0, 0, 272, 0, 16
      50         140.7     26700.0  26242, 6, 120, 0, 17, 5, 0, 22, 0, 0, 272, 0, 16
      51         606.6     26669.0  26228, 4, 134, 0, 15, 5, 0, 26, 4, 0, 235, 0, 18
      52         607.0     26449.0  26012, 4, 134, 0, 15, 5, 0, 26, 0, 0, 235, 0, 18
      53         646.7     26447.0  26002, 8, 120, 0, 17, 7, 0, 26, 5, 0, 241, 1, 20
      54         647.2     26392.0  25948, 8, 120, 0, 17, 7, 0, 26, 4, 0, 241, 1, 20
      55         647.6     26172.0  25732, 8, 120, 0, 17, 7, 0, 26, 0, 0, 241, 1, 20
      56         647.8     26163.0  25724, 8, 120, 0, 17, 6, 0, 28, 0, 0, 241, 1, 18
      57         649.5     26127.0  25692, 8, 120, 0, 16, 6, 0, 28, 12, 0, 226, 1, 18
      58         650.0     26072.0  25638, 8, 120, 0, 16, 6, 0, 28, 11, 0, 226, 1, 18
      59         650.3     26017.0  25584, 8, 120, 0, 16, 6, 0, 28, 10, 0, 226, 1, 18
      60         650.6     25962.0  25530, 8, 120, 0, 16, 6, 0, 28, 9, 0, 226, 1, 18
      61         650.9     25907.0  25476, 8, 120, 0, 16, 6, 0, 28, 8, 0, 226, 1, 18
      62         651.2     25852.0  25422, 8, 120, 0, 16, 6, 0, 28, 7, 0, 226, 1, 18
      63         651.5     25797.0  25368, 8, 120, 0, 16, 6, 0, 28, 6, 0, 226, 1, 18
      64         651.9     25742.0  25314, 8, 120, 0, 16, 6, 0, 28, 5, 0, 226, 1, 18
      65         652.2     25687.0  25260, 8, 120, 0, 16, 6, 0, 28, 4, 0, 226, 1, 18
      66         652.4     25467.0  25044, 8, 120, 0, 16, 6, 0, 28, 0, 0, 226, 1, 18
      67         665.3     25435.0  25012, 8, 120, 0, 16, 7, 0, 26, 0, 0, 225, 1, 20
      68         665.7     25426.0  25004, 8, 120, 0, 16, 6, 0, 28, 0, 0, 225, 1, 18
      69         677.0     25278.0  24858, 8, 120, 0, 16, 7, 0, 24, 0, 0, 225, 0, 20
      70         677.4     25269.0  24850, 8, 120, 0, 16, 6, 0, 26, 0, 0, 225, 0, 18
      71         679.0     25270.0  24850, 8, 120, 0, 15, 6, 0, 26, 0, 0, 227, 0, 18
      72         851.5     25265.0  24844, 6, 120, 0, 16, 6, 0, 28, 0, 0, 226, 1, 18
      73         852.4     25108.0  24690, 6, 120, 0, 16, 6, 0, 26, 0, 0, 226, 0, 18
      74         876.7     25109.0  24690, 6, 120, 0, 15, 6, 0, 26, 0, 0, 228, 0, 18
      75         946.3     25067.0  24650, 6, 120, 0, 16, 6, 0, 26, 0, 0, 225, 0, 18
      76         960.0     25068.0  24650, 6, 120, 0, 15, 6, 0, 26, 0, 0, 227, 0, 18
      77        1184.3     25071.0  24648, 6, 116, 0, 16, 6, 0, 26, 0, 0, 233, 0, 20
      78        1245.6     25030.0  24608, 6, 116, 0, 16, 6, 0, 26, 0, 0, 232, 0, 20
      79        1362.3     24981.0  24566, 6, 120, 0, 16, 5, 0, 24, 5, 0, 221, 0, 18
      80        1362.6     24926.0  24512, 6, 120, 0, 16, 5, 0, 24, 4, 0, 221, 0, 18
      81        1362.9     24706.0  24296, 6, 120, 0, 16, 5, 0, 24, 0, 0, 221, 0, 18
      82        1524.6     24693.0  24282, 4, 120, 0, 17, 5, 0, 24, 0, 0, 225, 0, 16
      83        1887.4     24666.0  24256, 6, 120, 0, 16, 5, 0, 22, 0, 0, 223, 0, 18
      84        1892.5     24625.0  24216, 6, 120, 0, 16, 5, 0, 22, 0, 0, 222, 0, 18
      85        2741.0     24471.0  24064, 4, 120, 0, 15, 6, 0, 26, 0, 0, 216, 0, 20
      86        2742.5     24462.0  24056, 4, 120, 0, 15, 5, 0, 28, 0, 0, 216, 0, 18
      87        3074.3     24420.0  24016, 6, 120, 0, 15, 5, 0, 24, 0, 0, 216, 0, 18
      88        3681.6     24244.0  23842, 4, 120, 0, 16, 5, 0, 22, 0, 0, 219, 0, 16
      89        4191.8     24213.0  23808, 4, 116, 0, 16, 6, 0, 26, 0, 0, 217, 0, 20
      90        4197.3     24172.0  23768, 4, 116, 0, 16, 6, 0, 26, 0, 0, 216, 0, 20
      91       14043.5     24016.0  23638, 8, 120, 8, 14, 6, 0, 30, 0, 0, 178, 0, 14
      92       14047.4     23975.0  23598, 8, 120, 8, 14, 6, 0, 30, 0, 0, 177, 0, 14
      93       14061.2     23847.0  23472, 8, 120, 8, 14, 7, 0, 26, 0, 0, 178, 0, 14
      94       14064.0     23806.0  23432, 8, 120, 8, 14, 7, 0, 26, 0, 0, 177, 0, 14
      95       14281.3     23802.0  23420, 6, 120, 0, 13, 8, 0, 28, 13, 0, 176, 0, 18
      96       14281.6     23747.0  23366, 6, 120, 0, 13, 8, 0, 28, 12, 0, 176, 0, 18
      97       14282.0     23692.0  23312, 6, 120, 0, 13, 8, 0, 28, 11, 0, 176, 0, 18
      98       14282.3     23637.0  23258, 6, 120, 0, 13, 8, 0, 28, 10, 0, 176, 0, 18
      99       14282.6     23582.0  23204, 6, 120, 0, 13, 8, 0, 28, 9, 0, 176, 0, 18
     100       14282.9     23527.0  23150, 6, 120, 0, 13, 8, 0, 28, 8, 0, 176, 0, 18
     101       14283.2     23472.0  23096, 6, 120, 0, 13, 8, 0, 28, 7, 0, 176, 0, 18
     102       14283.5     23417.0  23042, 6, 120, 0, 13, 8, 0, 28, 6, 0, 176, 0, 18
     103       14283.8     23362.0  22988, 6, 120, 0, 13, 8, 0, 28, 5, 0, 176, 0, 18
     104       14284.1     23307.0  22934, 6, 120, 0, 13, 8, 0, 28, 4, 0, 176, 0, 18
     105       14284.2     23087.0  22718, 6, 120, 0, 13, 8, 0, 28, 0, 0, 176, 0, 18
     106       14288.8     23046.0  22678, 6, 120, 0, 13, 8, 0, 28, 0, 0, 175, 0, 18
     107       14290.7     23037.0  22670, 6, 120, 0, 13, 7, 0, 30, 0, 0, 175, 0, 16
     108       14302.3     22876.0  22510, 4, 120, 0, 13, 7, 0, 30, 0, 0, 176, 0, 16
     109       14304.7     22835.0  22470, 4, 120, 0, 13, 7, 0, 30, 0, 0, 175, 0, 16
     110       14620.9     22750.0  22382, 4, 116, 0, 14, 8, 0, 28, 0, 0, 180, 0, 18
     111       14680.0     22716.0  22348, 4, 116, 0, 14, 7, 0, 28, 0, 0, 181, 0, 18
     112       14684.9     22675.0  22308, 4, 116, 0, 14, 7, 0, 28, 0, 0, 180, 0, 18
     113       15320.8     22639.0  22276, 4, 120, 0, 14, 6, 0, 24, 0, 0, 179, 0, 16
     114       32212.4     22507.0  22140, 10, 104, 0, 17, 6, 0, 30, 0, 0, 181, 1, 18
     115       32226.6     22470.0  22102, 8, 104, 0, 17, 5, 0, 30, 4, 0, 182, 2, 16
     116       32227.1     22250.0  21886, 8, 104, 0, 17, 5, 0, 30, 0, 0, 182, 2, 16
     117       32230.1     22209.0  21846, 8, 104, 0, 17, 5, 0, 30, 0, 0, 181, 2, 16
     118       32244.5     22210.0  21846, 8, 104, 0, 16, 6, 0, 28, 0, 0, 185, 1, 16
     119       32342.0     22185.0  21822, 8, 104, 0, 17, 5, 0, 26, 4, 0, 181, 2, 16
     120       32342.9     21965.0  21606, 8, 104, 0, 17, 5, 0, 26, 0, 0, 181, 2, 16
     121       32368.9     21940.0  21580, 8, 104, 0, 16, 6, 0, 24, 0, 0, 183, 1, 18
     122       35362.6     21914.0  21552, 6, 104, 0, 17, 5, 0, 22, 0, 0, 192, 2, 14
     123       35365.5     21873.0  21512, 6, 104, 0, 17, 5, 0, 22, 0, 0, 191, 2, 14
     124       36601.5     21805.0  21446, 6, 104, 0, 16, 6, 0, 24, 0, 0, 186, 1, 16
     125       36604.7     21764.0  21406, 6, 104, 0, 16, 6, 0, 24, 0, 0, 185, 1, 16
     126       36902.4     21674.0  21318, 6, 104, 0, 17, 5, 0, 22, 0, 0, 187, 1, 14
     127       84976.8     21517.0  21166, 8, 104, 0, 16, 6, 0, 20, 0, 0, 180, 1, 16
     128       85000.7     21507.0  21152, 6, 100, 0, 16, 8, 0, 26, 0, 0, 180, 1, 18
     129       85015.8     21473.0  21118, 6, 100, 0, 16, 7, 0, 26, 0, 0, 181, 1, 18
     130       85017.6     21432.0  21078, 6, 100, 0, 16, 7, 0, 26, 0, 0, 180, 1, 18
     131      449940.6     21427.0  21074, 4, 106, 0, 15, 6, 0, 20, 0, 0, 185, 1, 16
     132      451213.1     21343.0  20994, 6, 106, 0, 15, 6, 0, 18, 0, 0, 181, 1, 16
     133      451214.4     21302.0  20954, 6, 106, 0, 15, 6, 0, 18, 0, 0, 180, 1, 16
     134      451223.8     21258.0  20906, 4, 102, 0, 15, 7, 0, 24, 0, 0, 181, 1, 18
     135      451227.8     21217.0  20866, 4, 102, 0, 15, 7, 0, 24, 0, 0, 180, 1, 18

--- Solution (notes MIDI) ---
48 43 45 47 59 60 62 64 52 64 52 48 43 43 45 43 43 55 55 57 59 60 67 65 64 65 64 57 60 62 64 67 65 64 62 59 57 55 60 62 64 65 67 65 64 65 64 62 60 59 60 
