========================================
  RÉSULTATS : 4voices_1_1_1_3_vtype_1_3_3
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 2
v_type            : 1 3 3
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.1
Temps 1ère solution (ms)    : 90.7
Temps dernière amélio. (ms) : 479762.0
Solutions trouvées          : 130
Améliorations de coût       : 129
Score pondéré           : 18988.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3468507
Échecs     : 1734106
Restarts   : 0
Propagat.  : 2359032676
Profondeur : 122

--- Améliorations ---
    Sol#    Temps (ms)       Coût
       6          93.9     27039.0  26626, 8, 130, 16, 19, 7, 0, 44, 12, 0, 159, 6, 12
       7          94.1     26984.0  26572, 8, 130, 16, 19, 7, 0, 44, 11, 0, 159, 6, 12
       8          94.4     26929.0  26518, 8, 130, 16, 19, 7, 0, 44, 10, 0, 159, 6, 12
       9          94.6     26874.0  26464, 8, 130, 16, 19, 7, 0, 44, 9, 0, 159, 6, 12
      10          94.9     26819.0  26410, 8, 130, 16, 19, 7, 0, 44, 8, 0, 159, 6, 12
      11          95.1     26764.0  26356, 8, 130, 16, 19, 7, 0, 44, 7, 0, 159, 6, 12
      12          95.4     26709.0  26302, 8, 130, 16, 19, 7, 0, 44, 6, 0, 159, 6, 12
      13          95.6     26654.0  26248, 8, 130, 16, 19, 7, 0, 44, 5, 0, 159, 6, 12
      14          95.9     26599.0  26194, 8, 130, 16, 19, 7, 0, 44, 4, 0, 159, 6, 12
      15          96.0     26379.0  25978, 8, 130, 16, 19, 7, 0, 44, 0, 0, 159, 6, 12
      16          97.8     26339.0  25938, 8, 130, 16, 19, 7, 0, 42, 0, 0, 161, 6, 12
      17         110.3     26306.0  25904, 6, 130, 16, 19, 7, 0, 36, 11, 0, 161, 4, 12
      18         110.6     26251.0  25850, 6, 130, 16, 19, 7, 0, 36, 10, 0, 161, 4, 12
      19         110.9     26196.0  25796, 6, 130, 16, 19, 7, 0, 36, 9, 0, 161, 4, 12
      20         111.2     26141.0  25742, 6, 130, 16, 19, 7, 0, 36, 8, 0, 161, 4, 12
      21         111.5     26086.0  25688, 6, 130, 16, 19, 7, 0, 36, 7, 0, 161, 4, 12
      22         111.7     26031.0  25634, 6, 130, 16, 19, 7, 0, 36, 6, 0, 161, 4, 12
      23         112.0     25976.0  25580, 6, 130, 16, 19, 7, 0, 36, 5, 0, 161, 4, 12
      24         112.4     25921.0  25526, 6, 130, 16, 19, 7, 0, 36, 4, 0, 161, 4, 12
      25         112.6     25701.0  25310, 6, 130, 16, 19, 7, 0, 36, 0, 0, 161, 4, 12
      26         139.6     25654.0  25262, 8, 130, 8, 19, 6, 0, 44, 4, 0, 157, 2, 14
      27         140.7     25434.0  25046, 8, 130, 8, 19, 6, 0, 44, 0, 0, 157, 2, 14
      28         141.9     25394.0  25006, 8, 130, 8, 19, 6, 0, 42, 0, 0, 159, 2, 14
      29         146.6     25265.0  24880, 8, 130, 8, 19, 7, 0, 40, 0, 0, 157, 2, 14
      30         148.0     25225.0  24840, 8, 130, 8, 19, 7, 0, 38, 0, 0, 159, 2, 14
      31         235.6     25212.0  24824, 6, 130, 8, 19, 6, 0, 34, 7, 0, 162, 2, 14
      32         236.0     25157.0  24770, 6, 130, 8, 19, 6, 0, 34, 6, 0, 162, 2, 14
      33         236.4     25102.0  24716, 6, 130, 8, 19, 6, 0, 34, 5, 0, 162, 2, 14
      34         236.7     25047.0  24662, 6, 130, 8, 19, 6, 0, 34, 4, 0, 162, 2, 14
      35         237.1     24827.0  24446, 6, 130, 8, 19, 6, 0, 34, 0, 0, 162, 2, 14
      36         237.6     24704.0  24326, 6, 130, 8, 19, 6, 0, 34, 0, 0, 159, 2, 14
      37         410.1     24607.0  24232, 4, 130, 8, 20, 6, 0, 38, 0, 0, 155, 2, 12
      38         414.0     24567.0  24192, 4, 130, 8, 20, 6, 0, 36, 0, 0, 157, 2, 12
      39        2510.4     24500.0  24126, 4, 130, 8, 19, 6, 0, 38, 0, 0, 153, 2, 14
      40        2515.7     24460.0  24086, 4, 130, 8, 19, 6, 0, 36, 0, 0, 155, 2, 14
      41        4688.2     24420.0  24046, 4, 130, 8, 19, 6, 0, 34, 0, 0, 157, 2, 14
      42        4693.6     24344.0  23972, 4, 130, 8, 20, 5, 0, 34, 0, 0, 155, 2, 14
      43        5564.0     24334.0  23966, 6, 130, 8, 19, 6, 0, 36, 0, 0, 147, 2, 14
      44        6746.5     24215.0  23846, 4, 130, 8, 18, 6, 0, 36, 0, 0, 151, 2, 14
      45        6795.6     24057.0  23692, 4, 130, 8, 20, 5, 0, 34, 0, 0, 148, 2, 14
      46        6796.7     24017.0  23652, 4, 130, 8, 19, 5, 0, 34, 0, 0, 149, 2, 14
      47        7370.1     23954.0  23592, 4, 130, 8, 19, 6, 0, 34, 0, 0, 147, 2, 12
      48        7382.1     23878.0  23518, 4, 130, 8, 20, 5, 0, 34, 0, 0, 145, 2, 12
      49        7383.0     23832.0  23472, 4, 130, 8, 19, 6, 0, 32, 0, 0, 147, 2, 12
      50        7728.5     23730.0  23372, 4, 130, 8, 18, 6, 0, 34, 0, 0, 143, 1, 14
      51        7731.0     23690.0  23332, 4, 130, 8, 18, 6, 0, 32, 0, 0, 145, 1, 14
      52        7734.6     23650.0  23292, 4, 130, 8, 18, 6, 0, 30, 0, 0, 147, 1, 14
      53       12383.7     23433.0  23086, 6, 130, 8, 19, 6, 0, 34, 0, 0, 128, 2, 14
      54       12384.6     23221.0  22880, 6, 130, 8, 20, 7, 0, 32, 0, 0, 122, 2, 14
      55       12385.0     23181.0  22840, 6, 130, 8, 19, 7, 0, 32, 0, 0, 123, 2, 14
      56       13228.1     23145.0  22806, 6, 130, 8, 18, 7, 0, 36, 0, 0, 119, 1, 14
      57       13231.5     23105.0  22766, 6, 130, 8, 18, 7, 0, 34, 0, 0, 121, 1, 14
      58       14627.3     22977.0  22648, 4, 130, 16, 18, 6, 0, 36, 0, 0, 105, 2, 12
      59       14628.5     22937.0  22608, 4, 130, 16, 18, 6, 0, 34, 0, 0, 107, 2, 12
      60       14639.1     22897.0  22568, 4, 130, 16, 18, 6, 0, 32, 0, 0, 109, 2, 12
      61       17936.9     22777.0  22444, 4, 130, 8, 20, 5, 0, 34, 0, 0, 119, 1, 12
      62       17940.5     22771.0  22438, 4, 130, 8, 20, 6, 0, 32, 0, 0, 120, 1, 12
      63       17941.3     22731.0  22398, 4, 130, 8, 19, 6, 0, 32, 0, 0, 121, 1, 12
      64       18272.3     22706.0  22372, 4, 130, 8, 18, 6, 0, 32, 0, 0, 121, 1, 14
      65       23582.7     22670.0  22338, 4, 130, 8, 19, 5, 0, 34, 0, 0, 117, 1, 14
      66       25883.5     22644.0  22318, 6, 130, 8, 20, 4, 0, 38, 0, 0, 105, 3, 12
      67       25885.1     22638.0  22312, 6, 130, 8, 19, 5, 0, 38, 0, 0, 105, 3, 12
      68       25887.0     22598.0  22272, 6, 130, 8, 19, 5, 0, 36, 0, 0, 107, 3, 12
      69       26300.2     22406.0  22084, 6, 130, 8, 19, 5, 0, 34, 0, 0, 107, 1, 12
      70       26302.2     22360.0  22038, 6, 130, 8, 18, 6, 0, 32, 0, 0, 109, 1, 12
      71       26568.3     22345.0  22024, 6, 130, 8, 19, 5, 0, 32, 0, 0, 109, 2, 10
      72       26652.3     22320.0  21998, 6, 130, 8, 18, 6, 0, 30, 0, 0, 111, 1, 12
      73       27305.8     22310.0  21990, 6, 130, 8, 19, 5, 0, 32, 0, 0, 109, 1, 10
      74       27307.0     22304.0  21984, 6, 130, 8, 19, 6, 0, 30, 0, 0, 110, 1, 10
      75       27307.4     22264.0  21944, 6, 130, 8, 18, 6, 0, 30, 0, 0, 111, 1, 10
      76       28130.8     22263.0  21942, 8, 116, 16, 20, 6, 0, 34, 5, 0, 103, 3, 10
      77       28131.7     22208.0  21888, 8, 116, 16, 20, 6, 0, 34, 4, 0, 103, 3, 10
      78       28132.2     21988.0  21672, 8, 116, 16, 20, 6, 0, 34, 0, 0, 103, 3, 10
      79       28132.8     21982.0  21666, 8, 116, 16, 19, 7, 0, 34, 0, 0, 103, 3, 10
      80       28134.8     21942.0  21626, 8, 116, 16, 19, 7, 0, 32, 0, 0, 105, 3, 10
      81       29288.2     21749.0  21430, 8, 116, 8, 19, 6, 0, 38, 0, 0, 109, 3, 12
      82       29330.9     21543.0  21230, 8, 116, 8, 20, 6, 0, 38, 0, 0, 102, 3, 12
      83       29332.3     21503.0  21190, 8, 116, 8, 19, 6, 0, 38, 0, 0, 103, 3, 12
      84       29350.5     21504.0  21190, 8, 116, 8, 18, 7, 0, 36, 0, 0, 107, 2, 12
      85       29407.1     21386.0  21076, 8, 116, 8, 19, 6, 0, 38, 0, 0, 101, 2, 12
      86       29409.0     21346.0  21036, 8, 116, 8, 19, 6, 0, 36, 0, 0, 103, 2, 12
      87       29719.6     21265.0  20956, 8, 116, 8, 18, 7, 0, 34, 0, 0, 105, 1, 12
      88       29720.9     21225.0  20916, 8, 116, 8, 18, 7, 0, 32, 0, 0, 107, 1, 12
      89       30000.9     21148.0  20842, 8, 116, 8, 20, 5, 0, 34, 0, 0, 101, 2, 12
      90       30004.5     21142.0  20836, 8, 116, 8, 20, 6, 0, 32, 0, 0, 102, 2, 12
      91       30005.2     21102.0  20796, 8, 116, 8, 19, 6, 0, 32, 0, 0, 103, 2, 12
      92       39604.1     21092.0  20784, 6, 116, 8, 17, 8, 0, 34, 0, 0, 105, 2, 12
      93       49718.7     21090.0  20782, 6, 116, 8, 19, 6, 0, 32, 0, 0, 109, 2, 10
      94       54077.0     21075.0  20770, 8, 116, 8, 19, 7, 0, 32, 0, 0, 100, 1, 14
      95       54077.7     21035.0  20730, 8, 116, 8, 18, 7, 0, 32, 0, 0, 101, 1, 14
      96       54092.5     20995.0  20690, 8, 116, 8, 18, 7, 0, 30, 0, 0, 103, 1, 14
      97      124880.2     20918.0  20608, 8, 116, 0, 19, 7, 0, 34, 0, 0, 109, 1, 16
      98      125093.3     20872.0  20560, 6, 116, 0, 18, 6, 0, 36, 0, 0, 115, 1, 14
      99      125095.0     20832.0  20520, 6, 116, 0, 18, 6, 0, 34, 0, 0, 117, 1, 14
     100      125219.8     20759.0  20454, 8, 116, 0, 19, 6, 0, 38, 0, 0, 101, 1, 16
     101      125222.8     20753.0  20448, 8, 116, 0, 19, 7, 0, 36, 0, 0, 102, 1, 16
     102      125223.2     20713.0  20408, 8, 116, 0, 18, 7, 0, 36, 0, 0, 103, 1, 16
     103      125229.3     20515.0  20214, 8, 116, 0, 19, 6, 0, 34, 0, 0, 101, 1, 16
     104      125231.2     20469.0  20168, 8, 116, 0, 18, 7, 0, 32, 0, 0, 103, 1, 16
     105      126011.7     20326.0  20026, 6, 116, 0, 20, 4, 0, 34, 0, 0, 103, 1, 16
     106      126013.4     20320.0  20020, 6, 116, 0, 20, 5, 0, 32, 0, 0, 104, 1, 16
     107      126014.3     20280.0  19980, 6, 116, 0, 19, 5, 0, 32, 0, 0, 105, 1, 16
     108      127076.2     20249.0  19952, 6, 116, 0, 18, 6, 0, 32, 7, 0, 95, 1, 16
     109      127077.1     20194.0  19898, 6, 116, 0, 18, 6, 0, 32, 6, 0, 95, 1, 16
     110      127077.5     20139.0  19844, 6, 116, 0, 18, 6, 0, 32, 5, 0, 95, 1, 16
     111      127078.2     20084.0  19790, 6, 116, 0, 18, 6, 0, 32, 4, 0, 95, 1, 16
     112      127078.6     19864.0  19574, 6, 116, 0, 18, 6, 0, 32, 0, 0, 95, 1, 16
     113      132868.7     19776.0  19488, 6, 116, 0, 17, 7, 0, 32, 0, 0, 93, 1, 16
     114      171313.7     19644.0  19358, 4, 116, 0, 20, 4, 0, 32, 0, 0, 97, 1, 12
     115      171316.5     19598.0  19312, 4, 116, 0, 19, 5, 0, 30, 0, 0, 99, 1, 12
     116      173408.6     19516.0  19232, 4, 116, 0, 19, 5, 0, 30, 0, 0, 97, 1, 12
     117      461248.4     19471.0  19186, 2, 116, 0, 17, 6, 0, 34, 0, 0, 97, 1, 12
     118      461253.3     19431.0  19146, 2, 116, 0, 17, 6, 0, 32, 0, 0, 99, 1, 12
     119      461422.7     19428.0  19142, 2, 116, 0, 15, 7, 0, 34, 0, 0, 95, 3, 14
     120      461616.9     19350.0  19066, 2, 116, 0, 16, 6, 0, 32, 0, 0, 99, 1, 12
     121      461621.0     19310.0  19026, 2, 116, 0, 16, 6, 0, 30, 0, 0, 101, 1, 12
     122      462294.6     19289.0  19006, 2, 116, 0, 17, 6, 0, 30, 0, 0, 98, 0, 14
     123      462295.5     19249.0  18966, 2, 116, 0, 16, 6, 0, 30, 0, 0, 99, 0, 14
     124      462419.0     19199.0  18918, 2, 116, 0, 18, 5, 0, 28, 0, 0, 100, 0, 12
     125      462420.5     19159.0  18878, 2, 116, 0, 17, 5, 0, 28, 0, 0, 101, 0, 12
     126      466752.5     19123.0  18844, 2, 116, 0, 18, 4, 0, 30, 0, 0, 97, 0, 12
     127      466753.9     19117.0  18838, 2, 116, 0, 17, 5, 0, 30, 0, 0, 97, 0, 12
     128      466755.7     19077.0  18798, 2, 116, 0, 17, 5, 0, 28, 0, 0, 99, 0, 12
     129      473817.0     19070.0  18792, 2, 116, 0, 17, 5, 0, 30, 0, 0, 95, 1, 12
     130      479762.0     18988.0  18712, 2, 116, 0, 17, 5, 0, 30, 0, 0, 93, 1, 12

--- Solution (notes MIDI) ---
48 43 45 43 43 45 43 43 55 57 55 57 59 71 72 74 76 72 64 69 67 65 64 65 67 65 64 62 60 62 64 67 65 64 62 59 57 55 60 65 67 69 64 65 67 69 71 69 67 65 64 
