========================================
  RÉSULTATS : 4voices_1_1_1_1_vtype_2_3_1
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 0
v_type            : 2 3 1
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.1
Temps 1ère solution (ms)    : 19.0
Temps dernière amélio. (ms) : 392075.5
Solutions trouvées          : 112
Améliorations de coût       : 109
Score pondéré           : 13793.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3868225
Échecs     : 1933988
Restarts   : 0
Propagat.  : 2999298009
Profondeur : 74

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      44        8587.7     18765.0
      45        8588.3     18387.0
      46        8589.8     18306.0
      47        8591.1     18108.0
      48        8592.4     18027.0
      49        8594.1     17777.0
      50        8707.8     17750.0
      51        8782.5     17606.0
      52        9015.1     17585.0
      53        9115.0     17561.0
      54        9195.0     17558.0
      55        9197.3     17525.0
      56        9204.2     17461.0
      57        9204.6     17336.0
      58        9206.6     17303.0
      59       11636.2     17213.0
      60       19943.0     17193.0
      61       19945.4     17172.0
      63       20182.7     17088.0
      64       20184.2     17067.0
      65       20295.4     17051.0
      66       20296.4     17030.0
      67       20771.1     16797.0
      68       20780.4     16791.0
      69       20831.8     16749.0
      70       20833.5     16716.0
      71       20961.8     16605.0
      72       20963.4     16572.0
      73       31617.4     16475.0
      74       32384.2     16460.0
      75       33121.5     16400.0
      76       36593.6     16256.0
      77       43777.2     16133.0
      78       43807.6     16079.0
      79       43903.7     16058.0
      80       43920.2     15983.0
      81       45072.1     15944.0
      82       45865.6     15923.0
      83       48428.8     15875.0
      84       48439.7     15781.0
      85       48440.9     15531.0
      86       48483.4     15435.0
      87       48490.2     15426.0
      88       48497.6     15396.0
      89       48685.2     15342.0
      90       48823.2     15282.0
      91       49444.0     15170.0
      92       49585.5     15110.0
      93       50040.6     15092.0
      94       50178.0     15050.0
      95       50255.7     14966.0
      96       50391.2     14876.0
      97       52595.2     14809.0
      98       52613.4     14560.0
      99       62452.1     14552.0
     100       64078.4     14518.0
     101       64175.1     14341.0
     102       64189.3     14302.0
     104      222677.0     14259.0
     105      223328.3     14219.0
     106      226297.8     14187.0
     107      226352.2     14109.0
     108      226742.1     14069.0
     109      258928.5     14033.0
     110      392031.1     14003.0
     111      392038.5     13928.0
     112      392075.5     13793.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          19.0     48767.0  47880, 10, 114, 15, 3, 0, 22, 707, 0, 16
       2          19.4     48254.0  47391, 10, 128, 16, 2, 0, 22, 669, 0, 16
       3          20.2     48152.0  47290, 10, 128, 15, 2, 0, 22, 668, 0, 17
       4          23.9     48123.0  47259, 18, 114, 17, 3, 0, 20, 675, 0, 17
       5          24.5     47855.0  46994, 16, 114, 16, 3, 0, 22, 673, 0, 17
       6          26.2     47106.0  46253, 12, 112, 16, 2, 0, 20, 673, 0, 18
       7          28.1     45771.0  44934, 12, 98, 16, 3, 0, 20, 672, 0, 16
       8          28.5     45503.0  44669, 10, 98, 15, 3, 0, 22, 670, 0, 16
       9          34.9     45364.0  44529, 8, 98, 14, 2, 0, 20, 677, 0, 16
      10          44.0     45343.0  44509, 8, 98, 14, 3, 0, 20, 675, 0, 16
      11          65.2     45139.0  44310, 8, 98, 14, 3, 0, 20, 672, 0, 14
      12         135.2     44865.0  44054, 12, 106, 14, 5, 0, 22, 635, 0, 17
      13         137.3     44492.0  43686, 10, 106, 14, 4, 0, 22, 633, 0, 17
      14         151.9     44483.0  43677, 10, 106, 15, 3, 0, 22, 632, 0, 18
      15         157.5     44485.0  43676, 8, 106, 14, 3, 0, 22, 638, 0, 18
      16         159.4     44368.0  43562, 8, 106, 14, 4, 0, 22, 634, 0, 18
      17         160.1     44179.0  43376, 8, 106, 14, 3, 0, 20, 634, 0, 18
      18         163.8     44023.0  43224, 8, 106, 14, 3, 0, 20, 632, 0, 16
      19         168.7     43997.0  43194, 10, 98, 15, 3, 0, 22, 638, 0, 17
      20         173.6     43969.0  43164, 8, 98, 15, 3, 0, 22, 641, 0, 18
      21         182.9     43603.0  42806, 8, 98, 15, 3, 0, 20, 637, 0, 16
      22         189.8     43528.0  42732, 8, 98, 15, 2, 0, 20, 637, 0, 16
      23         198.7     43399.0  42607, 8, 98, 15, 3, 0, 20, 634, 0, 14
      24         199.0     43324.0  42533, 8, 98, 15, 2, 0, 20, 634, 0, 14
      25        1007.2     43189.0  42401, 8, 98, 14, 3, 0, 18, 635, 0, 12
      26        6827.0     43048.0  42256, 8, 90, 15, 4, 0, 22, 637, 0, 16
      27        6834.7     42808.0  42015, 8, 84, 15, 4, 0, 24, 640, 0, 18
      28        6837.9     42520.0  41733, 8, 84, 15, 4, 0, 24, 634, 0, 18
      29        6860.7     42502.0  41715, 8, 84, 15, 4, 0, 22, 636, 0, 18
      30        6966.7     42472.0  41686, 8, 84, 15, 4, 0, 24, 633, 0, 18
      31        6990.6     42271.0  41489, 8, 84, 14, 3, 0, 22, 637, 0, 14
      32        6993.9     42232.0  41451, 8, 84, 14, 4, 0, 20, 637, 0, 14
      33        8567.8     22773.0  22439, 18, 112, 17, 5, 0, 24, 146, 0, 12
      34        8568.6     20958.0  20662, 18, 112, 18, 4, 0, 24, 108, 0, 12
      35        8570.5     20877.0  20581, 18, 112, 18, 3, 0, 22, 109, 0, 14
      36        8572.3     20628.0  20315, 12, 96, 16, 4, 0, 24, 147, 0, 14
      37        8572.7     20503.0  20210, 14, 112, 17, 3, 0, 24, 109, 0, 14
      38        8575.2     20212.0  19926, 14, 112, 19, 2, 0, 24, 101, 0, 14
      39        8576.2     20110.0  19825, 14, 112, 18, 2, 0, 22, 103, 0, 14
      40        8579.1     20076.0  19791, 12, 112, 18, 2, 0, 26, 103, 0, 12
      41        8581.1     19974.0  19690, 12, 112, 17, 2, 0, 24, 105, 0, 12
      42        8583.6     18896.0  18640, 16, 112, 19, 2, 0, 26, 67, 0, 14
      43        8585.3     18794.0  18539, 16, 112, 18, 2, 0, 24, 69, 0, 14
      44        8587.7     18765.0  18506, 12, 112, 17, 3, 0, 24, 77, 0, 14
      45        8588.3     18387.0  18137, 12, 112, 17, 3, 0, 26, 68, 0, 12
      46        8589.8     18306.0  18056, 12, 112, 17, 2, 0, 24, 69, 0, 14
      47        8591.1     18108.0  17864, 12, 112, 18, 2, 0, 26, 62, 0, 12
      48        8592.4     18027.0  17783, 12, 112, 18, 1, 0, 24, 63, 0, 14
      49        8594.1     17777.0  17536, 10, 112, 17, 1, 0, 24, 65, 0, 12
      50        8707.8     17750.0  17509, 10, 112, 16, 2, 0, 22, 67, 0, 12
      51        8782.5     17606.0  17368, 10, 112, 16, 2, 0, 22, 64, 0, 12
      52        9015.1     17585.0  17348, 10, 112, 16, 3, 0, 22, 62, 0, 12
      53        9115.0     17561.0  17323, 10, 112, 15, 3, 0, 22, 62, 0, 14
      54        9195.0     17558.0  17318, 10, 112, 15, 2, 0, 22, 61, 0, 18
      55        9197.3     17525.0  17287, 10, 112, 15, 3, 0, 22, 60, 0, 16
      56        9204.2     17461.0  17206, 8, 96, 14, 3, 0, 20, 98, 0, 16
      57        9204.6     17336.0  17101, 10, 112, 15, 2, 0, 20, 60, 0, 16
      58        9206.6     17303.0  17070, 10, 112, 15, 3, 0, 20, 59, 0, 14
      59       11636.2     17213.0  16983, 10, 112, 15, 3, 0, 18, 62, 0, 10
      60       19943.0     17193.0  16957, 12, 104, 15, 3, 0, 20, 68, 0, 14
      61       19945.4     17172.0  16937, 12, 104, 14, 4, 0, 20, 69, 0, 12
      62       19950.5     17174.0  16936, 10, 104, 15, 4, 0, 20, 69, 0, 16
      63       20182.7     17088.0  16854, 12, 104, 15, 4, 0, 20, 63, 0, 16
      64       20184.2     17067.0  16834, 12, 104, 14, 5, 0, 20, 64, 0, 14
      65       20295.4     17051.0  16815, 10, 104, 16, 3, 0, 20, 65, 0, 18
      66       20296.4     17030.0  16795, 10, 104, 15, 4, 0, 20, 66, 0, 16
      67       20771.1     16797.0  16564, 12, 98, 15, 5, 0, 22, 64, 0, 17
      68       20780.4     16791.0  16560, 12, 98, 15, 5, 0, 24, 64, 0, 13
      69       20831.8     16749.0  16517, 12, 98, 15, 3, 0, 20, 71, 0, 13
      70       20833.5     16716.0  16486, 12, 98, 15, 4, 0, 20, 70, 0, 11
      71       20961.8     16605.0  16376, 12, 98, 15, 3, 0, 20, 68, 0, 13
      72       20963.4     16572.0  16345, 12, 98, 15, 4, 0, 20, 67, 0, 11
      73       31617.4     16475.0  16248, 10, 98, 15, 5, 0, 24, 61, 0, 14
      74       32384.2     16460.0  16232, 10, 98, 15, 4, 0, 20, 67, 0, 14
      75       33121.5     16400.0  16174, 10, 98, 15, 4, 0, 20, 67, 0, 12
      76       36593.6     16256.0  16033, 10, 98, 15, 4, 0, 20, 64, 0, 12
      77       43777.2     16133.0  15912, 10, 98, 15, 3, 0, 22, 60, 0, 13
      78       43807.6     16079.0  15858, 10, 98, 15, 3, 0, 20, 60, 0, 15
      79       43903.7     16058.0  15838, 10, 98, 15, 2, 0, 22, 60, 0, 13
      80       43920.2     15983.0  15764, 10, 98, 15, 3, 0, 20, 58, 0, 15
      81       45072.1     15944.0  15726, 10, 98, 15, 2, 0, 20, 60, 0, 13
      82       45865.6     15923.0  15706, 10, 98, 14, 3, 0, 20, 61, 0, 11
      83       48428.8     15875.0  15650, 10, 90, 15, 3, 0, 24, 64, 0, 19
      84       48439.7     15781.0  15559, 14, 84, 16, 3, 0, 26, 63, 0, 16
      85       48440.9     15531.0  15312, 12, 84, 15, 3, 0, 26, 65, 0, 14
      86       48483.4     15435.0  15218, 12, 84, 14, 3, 0, 26, 66, 0, 12
      87       48490.2     15426.0  15209, 12, 84, 14, 4, 0, 22, 69, 0, 12
      88       48497.6     15396.0  15180, 12, 84, 14, 4, 0, 24, 66, 0, 12
      89       48685.2     15342.0  15126, 12, 84, 15, 4, 0, 22, 63, 0, 16
      90       48823.2     15282.0  15068, 12, 84, 14, 4, 0, 22, 66, 0, 12
      91       49444.0     15170.0  14955, 10, 84, 14, 4, 0, 22, 66, 0, 15
      92       49585.5     15110.0  14897, 10, 84, 14, 4, 0, 22, 66, 0, 13
      93       50040.6     15092.0  14879, 10, 84, 15, 4, 0, 24, 59, 0, 17
      94       50178.0     15050.0  14839, 10, 84, 14, 4, 0, 22, 66, 0, 11
      95       50255.7     14966.0  14756, 10, 84, 14, 4, 0, 22, 63, 0, 13
      96       50391.2     14876.0  14669, 10, 84, 14, 4, 0, 20, 66, 0, 9
      97       52595.2     14809.0  14601, 8, 84, 14, 5, 0, 22, 63, 0, 12
      98       52613.4     14560.0  14357, 8, 84, 14, 4, 0, 20, 63, 0, 10
      99       62452.1     14552.0  14351, 10, 84, 15, 4, 0, 18, 58, 0, 12
     100       64078.4     14518.0  14314, 8, 84, 14, 4, 0, 18, 62, 0, 14
     101       64175.1     14341.0  14142, 8, 84, 14, 3, 0, 20, 60, 0, 10
     102       64189.3     14302.0  14104, 8, 84, 14, 4, 0, 18, 60, 0, 10
     103      152639.4     14304.0  14103, 6, 86, 14, 4, 0, 20, 53, 0, 18
     104      222677.0     14259.0  14061, 6, 84, 14, 3, 0, 22, 62, 0, 7
     105      223328.3     14219.0  14020, 4, 86, 14, 3, 0, 20, 62, 0, 10
     106      226297.8     14187.0  13989, 6, 84, 14, 3, 0, 22, 58, 0, 11
     107      226352.2     14109.0  13913, 6, 84, 14, 3, 0, 20, 60, 0, 9
     108      226742.1     14069.0  13872, 4, 86, 14, 3, 0, 18, 60, 0, 12
     109      258928.5     14033.0  13836, 4, 84, 14, 3, 0, 20, 62, 0, 10
     110      392031.1     14003.0  13807, 4, 84, 15, 3, 0, 22, 56, 0, 12
     111      392038.5     13928.0  13733, 4, 84, 15, 2, 0, 22, 56, 0, 12
     112      392075.5     13793.0  13601, 4, 84, 14, 3, 0, 20, 57, 0, 10

--- Solution (notes MIDI) ---
67 71 72 67 55 57 59 55 52 64 67 72 71 76 77 74 71 67 48 43 45 43 43 45 43 43 48 
