========================================
  RÉSULTATS : 4voices_1_1_1_2_vtype_1_3_2
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 1
v_type            : 1 3 2
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.0
Temps 1ère solution (ms)    : 33.5
Temps dernière amélio. (ms) : 256409.9
Solutions trouvées          : 219
Améliorations de coût       : 217
Score pondéré           : 15666.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3672666
Échecs     : 1836099
Restarts   : 0
Propagat.  : 2789482724
Profondeur : 99

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      84          59.6     25048.0
      85          59.9     24971.0
      86          60.1     24894.0
      87          60.3     24817.0
      88          60.6     24740.0
      89          60.9     24663.0
      90          61.1     24586.0
      91          61.4     24509.0
      92          61.6     24432.0
      93          61.9     24355.0
      94          62.1     24278.0
      95          62.4     24201.0
      96          62.6     24124.0
      97          62.9     24047.0
      98          63.1     23970.0
      99          63.4     23893.0
     100          63.6     23816.0
     101          63.9     23739.0
     102          64.1     23662.0
     103          64.4     23585.0
     104          64.6     23508.0
     105          64.9     23431.0
     106          65.2     23354.0
     107          65.4     23277.0
     108          65.7     23200.0
     109          66.0     23123.0
     110          66.2     23046.0
     111          66.4     22892.0
     112         105.0     22862.0
     113         105.4     22785.0
     114         105.7     22631.0
     115         106.2     22622.0
     116         106.6     22545.0
     117         107.0     22468.0
     118         107.3     22391.0
     119         107.6     22314.0
     120         107.9     22237.0
     121         108.2     22160.0
     122         108.6     22083.0
     123         108.9     22006.0
     124         109.1     21929.0
     125         109.4     21852.0
     126         109.7     21775.0
     127         109.9     21698.0
     128         110.2     21621.0
     129         110.4     21544.0
     130         110.6     21390.0
     131         111.7     21385.0
     132         112.5     21364.0
     133         112.9     21287.0
     134         113.2     21210.0
     135         113.5     21056.0
     136         115.5     21019.0
     137         116.1     20942.0
     138         116.5     20788.0
     139         404.8     20660.0
     140         406.3     20647.0
     141         406.8     20493.0
     142         408.5     20440.0
     143         409.3     20424.0
     144         648.1     20364.0
     146         768.1     20239.0
     147         772.4     20223.0
     148         936.2     20117.0
     149        1078.4     20067.0
     150        1079.3     20006.0
     151        1079.7     19990.0
     152        1093.6     19942.0
     153        3370.9     19881.0
     154        3391.8     19810.0
     155        3392.4     19733.0
     156        3392.7     19579.0
     157        3668.1     19529.0
     158        3668.7     19502.0
     159        4083.1     19409.0
     160        4938.3     19290.0
     161        4943.4     19266.0
     162        4944.3     19165.0
     163        4944.7     19030.0
     164        4948.1     18969.0
     165        4954.6     18900.0
     166        4970.4     18778.0
     167        5137.5     18741.0
     168        5190.3     18738.0
     169        5207.4     18616.0
     170        5239.7     18510.0
     171       12257.8     18488.0
     172       24562.1     18453.0
     173       24568.3     18445.0
     174       24569.8     18331.0
     175       25696.4     18233.0
     176       25704.3     18225.0
     177       25705.2     18127.0
     178       25705.8     18111.0
     179       25811.2     18095.0
     180       26019.7     18005.0
     182       48248.7     17855.0
     183       48249.2     17778.0
     184       48251.5     17669.0
     185       52372.8     17663.0
     186       52832.1     17594.0
     187       52833.4     17578.0
     188       68767.5     17493.0
     189       68779.4     17488.0
     190       68780.0     17334.0
     191       68789.0     17196.0
     192       69383.5     17159.0
     193       69492.4     17069.0
     194       69810.2     16958.0
     195       70667.5     16928.0
     196       70667.9     16912.0
     197       70793.6     16899.0
     198       70794.6     16838.0
     199       70795.6     16822.0
     200      112362.9     16753.0
     201      118489.8     16716.0
     202      120254.5     16626.0
     203      172716.4     16543.0
     204      173269.3     16453.0
     205      245317.8     16313.0
     206      245319.5     16279.0
     207      245322.0     16231.0
     208      245322.4     16173.0
     209      245601.8     16160.0
     210      245659.6     16115.0
     211      245686.8     16085.0
     212      245687.5     15979.0
     213      246444.2     15918.0
     214      246446.7     15915.0
     215      246448.1     15878.0
     216      246475.0     15844.0
     217      246476.8     15791.0
     218      256408.7     15772.0
     219      256409.9     15666.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          33.5     58306.0  57336, 2, 144, 19, 48, 6, 3, 655, 87, 0, 6
       2          33.9     58229.0  57260, 2, 144, 19, 47, 6, 3, 655, 87, 0, 6
       3          34.2     58152.0  57184, 2, 144, 19, 46, 6, 3, 655, 87, 0, 6
       4          34.5     58075.0  57108, 2, 144, 19, 45, 6, 3, 655, 87, 0, 6
       5          34.8     57998.0  57032, 2, 144, 19, 44, 6, 3, 655, 87, 0, 6
       6          35.0     57921.0  56956, 2, 144, 19, 43, 6, 3, 655, 87, 0, 6
       7          35.3     57844.0  56880, 2, 144, 19, 42, 6, 3, 655, 87, 0, 6
       8          35.6     57767.0  56804, 2, 144, 19, 41, 6, 3, 655, 87, 0, 6
       9          35.8     57690.0  56728, 2, 144, 19, 40, 6, 3, 655, 87, 0, 6
      10          36.1     57613.0  56652, 2, 144, 19, 39, 6, 3, 655, 87, 0, 6
      11          36.3     57536.0  56576, 2, 144, 19, 38, 6, 3, 655, 87, 0, 6
      12          36.5     57459.0  56500, 2, 144, 19, 37, 6, 3, 655, 87, 0, 6
      13          36.8     57382.0  56424, 2, 144, 19, 36, 6, 3, 655, 87, 0, 6
      14          37.0     57305.0  56348, 2, 144, 19, 35, 6, 3, 655, 87, 0, 6
      15          37.3     57228.0  56272, 2, 144, 19, 34, 6, 3, 655, 87, 0, 6
      16          37.5     57151.0  56196, 2, 144, 19, 33, 6, 3, 655, 87, 0, 6
      17          37.8     57074.0  56120, 2, 144, 19, 32, 6, 3, 655, 87, 0, 6
      18          38.0     56997.0  56044, 2, 144, 19, 31, 6, 3, 655, 87, 0, 6
      19          38.3     56920.0  55968, 2, 144, 19, 30, 6, 3, 655, 87, 0, 6
      20          38.5     56843.0  55892, 2, 144, 19, 29, 6, 3, 655, 87, 0, 6
      21          38.7     56766.0  55816, 2, 144, 19, 28, 6, 3, 655, 87, 0, 6
      22          39.0     56689.0  55740, 2, 144, 19, 27, 6, 3, 655, 87, 0, 6
      23          39.2     56612.0  55664, 2, 144, 19, 26, 6, 3, 655, 87, 0, 6
      24          39.5     56535.0  55588, 2, 144, 19, 25, 6, 3, 655, 87, 0, 6
      25          39.7     56458.0  55512, 2, 144, 19, 24, 6, 3, 655, 87, 0, 6
      26          40.0     56381.0  55436, 2, 144, 19, 23, 6, 3, 655, 87, 0, 6
      27          40.2     56304.0  55360, 2, 144, 19, 22, 6, 3, 655, 87, 0, 6
      28          40.5     56227.0  55284, 2, 144, 19, 21, 6, 3, 655, 87, 0, 6
      29          40.7     56150.0  55208, 2, 144, 19, 20, 6, 3, 655, 87, 0, 6
      30          41.0     56073.0  55132, 2, 144, 19, 19, 6, 3, 655, 87, 0, 6
      31          41.2     55996.0  55056, 2, 144, 19, 18, 6, 3, 655, 87, 0, 6
      32          41.5     55919.0  54980, 2, 144, 19, 17, 6, 3, 655, 87, 0, 6
      33          41.7     55842.0  54904, 2, 144, 19, 16, 6, 3, 655, 87, 0, 6
      34          42.0     55765.0  54828, 2, 144, 19, 15, 6, 3, 655, 87, 0, 6
      35          42.2     55688.0  54752, 2, 144, 19, 14, 6, 3, 655, 87, 0, 6
      36          42.4     55611.0  54676, 2, 144, 19, 13, 6, 3, 655, 87, 0, 6
      37          42.7     55534.0  54600, 2, 144, 19, 12, 6, 3, 655, 87, 0, 6
      38          42.9     55457.0  54524, 2, 144, 19, 11, 6, 3, 655, 87, 0, 6
      39          43.2     55380.0  54448, 2, 144, 19, 10, 6, 3, 655, 87, 0, 6
      40          43.4     55303.0  54372, 2, 144, 19, 9, 6, 3, 655, 87, 0, 6
      41          43.7     55226.0  54296, 2, 144, 19, 8, 6, 3, 655, 87, 0, 6
      42          43.9     55149.0  54220, 2, 144, 19, 7, 6, 3, 655, 87, 0, 6
      43          44.2     55072.0  54144, 2, 144, 19, 6, 6, 3, 655, 87, 0, 6
      44          44.4     54995.0  54068, 2, 144, 19, 5, 6, 3, 655, 87, 0, 6
      45          44.7     54918.0  53992, 2, 144, 19, 4, 6, 3, 655, 87, 0, 6
      46          44.8     54764.0  53840, 2, 144, 19, 2, 6, 3, 655, 87, 0, 6
      47          45.3     54693.0  53772, 4, 144, 19, 2, 5, 4, 650, 87, 0, 6
      48          45.6     54679.0  53756, 2, 144, 17, 4, 6, 3, 652, 89, 0, 6
      49          45.9     54525.0  53604, 2, 144, 17, 2, 6, 3, 652, 89, 0, 6
      50          46.2     54514.0  53592, 2, 130, 19, 20, 5, 3, 650, 87, 0, 6
      51          46.4     54437.0  53516, 2, 130, 19, 19, 5, 3, 650, 87, 0, 6
      52          46.7     54360.0  53440, 2, 130, 19, 18, 5, 3, 650, 87, 0, 6
      53          46.9     54283.0  53364, 2, 130, 19, 17, 5, 3, 650, 87, 0, 6
      54          47.2     54206.0  53288, 2, 130, 19, 16, 5, 3, 650, 87, 0, 6
      55          47.4     54129.0  53212, 2, 130, 19, 15, 5, 3, 650, 87, 0, 6
      56          47.7     54052.0  53136, 2, 130, 19, 14, 5, 3, 650, 87, 0, 6
      57          47.9     53975.0  53060, 2, 130, 19, 13, 5, 3, 650, 87, 0, 6
      58          48.2     53898.0  52984, 2, 130, 19, 12, 5, 3, 650, 87, 0, 6
      59          48.5     53821.0  52908, 2, 130, 19, 11, 5, 3, 650, 87, 0, 6
      60          48.7     53744.0  52832, 2, 130, 19, 10, 5, 3, 650, 87, 0, 6
      61          49.0     53667.0  52756, 2, 130, 19, 9, 5, 3, 650, 87, 0, 6
      62          49.3     53590.0  52680, 2, 130, 19, 8, 5, 3, 650, 87, 0, 6
      63          49.5     53513.0  52604, 2, 130, 19, 7, 5, 3, 650, 87, 0, 6
      64          49.8     53436.0  52528, 2, 130, 19, 6, 5, 3, 650, 87, 0, 6
      65          50.0     53359.0  52452, 2, 130, 19, 5, 5, 3, 650, 87, 0, 6
      66          50.3     53282.0  52376, 2, 130, 19, 4, 5, 3, 650, 87, 0, 6
      67          50.4     53128.0  52224, 2, 130, 19, 2, 5, 3, 650, 87, 0, 6
      68          55.6     26280.0  25904, 4, 130, 17, 48, 5, 3, 76, 87, 0, 6
      69          55.8     26203.0  25828, 4, 130, 17, 47, 5, 3, 76, 87, 0, 6
      70          56.1     26126.0  25752, 4, 130, 17, 46, 5, 3, 76, 87, 0, 6
      71          56.3     26049.0  25676, 4, 130, 17, 45, 5, 3, 76, 87, 0, 6
      72          56.6     25972.0  25600, 4, 130, 17, 44, 5, 3, 76, 87, 0, 6
      73          56.8     25895.0  25524, 4, 130, 17, 43, 5, 3, 76, 87, 0, 6
      74          57.1     25818.0  25448, 4, 130, 17, 42, 5, 3, 76, 87, 0, 6
      75          57.3     25741.0  25372, 4, 130, 17, 41, 5, 3, 76, 87, 0, 6
      76          57.6     25664.0  25296, 4, 130, 17, 40, 5, 3, 76, 87, 0, 6
      77          57.9     25587.0  25220, 4, 130, 17, 39, 5, 3, 76, 87, 0, 6
      78          58.1     25510.0  25144, 4, 130, 17, 38, 5, 3, 76, 87, 0, 6
      79          58.3     25433.0  25068, 4, 130, 17, 37, 5, 3, 76, 87, 0, 6
      80          58.6     25356.0  24992, 4, 130, 17, 36, 5, 3, 76, 87, 0, 6
      81          58.9     25279.0  24916, 4, 130, 17, 35, 5, 3, 76, 87, 0, 6
      82          59.1     25202.0  24840, 4, 130, 17, 34, 5, 3, 76, 87, 0, 6
      83          59.3     25125.0  24764, 4, 130, 17, 33, 5, 3, 76, 87, 0, 6
      84          59.6     25048.0  24688, 4, 130, 17, 32, 5, 3, 76, 87, 0, 6
      85          59.9     24971.0  24612, 4, 130, 17, 31, 5, 3, 76, 87, 0, 6
      86          60.1     24894.0  24536, 4, 130, 17, 30, 5, 3, 76, 87, 0, 6
      87          60.3     24817.0  24460, 4, 130, 17, 29, 5, 3, 76, 87, 0, 6
      88          60.6     24740.0  24384, 4, 130, 17, 28, 5, 3, 76, 87, 0, 6
      89          60.9     24663.0  24308, 4, 130, 17, 27, 5, 3, 76, 87, 0, 6
      90          61.1     24586.0  24232, 4, 130, 17, 26, 5, 3, 76, 87, 0, 6
      91          61.4     24509.0  24156, 4, 130, 17, 25, 5, 3, 76, 87, 0, 6
      92          61.6     24432.0  24080, 4, 130, 17, 24, 5, 3, 76, 87, 0, 6
      93          61.9     24355.0  24004, 4, 130, 17, 23, 5, 3, 76, 87, 0, 6
      94          62.1     24278.0  23928, 4, 130, 17, 22, 5, 3, 76, 87, 0, 6
      95          62.4     24201.0  23852, 4, 130, 17, 21, 5, 3, 76, 87, 0, 6
      96          62.6     24124.0  23776, 4, 130, 17, 20, 5, 3, 76, 87, 0, 6
      97          62.9     24047.0  23700, 4, 130, 17, 19, 5, 3, 76, 87, 0, 6
      98          63.1     23970.0  23624, 4, 130, 17, 18, 5, 3, 76, 87, 0, 6
      99          63.4     23893.0  23548, 4, 130, 17, 17, 5, 3, 76, 87, 0, 6
     100          63.6     23816.0  23472, 4, 130, 17, 16, 5, 3, 76, 87, 0, 6
     101          63.9     23739.0  23396, 4, 130, 17, 15, 5, 3, 76, 87, 0, 6
     102          64.1     23662.0  23320, 4, 130, 17, 14, 5, 3, 76, 87, 0, 6
     103          64.4     23585.0  23244, 4, 130, 17, 13, 5, 3, 76, 87, 0, 6
     104          64.6     23508.0  23168, 4, 130, 17, 12, 5, 3, 76, 87, 0, 6
     105          64.9     23431.0  23092, 4, 130, 17, 11, 5, 3, 76, 87, 0, 6
     106          65.2     23354.0  23016, 4, 130, 17, 10, 5, 3, 76, 87, 0, 6
     107          65.4     23277.0  22940, 4, 130, 17, 9, 5, 3, 76, 87, 0, 6
     108          65.7     23200.0  22864, 4, 130, 17, 8, 5, 3, 76, 87, 0, 6
     109          66.0     23123.0  22788, 4, 130, 17, 7, 5, 3, 76, 87, 0, 6
     110          66.2     23046.0  22712, 4, 130, 17, 6, 5, 3, 76, 87, 0, 6
     111          66.4     22892.0  22560, 4, 130, 17, 4, 5, 3, 76, 87, 0, 6
     112         105.0     22862.0  22544, 4, 144, 21, 5, 6, 3, 40, 89, 0, 6
     113         105.4     22785.0  22468, 4, 144, 21, 4, 6, 3, 40, 89, 0, 6
     114         105.7     22631.0  22316, 4, 144, 21, 2, 6, 3, 40, 89, 0, 6
     115         106.2     22622.0  22304, 4, 130, 22, 18, 6, 2, 39, 91, 0, 6
     116         106.6     22545.0  22228, 4, 130, 22, 17, 6, 2, 39, 91, 0, 6
     117         107.0     22468.0  22152, 4, 130, 22, 16, 6, 2, 39, 91, 0, 6
     118         107.3     22391.0  22076, 4, 130, 22, 15, 6, 2, 39, 91, 0, 6
     119         107.6     22314.0  22000, 4, 130, 22, 14, 6, 2, 39, 91, 0, 6
     120         107.9     22237.0  21924, 4, 130, 22, 13, 6, 2, 39, 91, 0, 6
     121         108.2     22160.0  21848, 4, 130, 22, 12, 6, 2, 39, 91, 0, 6
     122         108.6     22083.0  21772, 4, 130, 22, 11, 6, 2, 39, 91, 0, 6
     123         108.9     22006.0  21696, 4, 130, 22, 10, 6, 2, 39, 91, 0, 6
     124         109.1     21929.0  21620, 4, 130, 22, 9, 6, 2, 39, 91, 0, 6
     125         109.4     21852.0  21544, 4, 130, 22, 8, 6, 2, 39, 91, 0, 6
     126         109.7     21775.0  21468, 4, 130, 22, 7, 6, 2, 39, 91, 0, 6
     127         109.9     21698.0  21392, 4, 130, 22, 6, 6, 2, 39, 91, 0, 6
     128         110.2     21621.0  21316, 4, 130, 22, 5, 6, 2, 39, 91, 0, 6
     129         110.4     21544.0  21240, 4, 130, 22, 4, 6, 2, 39, 91, 0, 6
     130         110.6     21390.0  21088, 4, 130, 22, 2, 6, 2, 39, 91, 0, 6
     131         111.7     21385.0  21084, 4, 130, 23, 2, 6, 2, 39, 89, 0, 6
     132         112.5     21364.0  21064, 4, 130, 21, 6, 6, 2, 36, 89, 0, 6
     133         112.9     21287.0  20988, 4, 130, 21, 5, 6, 2, 36, 89, 0, 6
     134         113.2     21210.0  20912, 4, 130, 21, 4, 6, 2, 36, 89, 0, 6
     135         113.5     21056.0  20760, 4, 130, 21, 2, 6, 2, 36, 89, 0, 6
     136         115.5     21019.0  20724, 4, 130, 19, 5, 5, 3, 36, 87, 0, 6
     137         116.1     20942.0  20648, 4, 130, 19, 4, 5, 3, 36, 87, 0, 6
     138         116.5     20788.0  20496, 4, 130, 19, 2, 5, 3, 36, 87, 0, 6
     139         404.8     20660.0  20368, 2, 130, 19, 0, 6, 3, 39, 87, 0, 6
     140         406.3     20647.0  20356, 2, 130, 19, 2, 6, 2, 37, 87, 0, 6
     141         406.8     20493.0  20204, 2, 130, 19, 0, 6, 2, 37, 87, 0, 6
     142         408.5     20440.0  20152, 2, 130, 19, 0, 6, 2, 36, 87, 0, 6
     143         409.3     20424.0  20136, 2, 130, 19, 0, 6, 2, 34, 89, 0, 6
     144         648.1     20364.0  20080, 4, 130, 21, 0, 5, 3, 26, 89, 0, 6
     145         761.6     20366.0  20080, 2, 130, 21, 0, 6, 2, 28, 91, 0, 6
     146         768.1     20239.0  19956, 2, 130, 21, 0, 6, 2, 29, 87, 0, 6
     147         772.4     20223.0  19940, 2, 130, 21, 0, 6, 2, 27, 89, 0, 6
     148         936.2     20117.0  19836, 2, 130, 21, 0, 6, 2, 25, 89, 0, 6
     149        1078.4     20067.0  19788, 4, 130, 19, 0, 5, 3, 27, 85, 0, 6
     150        1079.3     20006.0  19728, 4, 130, 19, 0, 5, 2, 27, 85, 0, 6
     151        1079.7     19990.0  19712, 4, 130, 19, 0, 5, 2, 25, 87, 0, 6
     152        1093.6     19942.0  19664, 4, 130, 17, 0, 6, 2, 26, 87, 0, 6
     153        3370.9     19881.0  19596, 6, 114, 22, 0, 6, 2, 36, 93, 0, 6
     154        3391.8     19810.0  19528, 6, 114, 19, 5, 5, 4, 38, 85, 0, 6
     155        3392.4     19733.0  19452, 6, 114, 19, 4, 5, 4, 38, 85, 0, 6
     156        3392.7     19579.0  19300, 6, 114, 19, 2, 5, 4, 38, 85, 0, 6
     157        3668.1     19529.0  19252, 6, 114, 23, 0, 5, 3, 33, 87, 0, 6
     158        3668.7     19502.0  19224, 6, 114, 21, 0, 5, 3, 34, 89, 0, 6
     159        4083.1     19409.0  19132, 6, 114, 17, 2, 5, 4, 38, 85, 0, 6
     160        4938.3     19290.0  19016, 4, 114, 23, 0, 6, 3, 31, 87, 0, 6
     161        4943.4     19266.0  18992, 4, 114, 23, 0, 6, 2, 30, 89, 0, 6
     162        4944.3     19165.0  18892, 4, 114, 21, 0, 6, 2, 33, 87, 0, 6
     163        4944.7     19030.0  18760, 4, 114, 22, 0, 6, 3, 26, 89, 0, 6
     164        4948.1     18969.0  18700, 4, 114, 22, 0, 6, 2, 26, 89, 0, 6
     165        4954.6     18900.0  18632, 4, 114, 21, 0, 7, 2, 25, 89, 0, 6
     166        4970.4     18778.0  18512, 4, 114, 21, 0, 6, 2, 24, 89, 0, 6
     167        5137.5     18741.0  18476, 4, 114, 21, 0, 4, 4, 27, 85, 0, 6
     168        5190.3     18738.0  18472, 4, 114, 19, 0, 6, 3, 27, 87, 0, 6
     169        5207.4     18616.0  18352, 4, 114, 19, 0, 5, 3, 26, 87, 0, 6
     170        5239.7     18510.0  18248, 4, 114, 19, 0, 5, 3, 24, 87, 0, 6
     171       12257.8     18488.0  18224, 2, 114, 19, 0, 5, 3, 24, 91, 0, 6
     172       24562.1     18453.0  18188, 2, 114, 13, 2, 8, 2, 29, 89, 0, 6
     173       24568.3     18445.0  18180, 2, 114, 13, 2, 7, 3, 29, 89, 0, 6
     174       24569.8     18331.0  18068, 2, 114, 13, 2, 7, 2, 28, 89, 0, 6
     175       25696.4     18233.0  17972, 2, 114, 15, 0, 6, 1, 30, 87, 0, 6
     176       25704.3     18225.0  17964, 2, 114, 15, 0, 6, 2, 27, 89, 0, 6
     177       25705.2     18127.0  17868, 2, 114, 15, 0, 6, 1, 28, 87, 0, 6
     178       25705.8     18111.0  17852, 2, 114, 15, 0, 6, 1, 26, 89, 0, 6
     179       25811.2     18095.0  17836, 2, 114, 15, 0, 6, 1, 24, 91, 0, 6
     180       26019.7     18005.0  17748, 2, 114, 15, 0, 6, 1, 24, 89, 0, 6
     181       48248.3     18006.0  17744, 4, 100, 19, 2, 5, 4, 35, 87, 0, 6
     182       48248.7     17855.0  17596, 4, 100, 19, 2, 5, 5, 31, 87, 0, 6
     183       48249.2     17778.0  17520, 4, 100, 19, 2, 5, 4, 29, 89, 0, 6
     184       48251.5     17669.0  17412, 4, 100, 17, 2, 6, 3, 30, 89, 0, 6
     185       52372.8     17663.0  17404, 4, 98, 17, 0, 6, 3, 38, 87, 0, 6
     186       52832.1     17594.0  17336, 4, 98, 15, 2, 5, 3, 40, 85, 0, 6
     187       52833.4     17578.0  17320, 4, 98, 15, 2, 5, 3, 38, 87, 0, 6
     188       68767.5     17493.0  17236, 4, 98, 15, 0, 5, 3, 41, 85, 0, 6
     189       68779.4     17488.0  17232, 4, 98, 15, 2, 5, 3, 38, 85, 0, 6
     190       68780.0     17334.0  17080, 4, 98, 15, 0, 5, 3, 38, 85, 0, 6
     191       68789.0     17196.0  16944, 4, 98, 15, 0, 4, 3, 35, 87, 0, 6
     192       69383.5     17159.0  16908, 4, 98, 15, 0, 5, 3, 33, 87, 0, 6
     193       69492.4     17069.0  16820, 4, 98, 15, 0, 5, 3, 33, 85, 0, 6
     194       69810.2     16958.0  16712, 4, 100, 15, 0, 4, 3, 27, 87, 0, 6
     195       70667.5     16928.0  16680, 2, 98, 15, 0, 6, 2, 34, 85, 0, 6
     196       70667.9     16912.0  16664, 2, 98, 15, 0, 6, 2, 32, 87, 0, 6
     197       70793.6     16899.0  16652, 2, 98, 15, 0, 6, 3, 34, 83, 0, 6
     198       70794.6     16838.0  16592, 2, 98, 15, 0, 6, 2, 34, 83, 0, 6
     199       70795.6     16822.0  16576, 2, 98, 15, 0, 6, 2, 32, 85, 0, 6
     200      112362.9     16753.0  16508, 2, 98, 15, 0, 6, 2, 29, 87, 0, 6
     201      118489.8     16716.0  16472, 2, 98, 15, 0, 7, 2, 27, 87, 0, 6
     202      120254.5     16626.0  16384, 2, 98, 15, 0, 7, 2, 27, 85, 0, 6
     203      172716.4     16543.0  16300, 2, 96, 14, 0, 7, 3, 28, 86, 0, 7
     204      173269.3     16453.0  16212, 2, 96, 14, 0, 7, 3, 28, 84, 0, 7
     205      245317.8     16313.0  16068, 4, 84, 18, 0, 6, 4, 29, 92, 0, 8
     206      245319.5     16279.0  16036, 4, 84, 20, 0, 6, 3, 28, 90, 0, 8
     207      245322.0     16231.0  15988, 4, 84, 19, 0, 6, 3, 27, 92, 0, 8
     208      245322.4     16173.0  15932, 4, 84, 20, 0, 6, 3, 26, 90, 0, 8
     209      245601.8     16160.0  15920, 6, 84, 18, 0, 5, 4, 27, 88, 0, 8
     210      245659.6     16115.0  15876, 6, 84, 16, 2, 6, 3, 28, 86, 0, 8
     211      245686.8     16085.0  15844, 4, 84, 16, 0, 6, 4, 33, 86, 0, 8
     212      245687.5     15979.0  15740, 4, 84, 16, 0, 6, 4, 31, 86, 0, 8
     213      246444.2     15918.0  15680, 4, 84, 16, 0, 7, 3, 28, 88, 0, 8
     214      246446.7     15915.0  15676, 4, 84, 14, 0, 7, 4, 30, 88, 0, 8
     215      246448.1     15878.0  15640, 4, 84, 14, 0, 7, 4, 31, 86, 0, 8
     216      246475.0     15844.0  15608, 4, 84, 16, 0, 7, 3, 30, 84, 0, 8
     217      246476.8     15791.0  15556, 4, 84, 16, 0, 7, 3, 29, 84, 0, 8
     218      256408.7     15772.0  15536, 4, 82, 16, 0, 7, 4, 31, 84, 0, 8
     219      256409.9     15666.0  15432, 4, 82, 16, 0, 7, 4, 29, 84, 0, 8

--- Solution (notes MIDI) ---
48 43 45 43 43 45 43 43 55 55 55 57 59 71 72 74 76 76 52 55 59 62 60 57 59 55 50 52 53 57 59 60 62 64 60 
