========================================
  RÉSULTATS : 4voices_1_1_1_1_vtype_2_2_2
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 0
v_type            : 2 2 2
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.2
Temps 1ère solution (ms)    : 10.6
Temps dernière amélio. (ms) : 467547.5
Solutions trouvées          : 128
Améliorations de coût       : 127
Score pondéré           : 8395.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3330158
Échecs     : 1664938
Restarts   : 0
Propagat.  : 3560878147
Profondeur : 81

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      74        3364.4     12665.0
      75        3369.2     12509.0
      76        3494.7     12415.0
      77        3495.2     12253.0
      78        3502.1     12239.0
      79        3531.2     12059.0
      80        3531.6     11897.0
      81        3627.5     11833.0
      82        3628.1     11671.0
      83        3641.6     11617.0
      84        3779.6     11575.0
      85        3983.0     11481.0
      86        4994.9     11480.0
      87        5020.4     11452.0
      88        5020.9     11446.0
      89        5030.5     11218.0
      90        5030.9     11056.0
      91        5083.7     10947.0
      92        5091.5     10766.0
      93        5974.8     10666.0
      94        5975.3     10600.0
      95        5975.7     10550.0
      96        5976.1     10388.0
      97        6110.6     10340.0
      98        6116.7     10331.0
      99        6123.9     10046.0
     100        6849.4      9894.0
     101        9723.9      9782.0
     102       10588.8      9630.0
     103      146458.3      9612.0
     104      150764.4      9522.0
     105      150809.4      9519.0
     106      151895.8      9460.0
     107      154968.1      9438.0
     108      155521.5      9400.0
     109      161245.9      9360.0
     110      179409.8      9325.0
     111      192036.7      9193.0
     112      192048.3      9121.0
     113      192119.7      9055.0
     114      192120.6      8851.0
     115      192304.7      8827.0
     116      222673.7      8781.0
     117      262187.9      8763.0
     118      267488.6      8755.0
     119      275106.4      8745.0
     120      284616.1      8737.0
     121      319585.2      8697.0
     122      323803.6      8667.0
     123      328674.7      8659.0
     124      364901.7      8527.0
     125      365244.8      8475.0
     126      369904.1      8467.0
     127      467547.2      8403.0
     128      467547.5      8395.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          10.6     23885.0  23551, 22, 136, 15, 3, 0, 16, 131, 0, 11
       2          11.1     21374.0  21082, 22, 126, 14, 4, 0, 16, 97, 0, 13
       3          17.0     21278.0  20988, 22, 126, 13, 4, 0, 16, 98, 0, 11
       4          17.5     21257.0  20968, 22, 126, 13, 5, 0, 16, 96, 0, 11
       5          21.1     21007.0  20718, 20, 124, 13, 3, 0, 16, 102, 0, 11
       6          22.2     20986.0  20698, 20, 124, 13, 4, 0, 16, 100, 0, 11
       7          23.7     20977.0  20686, 20, 120, 14, 3, 0, 20, 102, 0, 12
       8          24.6     20914.0  20626, 20, 120, 15, 4, 0, 20, 98, 0, 11
       9          24.9     20908.0  20619, 20, 120, 14, 4, 0, 18, 102, 0, 11
      10          32.7     20701.0  20415, 20, 120, 15, 3, 0, 18, 95, 0, 15
      11          34.3     20680.0  20395, 20, 120, 15, 4, 0, 18, 93, 0, 15
      12          34.6     20518.0  20236, 20, 120, 14, 4, 0, 16, 95, 0, 13
      13          42.6     20502.0  20217, 18, 120, 13, 4, 0, 14, 103, 0, 13
      14          49.5     20057.0  19781, 22, 114, 14, 3, 0, 18, 92, 0, 13
      15          50.2     20051.0  19774, 22, 114, 13, 3, 0, 16, 96, 0, 13
      16          52.4     19014.0  18745, 18, 104, 13, 4, 0, 14, 103, 0, 13
      17          53.1     18924.0  18658, 18, 104, 13, 4, 0, 16, 100, 0, 11
      18          55.6     18534.0  18275, 18, 104, 13, 4, 0, 14, 93, 0, 13
      19          67.2     18446.0  18187, 16, 104, 13, 4, 0, 12, 99, 0, 11
      20          67.7     18356.0  18100, 16, 104, 13, 4, 0, 14, 96, 0, 9
      21          70.1     18242.0  17988, 16, 104, 13, 4, 0, 12, 96, 0, 9
      22          81.4     18140.0  17878, 16, 94, 14, 4, 0, 16, 103, 0, 15
      23          82.2     17978.0  17719, 16, 94, 13, 4, 0, 14, 105, 0, 13
      24          86.6     17894.0  17639, 16, 94, 14, 4, 0, 18, 98, 0, 11
      25          87.3     17888.0  17632, 16, 94, 13, 4, 0, 16, 102, 0, 11
      26          89.7     17774.0  17520, 16, 94, 13, 4, 0, 14, 102, 0, 11
      27         186.5     17714.0  17459, 16, 92, 14, 4, 0, 16, 98, 0, 15
      28         248.8     17716.0  17458, 14, 90, 14, 4, 0, 16, 108, 0, 12
      29         295.7     17599.0  17344, 14, 92, 13, 5, 0, 16, 100, 0, 15
      30         296.8     17521.0  17265, 14, 88, 14, 5, 0, 18, 102, 0, 15
      31         297.3     17323.0  17070, 14, 88, 14, 5, 0, 16, 99, 0, 17
      32         298.6     17318.0  17066, 16, 88, 14, 4, 0, 14, 98, 0, 18
      33         302.0     17254.0  17003, 14, 88, 14, 4, 0, 16, 101, 0, 14
      34         358.3     17205.0  16953, 12, 90, 12, 5, 0, 14, 104, 0, 15
      35         359.4     17200.0  16949, 14, 90, 12, 4, 0, 14, 100, 0, 17
      36         598.6     17059.0  16804, 14, 80, 13, 5, 0, 16, 112, 0, 15
      37         599.0     17053.0  16797, 14, 80, 12, 5, 0, 14, 116, 0, 15
      38         604.6     16261.0  16017, 14, 74, 14, 5, 0, 16, 104, 0, 17
      39         605.3     16255.0  16010, 14, 74, 13, 5, 0, 14, 108, 0, 17
      40         659.2     15865.0  15627, 14, 74, 13, 5, 0, 12, 101, 0, 19
      41         843.2     15801.0  15564, 12, 74, 13, 5, 0, 14, 104, 0, 15
      42        1916.3     15750.0  15515, 12, 74, 14, 6, 0, 12, 102, 0, 15
      43        1921.7     15681.0  15448, 12, 74, 15, 5, 0, 14, 98, 0, 15
      44        1922.2     15519.0  15289, 12, 74, 14, 5, 0, 12, 100, 0, 13
      45        2345.2     15009.0  14798, 6, 92, 13, 5, 0, 20, 55, 0, 20
      46        2345.9     14847.0  14639, 6, 92, 12, 5, 0, 18, 57, 0, 18
      47        2346.9     14842.0  14635, 8, 92, 12, 4, 0, 18, 53, 0, 20
      48        2523.7     14586.0  14384, 6, 90, 13, 4, 0, 22, 53, 0, 14
      49        2524.2     14580.0  14377, 6, 90, 12, 4, 0, 20, 57, 0, 14
      50        2525.9     14575.0  14373, 8, 90, 12, 3, 0, 20, 53, 0, 16
      51        2531.3     14521.0  14316, 8, 86, 13, 3, 0, 22, 53, 0, 20
      52        2599.0     14461.0  14264, 8, 92, 12, 3, 0, 16, 54, 0, 12
      53        2605.1     14412.0  14211, 6, 88, 13, 4, 0, 18, 58, 0, 14
      54        2605.8     14407.0  14207, 8, 88, 13, 3, 0, 18, 54, 0, 16
      55        2611.7     14316.0  14117, 6, 88, 13, 4, 0, 18, 56, 0, 14
      56        2614.3     14155.0  13961, 8, 88, 13, 3, 0, 18, 50, 0, 14
      57        2628.9     14142.0  13944, 6, 86, 13, 4, 0, 18, 55, 0, 16
      58        2630.5     14137.0  13940, 8, 86, 13, 3, 0, 18, 51, 0, 18
      59        2918.8     14111.0  13916, 10, 84, 11, 5, 0, 12, 62, 0, 11
      60        2923.2     14098.0  13899, 8, 82, 11, 6, 0, 12, 67, 0, 13
      61        2924.7     14093.0  13895, 10, 82, 11, 5, 0, 12, 63, 0, 15
      62        2928.8     13922.0  13727, 10, 82, 11, 4, 0, 12, 61, 0, 15
      63        2930.8     13850.0  13655, 10, 78, 13, 4, 0, 16, 59, 0, 15
      64        2931.2     13844.0  13648, 10, 78, 12, 4, 0, 14, 63, 0, 15
      65        2935.6     13580.0  13388, 10, 76, 13, 4, 0, 16, 56, 0, 17
      66        2936.2     13574.0  13381, 10, 76, 12, 4, 0, 14, 60, 0, 17
      67        2961.2     13471.0  13280, 8, 76, 13, 5, 0, 14, 60, 0, 15
      68        2961.7     13309.0  13121, 8, 76, 12, 5, 0, 12, 62, 0, 13
      69        2962.6     13304.0  13117, 10, 76, 12, 4, 0, 12, 58, 0, 15
      70        3069.0     13195.0  13009, 8, 74, 13, 5, 0, 16, 57, 0, 13
      71        3072.8     13034.0  12853, 10, 74, 13, 4, 0, 16, 51, 0, 13
      72        3074.5     13021.0  12836, 8, 72, 13, 5, 0, 16, 56, 0, 15
      73        3075.6     13016.0  12832, 10, 72, 13, 4, 0, 16, 52, 0, 17
      74        3364.4     12665.0  12481, 10, 64, 13, 5, 0, 14, 61, 0, 17
      75        3369.2     12509.0  12329, 10, 64, 13, 5, 0, 14, 59, 0, 15
      76        3494.7     12415.0  12231, 8, 60, 14, 5, 0, 14, 66, 0, 17
      77        3495.2     12253.0  12072, 8, 60, 13, 5, 0, 12, 68, 0, 15
      78        3502.1     12239.0  12059, 10, 56, 14, 5, 0, 12, 72, 0, 11
      79        3531.2     12059.0  11882, 10, 56, 15, 5, 0, 16, 58, 0, 17
      80        3531.6     11897.0  11723, 10, 56, 14, 5, 0, 14, 60, 0, 15
      81        3627.5     11833.0  11663, 8, 60, 14, 5, 0, 16, 54, 0, 13
      82        3628.1     11671.0  11504, 8, 60, 13, 5, 0, 14, 56, 0, 11
      83        3641.6     11617.0  11447, 8, 56, 14, 5, 0, 16, 56, 0, 15
      84        3779.6     11575.0  11404, 8, 56, 13, 5, 0, 14, 58, 0, 17
      85        3983.0     11481.0  11315, 6, 60, 13, 5, 0, 6, 67, 0, 9
      86        4994.9     11480.0  11311, 16, 48, 11, 6, 0, 12, 59, 0, 17
      87        5020.4     11452.0  11278, 14, 42, 13, 6, 0, 16, 66, 0, 17
      88        5020.9     11446.0  11271, 14, 42, 12, 6, 0, 14, 70, 0, 17
      89        5030.5     11218.0  11047, 14, 42, 13, 6, 0, 14, 61, 0, 21
      90        5030.9     11056.0  10888, 14, 42, 12, 6, 0, 12, 63, 0, 19
      91        5083.7     10947.0  10780, 12, 42, 12, 7, 0, 14, 61, 0, 19
      92        5091.5     10766.0  10600, 10, 42, 12, 6, 0, 14, 63, 0, 19
      93        5974.8     10666.0  10507, 8, 46, 12, 6, 0, 12, 66, 0, 9
      94        5975.3     10600.0  10442, 8, 46, 13, 6, 0, 10, 64, 0, 11
      95        5975.7     10550.0  10393, 10, 42, 14, 6, 0, 14, 60, 0, 11
      96        5976.1     10388.0  10234, 10, 42, 13, 6, 0, 12, 62, 0, 9
      97        6110.6     10340.0  10183, 4, 46, 13, 6, 0, 10, 67, 0, 11
      98        6116.7     10331.0  10174, 4, 46, 12, 7, 0, 10, 67, 0, 11
      99        6123.9     10046.0  9894, 4, 46, 12, 6, 0, 8, 65, 0, 11
     100        6849.4      9894.0  9747, 6, 46, 12, 6, 0, 6, 60, 0, 11
     101        9723.9      9782.0  9637, 4, 46, 12, 6, 0, 8, 62, 0, 7
     102       10588.8      9630.0  9490, 6, 46, 12, 6, 0, 6, 57, 0, 7
     103      146458.3      9612.0  9472, 6, 46, 12, 6, 0, 4, 59, 0, 7
     104      150764.4      9522.0  9382, 6, 46, 11, 6, 0, 6, 54, 0, 11
     105      150809.4      9519.0  9380, 6, 46, 11, 7, 0, 4, 56, 0, 9
     106      151895.8      9460.0  9319, 8, 42, 12, 6, 0, 6, 52, 0, 15
     107      154968.1      9438.0  9296, 6, 42, 12, 6, 0, 6, 57, 0, 13
     108      155521.5      9400.0  9261, 8, 42, 12, 6, 0, 6, 52, 0, 13
     109      161245.9      9360.0  9226, 6, 46, 12, 6, 0, 4, 55, 0, 5
     110      179409.8      9325.0  9187, 8, 40, 11, 7, 0, 8, 54, 0, 10
     111      192036.7      9193.0  9051, 8, 34, 12, 7, 0, 10, 55, 0, 16
     112      192048.3      9121.0  8982, 8, 34, 12, 7, 0, 10, 56, 0, 12
     113      192119.7      9055.0  8914, 8, 30, 13, 7, 0, 12, 57, 0, 14
     114      192120.6      8851.0  8715, 8, 30, 13, 7, 0, 12, 54, 0, 12
     115      192304.7      8827.0  8696, 8, 34, 12, 7, 0, 8, 56, 0, 6
     116      222673.7      8781.0  8648, 6, 34, 12, 7, 0, 8, 58, 0, 8
     117      262187.9      8763.0  8630, 6, 34, 12, 7, 0, 4, 63, 0, 7
     118      267488.6      8755.0  8621, 8, 30, 13, 7, 0, 6, 61, 0, 9
     119      275106.4      8745.0  8612, 6, 34, 12, 7, 0, 6, 59, 0, 9
     120      284616.1      8737.0  8603, 8, 30, 13, 7, 0, 8, 57, 0, 11
     121      319585.2      8697.0  8559, 6, 28, 13, 7, 0, 8, 63, 0, 13
     122      323803.6      8667.0  8533, 6, 32, 12, 7, 0, 6, 60, 0, 11
     123      328674.7      8659.0  8524, 8, 28, 13, 7, 0, 8, 58, 0, 13
     124      364901.7      8527.0  8394, 8, 28, 13, 7, 0, 8, 54, 0, 15
     125      365244.8      8475.0  8345, 6, 32, 12, 7, 0, 6, 56, 0, 11
     126      369904.1      8467.0  8336, 8, 28, 13, 7, 0, 8, 54, 0, 13
     127      467547.2      8403.0  8276, 6, 32, 12, 7, 0, 6, 57, 0, 7
     128      467547.5      8395.0  8267, 8, 28, 13, 7, 0, 8, 55, 0, 9

--- Solution (notes MIDI) ---
64 65 62 60 72 69 69 65 60 60 62 57 55 52 50 48 50 52 55 57 50 48 48 50 52 57 55 
