========================================
  RÉSULTATS : 4voices_1_1_1_2_vtype_1_3_3
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 1
v_type            : 1 3 3
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.2
Temps 1ère solution (ms)    : 25.0
Temps dernière amélio. (ms) : 179685.5
Solutions trouvées          : 216
Améliorations de coût       : 211
Score pondéré           : 14674.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3662428
Échecs     : 1830985
Restarts   : 0
Propagat.  : 2658164960
Profondeur : 87

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      58          40.1     22740.0  22416, 12, 116, 21, 16, 7, 5, 52, 89, 0, 6
      59          40.4     22663.0  22340, 12, 116, 21, 15, 7, 5, 52, 89, 0, 6
      60          40.6     22586.0  22264, 12, 116, 21, 14, 7, 5, 52, 89, 0, 6
      61          40.9     22509.0  22188, 12, 116, 21, 13, 7, 5, 52, 89, 0, 6
      62          41.1     22432.0  22112, 12, 116, 21, 12, 7, 5, 52, 89, 0, 6
      63          41.4     22355.0  22036, 12, 116, 21, 11, 7, 5, 52, 89, 0, 6
      64          41.6     22278.0  21960, 12, 116, 21, 10, 7, 5, 52, 89, 0, 6
      65          41.9     22201.0  21884, 12, 116, 21, 9, 7, 5, 52, 89, 0, 6
      66          42.1     22124.0  21808, 12, 116, 21, 8, 7, 5, 52, 89, 0, 6
      67          42.4     22047.0  21732, 12, 116, 21, 7, 7, 5, 52, 89, 0, 6
      68          42.6     21970.0  21656, 12, 116, 21, 6, 7, 5, 52, 89, 0, 6
      69          42.8     21816.0  21504, 12, 116, 21, 4, 7, 5, 52, 89, 0, 6
      70          44.0     21792.0  21480, 12, 116, 22, 2, 7, 6, 50, 91, 0, 6
      71          46.6     21771.0  21460, 12, 116, 21, 4, 8, 4, 51, 89, 0, 6
      72          47.1     21755.0  21444, 12, 116, 21, 4, 7, 4, 52, 89, 0, 6
      73          47.6     21731.0  21420, 12, 116, 22, 2, 7, 5, 50, 91, 0, 6
      74          48.4     21723.0  21412, 12, 116, 20, 4, 7, 4, 53, 89, 0, 6
      75          49.1     21699.0  21388, 12, 116, 21, 2, 7, 5, 51, 91, 0, 6
      76         150.7     21683.0  21372, 12, 114, 22, 2, 8, 5, 53, 89, 0, 6
      77         198.9     21638.0  21328, 10, 116, 24, 0, 9, 4, 52, 89, 0, 6
      78         209.8     21587.0  21276, 10, 114, 23, 0, 9, 3, 59, 87, 0, 6
      79         215.7     21577.0  21268, 10, 116, 24, 0, 9, 3, 52, 89, 0, 6
      80         227.0     21508.0  21200, 10, 116, 23, 0, 10, 3, 51, 89, 0, 6
      81         241.7     21481.0  21172, 10, 114, 23, 0, 10, 3, 54, 89, 0, 6
      82         246.6     21370.0  21064, 10, 116, 21, 2, 9, 3, 50, 89, 0, 6
      83         247.4     21341.0  21036, 10, 116, 22, 2, 9, 4, 45, 91, 0, 6
      84         247.9     21187.0  20884, 10, 116, 22, 0, 9, 4, 45, 91, 0, 6
      85         258.2     21160.0  20856, 10, 114, 22, 0, 9, 4, 48, 91, 0, 6
      86         327.1     21150.0  20848, 10, 114, 23, 2, 8, 4, 48, 87, 0, 6
      87         347.1     21081.0  20780, 10, 114, 23, 2, 8, 4, 45, 89, 0, 6
      88         347.8     21065.0  20764, 10, 114, 23, 2, 7, 4, 46, 89, 0, 6
      89         348.8     21041.0  20740, 10, 114, 24, 0, 7, 5, 44, 91, 0, 6
      90         350.6     21028.0  20728, 10, 114, 23, 2, 7, 4, 47, 87, 0, 6
      91         351.3     21004.0  20704, 10, 114, 24, 0, 7, 5, 45, 89, 0, 6
      92         431.8     20998.0  20696, 10, 114, 21, 0, 8, 3, 49, 91, 0, 6
      93         463.7     20974.0  20672, 10, 114, 20, 0, 8, 4, 49, 91, 0, 6
      94         497.9     20908.0  20608, 10, 114, 22, 0, 7, 3, 47, 91, 0, 6
      95         733.5     20908.0  20608, 10, 114, 20, 2, 7, 3, 49, 89, 0, 6
      96         734.1     20884.0  20584, 10, 114, 21, 0, 7, 4, 47, 91, 0, 6
      97         776.6     20849.0  20548, 8, 114, 21, 0, 8, 3, 50, 91, 0, 6
      98         787.0     20812.0  20512, 8, 114, 21, 0, 8, 3, 51, 89, 0, 6
      99         791.3     20759.0  20460, 8, 114, 21, 2, 7, 3, 45, 93, 0, 6
     100         791.8     20605.0  20308, 8, 114, 21, 0, 7, 3, 45, 93, 0, 6
     101         793.1     20515.0  20220, 8, 114, 21, 0, 7, 3, 45, 91, 0, 6
     102         802.4     20515.0  20220, 8, 114, 19, 2, 7, 3, 47, 89, 0, 6
     103         803.9     20491.0  20196, 8, 114, 20, 0, 7, 4, 45, 91, 0, 6
     104         835.1     20459.0  20164, 8, 114, 19, 0, 8, 2, 47, 91, 0, 6
     105         920.7     20435.0  20140, 8, 114, 18, 0, 8, 3, 47, 91, 0, 6
     106        1193.2     20391.0  20100, 8, 116, 19, 2, 8, 2, 41, 89, 0, 6
     107        1198.5     20364.0  20072, 8, 114, 19, 2, 8, 2, 44, 89, 0, 6
     108        1219.1     20269.0  19980, 8, 116, 21, 0, 7, 2, 38, 91, 0, 6
     109        1219.9     20242.0  19952, 8, 114, 21, 0, 7, 2, 41, 91, 0, 6
     110        1235.7     20218.0  19928, 8, 114, 20, 0, 7, 3, 41, 91, 0, 6
     111        1445.2     20123.0  19836, 8, 114, 20, 2, 6, 3, 41, 87, 0, 6
     112        1578.3     20112.0  19824, 8, 114, 19, 2, 5, 5, 38, 91, 0, 6
     113        2238.4     20041.0  19756, 8, 114, 23, 0, 6, 2, 37, 89, 0, 6
     114        2317.9     20041.0  19756, 8, 114, 21, 2, 6, 2, 39, 87, 0, 6
     115        2318.3     20017.0  19732, 8, 114, 22, 0, 6, 3, 37, 89, 0, 6
     116        2835.1     20006.0  19720, 8, 114, 20, 0, 7, 3, 37, 91, 0, 6
     117        2851.5     19972.0  19688, 8, 114, 22, 0, 6, 4, 35, 89, 0, 6
     118        5244.7     19959.0  19676, 10, 114, 17, 2, 8, 3, 38, 85, 0, 6
     119        5247.2     19946.0  19664, 10, 114, 17, 4, 8, 2, 36, 85, 0, 6
     120        5247.4     19792.0  19512, 10, 114, 17, 2, 8, 2, 36, 85, 0, 6
     121        5267.0     19681.0  19404, 10, 114, 19, 2, 7, 2, 32, 85, 0, 6
     122        5270.2     19647.0  19372, 10, 114, 21, 2, 6, 3, 30, 83, 0, 6
     123        5364.9     19646.0  19368, 10, 114, 18, 0, 7, 3, 33, 87, 0, 6
     124        5415.3     19559.0  19284, 10, 114, 19, 2, 6, 2, 31, 85, 0, 6
     125        5416.4     19535.0  19260, 10, 114, 20, 0, 6, 3, 29, 87, 0, 6
     126        5419.4     19501.0  19228, 10, 114, 22, 0, 5, 4, 27, 85, 0, 6
     127       11161.4     19484.0  19208, 8, 114, 20, 0, 6, 4, 29, 89, 0, 6
     128       11685.4     19469.0  19196, 10, 114, 19, 4, 4, 4, 25, 87, 0, 6
     129       11686.4     19445.0  19172, 10, 114, 20, 2, 4, 5, 23, 89, 0, 6
     130       11691.3     19413.0  19140, 10, 114, 19, 2, 4, 5, 24, 89, 0, 6
     131       12910.6     19406.0  19128, 6, 112, 17, 4, 6, 1, 39, 87, 0, 6
     132       13499.1     19385.0  19108, 6, 112, 15, 6, 7, 1, 41, 83, 0, 6
     133       13499.7     19231.0  18956, 6, 112, 15, 4, 7, 1, 41, 83, 0, 6
     134       13525.4     19186.0  18912, 4, 112, 17, 6, 7, 2, 35, 85, 0, 6
     135       13525.8     19032.0  18760, 4, 112, 17, 4, 7, 2, 35, 85, 0, 6
     136       13531.4     18971.0  18700, 4, 112, 17, 4, 7, 1, 35, 85, 0, 6
     137       13755.7     18963.0  18692, 4, 112, 15, 6, 8, 2, 31, 87, 0, 6
     138       13763.0     18960.0  18688, 4, 112, 14, 6, 8, 1, 32, 89, 0, 6
     139       13764.6     18902.0  18632, 4, 112, 15, 6, 8, 1, 31, 87, 0, 6
     140       14779.1     18804.0  18536, 4, 112, 17, 4, 7, 2, 29, 87, 0, 6
     141       14788.2     18772.0  18504, 4, 112, 16, 4, 7, 2, 30, 87, 0, 6
     142       16034.4     18726.0  18456, 2, 112, 13, 4, 8, 1, 41, 83, 0, 6
     143       18988.3     18713.0  18444, 4, 112, 15, 2, 5, 2, 36, 87, 0, 6
     144       19001.8     18644.0  18376, 4, 112, 15, 2, 4, 2, 36, 87, 0, 6
     145       20110.7     18607.0  18340, 4, 112, 15, 2, 5, 2, 34, 87, 0, 6
     146       21054.6     18598.0  18328, 2, 112, 13, 0, 7, 1, 44, 85, 0, 6
     147       21109.5     18490.0  18224, 2, 112, 15, 2, 6, 2, 36, 85, 0, 6
     148       21114.1     18437.0  18172, 2, 112, 17, 0, 6, 2, 33, 87, 0, 6
     149       21115.1     18323.0  18060, 2, 112, 17, 0, 6, 1, 32, 87, 0, 6
     150       21115.7     18270.0  18008, 2, 114, 15, 0, 6, 1, 29, 89, 0, 6
     151       21118.5     18267.0  18004, 2, 112, 15, 0, 6, 2, 33, 87, 0, 6
     152       21118.9     18153.0  17892, 2, 112, 15, 0, 6, 1, 32, 87, 0, 6
     153       22718.9     18063.0  17804, 2, 112, 15, 0, 6, 1, 32, 85, 0, 6
     154       33517.5     17981.0  17716, 4, 98, 15, 2, 7, 3, 43, 87, 0, 6
     155       33593.6     17960.0  17696, 4, 100, 16, 2, 5, 3, 35, 93, 0, 6
     156       33594.1     17904.0  17640, 4, 100, 14, 2, 5, 4, 36, 93, 0, 6
     157       33594.6     17790.0  17528, 4, 100, 14, 2, 5, 3, 35, 93, 0, 6
     158       33602.7     17753.0  17492, 4, 100, 13, 2, 6, 3, 38, 89, 0, 6
     159       33604.8     17742.0  17480, 4, 98, 14, 2, 6, 3, 38, 91, 0, 6
     160       33605.1     17684.0  17424, 4, 98, 15, 2, 6, 3, 37, 89, 0, 6
     161       33699.5     17655.0  17396, 4, 98, 18, 0, 6, 2, 34, 91, 0, 6
     162       33700.1     17639.0  17380, 4, 98, 16, 2, 6, 2, 34, 91, 0, 6
     163       33700.4     17485.0  17228, 4, 98, 16, 0, 6, 2, 34, 91, 0, 6
     164       33702.2     17427.0  17172, 4, 98, 17, 0, 6, 2, 33, 89, 0, 6
     165       33828.4     17405.0  17148, 2, 100, 13, 0, 8, 2, 35, 91, 0, 6
     166       33831.2     17283.0  17028, 2, 100, 13, 0, 7, 2, 34, 91, 0, 6
     167       34022.2     17262.0  17008, 2, 100, 15, 0, 6, 2, 30, 93, 0, 6
     168       34032.0     17145.0  16892, 2, 98, 15, 0, 6, 2, 33, 91, 0, 6
     169       34468.2     17132.0  16880, 2, 98, 17, 0, 5, 3, 28, 93, 0, 6
     170       34468.8     17018.0  16768, 2, 98, 17, 0, 5, 2, 27, 93, 0, 6
     171       41227.1     16997.0  16748, 2, 100, 15, 0, 5, 2, 28, 91, 0, 6
     172       41233.5     16981.0  16732, 2, 100, 15, 0, 5, 2, 26, 93, 0, 6
     173       41235.3     16978.0  16728, 2, 98, 15, 0, 5, 3, 30, 91, 0, 6
     174       41236.1     16864.0  16616, 2, 98, 15, 0, 5, 2, 29, 91, 0, 6
     175       41688.2     16859.0  16612, 2, 98, 15, 0, 7, 2, 28, 89, 0, 6
     176       41705.2     16764.0  16520, 2, 100, 15, 0, 6, 2, 24, 89, 0, 6
     177       41708.6     16737.0  16492, 2, 98, 15, 0, 6, 2, 27, 89, 0, 6
     178       41713.0     16703.0  16460, 2, 98, 17, 0, 5, 3, 25, 87, 0, 6
     179       45514.5     16647.0  16404, 2, 98, 15, 0, 6, 2, 27, 87, 0, 6
     180       45544.8     16613.0  16372, 2, 98, 17, 0, 5, 3, 25, 85, 0, 6
     181       49711.5     16615.0  16372, 2, 98, 14, 0, 7, 2, 27, 86, 0, 7
     182       49714.5     16578.0  16336, 2, 98, 14, 0, 7, 2, 28, 84, 0, 7
     183       49737.0     16501.0  16260, 2, 98, 14, 0, 6, 3, 25, 86, 0, 7
     184       63276.7     16448.0  16200, 4, 84, 16, 0, 7, 3, 38, 88, 0, 8
     185       63278.2     16448.0  16200, 4, 84, 16, 0, 6, 3, 41, 86, 0, 8
     186       63278.6     16342.0  16096, 4, 84, 16, 0, 6, 3, 39, 86, 0, 8
     187       63280.6     16286.0  16040, 4, 84, 14, 0, 6, 4, 40, 86, 0, 8
     188       63335.3     16253.0  16012, 6, 84, 16, 2, 7, 3, 31, 84, 0, 8
     189       63413.5     16210.0  15968, 4, 84, 18, 0, 7, 3, 32, 86, 0, 8
     190       63414.5     16173.0  15932, 4, 84, 18, 0, 7, 3, 33, 84, 0, 8
     191       63416.4     16154.0  15912, 4, 84, 16, 0, 7, 4, 33, 86, 0, 8
     192       63416.8     16117.0  15876, 4, 84, 16, 0, 7, 4, 34, 84, 0, 8
     193       64651.8     16096.0  15856, 4, 84, 16, 0, 8, 4, 34, 82, 0, 8
     194       64652.4     15990.0  15752, 4, 84, 16, 0, 8, 4, 32, 82, 0, 8
     195       64656.1     15966.0  15728, 4, 84, 16, 0, 8, 3, 31, 84, 0, 8
     196       64656.5     15929.0  15692, 4, 84, 16, 0, 8, 3, 32, 82, 0, 8
     197       64659.9     15852.0  15616, 4, 84, 16, 0, 7, 4, 29, 84, 0, 8
     198      152295.7     15822.0  15584, 8, 74, 20, 0, 7, 3, 30, 87, 0, 9
     199      152371.6     15813.0  15572, 8, 68, 17, 6, 8, 4, 34, 87, 0, 9
     200      152372.2     15659.0  15420, 8, 68, 17, 4, 8, 4, 34, 87, 0, 9
     201      153975.2     15559.0  15316, 4, 68, 18, 0, 7, 3, 43, 91, 0, 9
     202      153983.4     15496.0  15256, 4, 68, 20, 2, 6, 3, 37, 91, 0, 9
     203      153984.0     15342.0  15104, 4, 68, 20, 0, 6, 3, 37, 91, 0, 9
     204      154174.5     15341.0  15100, 4, 68, 15, 0, 7, 3, 42, 93, 0, 9
     205      154175.2     15283.0  15044, 4, 68, 16, 0, 7, 3, 41, 91, 0, 9
     206      154188.5     15156.0  14920, 4, 68, 18, 0, 6, 3, 35, 93, 0, 9
     207      154644.0     15082.0  14848, 4, 68, 17, 0, 8, 3, 36, 89, 0, 9
     208      154645.8     15024.0  14792, 4, 68, 18, 0, 8, 3, 35, 87, 0, 9
     209      154660.2     15019.0  14788, 4, 68, 20, 0, 8, 3, 30, 89, 0, 9
     210      154663.6     14961.0  14732, 4, 68, 20, 2, 7, 3, 29, 87, 0, 9
     211      154664.1     14807.0  14580, 4, 68, 20, 0, 7, 3, 29, 87, 0, 9
     212      157008.4     14796.0  14568, 4, 68, 18, 0, 8, 3, 29, 89, 0, 9
     213      157009.9     14764.0  14536, 4, 68, 17, 0, 8, 3, 30, 89, 0, 9
     214      157038.3     14732.0  14504, 4, 68, 16, 0, 8, 3, 31, 89, 0, 9
     215      179643.4     14700.0  14472, 4, 68, 15, 0, 7, 3, 35, 87, 0, 9
     216      179685.5     14674.0  14448, 4, 68, 17, 0, 7, 3, 33, 85, 0, 9

--- Solution (notes MIDI) ---
48 43 45 43 43 45 43 43 55 55 55 57 59 71 72 74 71 72 64 67 71 74 72 69 71 67 62 64 65 69 71 69 67 72 76 
