========================================
  RÉSULTATS : 4voices_1_1_1_1_vtype_1_2_3
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 0
v_type            : 1 2 3
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.1
Temps 1ère solution (ms)    : 19.2
Temps dernière amélio. (ms) : 442991.6
Solutions trouvées          : 105
Améliorations de coût       : 102
Score pondéré           : 15625.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3901833
Échecs     : 1950799
Restarts   : 0
Propagat.  : 2928671330
Profondeur : 76

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      88       25749.8     16396.0  16154, 8, 84, 14, 4, 0, 20, 100, 0, 12
      89       30350.4     16359.0  16115, 6, 84, 14, 5, 0, 20, 100, 0, 15
      90       30670.7     16284.0  16041, 6, 84, 14, 4, 0, 22, 97, 0, 16
      91       30747.8     16266.0  16023, 6, 84, 14, 4, 0, 20, 99, 0, 16
      92       33609.8     16203.0  15963, 6, 84, 15, 3, 0, 24, 94, 0, 14
      93       33667.9     16101.0  15862, 6, 84, 14, 3, 0, 22, 96, 0, 14
      94       33757.6     16026.0  15788, 6, 84, 14, 4, 0, 20, 94, 0, 16
      95       33898.3     15996.0  15759, 6, 84, 15, 4, 0, 18, 94, 0, 16
      96       37615.7     15996.0  15756, 6, 82, 14, 4, 0, 20, 96, 0, 18
      97      111130.2     15954.0  15716, 6, 84, 14, 4, 0, 20, 90, 0, 20
      98      145644.0     15923.0  15684, 4, 84, 14, 3, 0, 18, 100, 0, 16
      99      147097.7     15905.0  15669, 4, 86, 14, 3, 0, 18, 97, 0, 14
     100      232281.7     15869.0  15630, 4, 84, 14, 3, 0, 20, 94, 0, 20
     101      235604.9     15809.0  15572, 4, 84, 14, 3, 0, 20, 94, 0, 18
     102      325028.7     15671.0  15438, 4, 84, 14, 3, 0, 22, 90, 0, 16
     103      359030.0     15647.0  15413, 4, 82, 14, 3, 0, 20, 97, 0, 14
     104      362098.1     15629.0  15398, 4, 84, 14, 3, 0, 20, 94, 0, 12
     105      442991.6     15625.0  15387, 2, 82, 14, 3, 0, 20, 97, 0, 20

--- Solution (notes MIDI) ---
48 43 45 43 43 45 43 43 55 52 55 60 67 55 53 52 55 60 55 59 60 62 64 65 67 71 76 
