========================================
  RÉSULTATS : 4voices_1_1_1_1_vtype_1_1_3
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 0
v_type            : 1 1 3
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.1
Temps 1ère solution (ms)    : 30.1
Temps dernière amélio. (ms) : 303226.3
Solutions trouvées          : 158
Améliorations de coût       : 155
Score pondéré           : 9702.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3713341
Échecs     : 1856496
Restarts   : 0
Propagat.  : 2797485352
Profondeur : 86

--- Améliorations ---
    Sol#    Temps (ms)       Coût
     104       12682.6     12840.0
     105       12684.1     12636.0
     106       12687.0     12572.0
     107       12687.4     12526.0
     108       12691.0     12314.0
     109       12899.2     12152.0
     110       13280.1     12150.0
     111       13283.1     12075.0
     112       13283.5     11982.0
     113       15712.2     11893.0
     114       15875.1     11731.0
     115       16016.2     11637.0
     116       23329.0     11609.0
     117       23332.1     11570.0
     118       23352.3     11564.0
     119       23642.1     11474.0
     120       23671.0     11349.0
     122       24710.4     11340.0
     123       24722.6     11305.0
     125       24741.9     11278.0
     126       24946.1     11266.0
     127       24946.5     11203.0
     128       25111.6     11126.0
     129       25419.5     11018.0
     130       26589.1     10977.0
     132       26888.6     10900.0
     133       28770.5     10787.0
     134       28977.7     10775.0
     135       29176.2     10679.0
     136       34319.3     10634.0
     137       34597.7     10617.0
     138       35900.4     10596.0
     139       35931.1     10584.0
     140       35981.8     10567.0
     141       36600.5     10516.0
     142       38475.8     10431.0
     143       46535.6     10366.0
     144       46536.9     10358.0
     145       46660.5     10291.0
     146       46748.1     10258.0
     147       46748.6     10250.0
     148       46856.6     10183.0
     149       52466.6     10178.0
     150       53878.4     10125.0
     151       53914.4     10029.0
     152       53922.3      9966.0
     153       53974.9      9954.0
     154       54328.6      9886.0
     155       57318.8      9849.0
     156      119693.0      9768.0
     157      119702.4      9711.0
     158      303226.3      9702.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          30.1     25497.0  25109, 12, 130, 11, 3, 0, 14, 206, 0, 12
       2          31.2     24974.0  24591, 16, 120, 10, 4, 0, 14, 205, 0, 14
       3          31.6     24502.0  24124, 14, 116, 11, 4, 0, 14, 206, 0, 13
       4          33.5     24173.0  23798, 10, 116, 11, 3, 0, 16, 208, 0, 11
       5          35.1     24152.0  23778, 10, 116, 11, 4, 0, 16, 206, 0, 11
       6          36.0     24098.0  23724, 10, 116, 11, 4, 0, 14, 206, 0, 13
       7          38.3     24077.0  23704, 10, 116, 12, 3, 0, 12, 209, 0, 11
       8          43.9     23943.0  23565, 6, 116, 10, 3, 0, 16, 209, 0, 18
       9          50.7     23937.0  23561, 6, 116, 11, 3, 0, 14, 212, 0, 14
      10          52.9     23823.0  23449, 6, 116, 10, 3, 0, 16, 209, 0, 14
      11          54.2     23802.0  23429, 6, 116, 10, 4, 0, 16, 207, 0, 14
      12          56.3     23748.0  23375, 6, 116, 10, 4, 0, 14, 207, 0, 16
      13          58.7     23727.0  23355, 6, 116, 11, 3, 0, 12, 210, 0, 14
      14          77.7     23544.0  23176, 6, 116, 9, 4, 0, 14, 207, 0, 12
      15          82.5     23523.0  23156, 6, 116, 10, 3, 0, 12, 210, 0, 10
      16         120.2     23457.0  23091, 6, 116, 10, 3, 0, 10, 211, 0, 10
      17         261.6     23441.0  23072, 4, 116, 10, 3, 0, 12, 210, 0, 14
      18         265.9     23420.0  23052, 4, 116, 10, 4, 0, 12, 208, 0, 14
      19         323.1     23375.0  23007, 4, 116, 10, 3, 0, 10, 211, 0, 14
      20         357.2     23360.0  22994, 4, 116, 10, 4, 0, 12, 208, 0, 12
      21         358.6     23294.0  22929, 4, 116, 10, 4, 0, 10, 209, 0, 12
      22         381.3     21750.0  21413, 6, 108, 10, 6, 0, 14, 179, 0, 14
      23         382.9     21221.0  20890, 4, 106, 10, 5, 0, 16, 174, 0, 16
      24         383.9     21131.0  20800, 4, 102, 11, 5, 0, 14, 183, 0, 12
      25         384.1     20759.0  20435, 4, 102, 11, 5, 0, 14, 174, 0, 14
      26         388.9     20558.0  20238, 4, 102, 10, 6, 0, 16, 167, 0, 15
      27         393.2     20419.0  20098, 2, 102, 10, 5, 0, 16, 168, 0, 18
      28         397.8     20185.0  19870, 2, 102, 10, 5, 0, 14, 168, 0, 14
      29         406.2     20122.0  19810, 2, 102, 9, 6, 0, 14, 170, 0, 9
      30         411.6     19981.0  19671, 2, 102, 9, 5, 0, 14, 168, 0, 10
      31         414.1     19915.0  19606, 2, 102, 9, 5, 0, 12, 169, 0, 10
      32         526.8     19882.0  19572, 2, 102, 9, 4, 0, 10, 171, 0, 12
      33         842.7     19845.0  19536, 0, 102, 9, 5, 0, 16, 167, 0, 10
      34         893.4     19752.0  19444, 0, 102, 9, 4, 0, 14, 169, 0, 10
      35        1385.2     19713.0  19420, 12, 102, 12, 5, 0, 16, 130, 0, 16
      36        1386.8     19703.0  19408, 10, 102, 12, 5, 0, 16, 134, 0, 16
      37        1388.9     19477.0  19186, 8, 102, 12, 5, 0, 16, 136, 0, 12
      38        1397.0     19239.0  18947, 6, 102, 11, 5, 0, 14, 135, 0, 19
      39        1402.7     19013.0  18725, 4, 102, 11, 5, 0, 14, 137, 0, 15
      40        1414.3     18849.0  18567, 6, 102, 10, 5, 0, 16, 130, 0, 13
      41        1417.1     18737.0  18457, 4, 102, 10, 5, 0, 18, 132, 0, 9
      42        1480.9     18442.0  18165, 2, 102, 9, 6, 0, 14, 135, 0, 9
      43        1482.9     18354.0  18077, 0, 102, 9, 6, 0, 18, 132, 0, 10
      44        1515.3     18252.0  17976, 0, 102, 9, 6, 0, 14, 134, 0, 11
      45        1531.1     18235.0  17961, 2, 102, 9, 5, 0, 12, 134, 0, 10
      46        1540.5     18177.0  17902, 0, 102, 10, 5, 0, 12, 134, 0, 12
      47        1556.8     18105.0  17833, 0, 102, 9, 5, 0, 16, 132, 0, 8
      48        1595.8     18046.0  17775, 2, 102, 9, 4, 0, 10, 134, 0, 10
      49        1609.7     18030.0  17759, 0, 102, 9, 4, 0, 16, 132, 0, 8
      50        2052.9     17874.0  17604, 0, 102, 9, 4, 0, 12, 131, 0, 12
      51        2471.0     17844.0  17587, 0, 116, 10, 4, 0, 14, 96, 0, 17
      52        2500.9     17820.0  17565, 0, 116, 10, 4, 0, 16, 95, 0, 14
      53        2729.5     17809.0  17557, 2, 116, 11, 3, 0, 16, 91, 0, 13
      54        2734.4     17743.0  17492, 2, 116, 12, 3, 0, 14, 89, 0, 15
      55        2784.8     17676.0  17424, 0, 116, 10, 4, 0, 16, 92, 0, 14
      56        2789.4     17469.0  17220, 0, 116, 11, 3, 0, 12, 91, 0, 16
      57        3511.1     17415.0  17169, 0, 116, 10, 3, 0, 10, 99, 0, 8
      58        3679.2     17271.0  17028, 0, 116, 10, 3, 0, 10, 96, 0, 8
      59        3980.5     17259.0  17014, 0, 116, 10, 3, 0, 10, 92, 0, 14
      60        4131.9     17235.0  16987, 6, 102, 10, 5, 0, 16, 97, 0, 12
      61        4135.1     17105.0  16859, 4, 102, 10, 5, 0, 20, 95, 0, 10
      62        4145.3     16729.0  16486, 2, 102, 10, 5, 0, 16, 93, 0, 15
      63        4147.4     16666.0  16426, 2, 102, 9, 6, 0, 16, 95, 0, 10
      64        4148.3     16525.0  16287, 2, 102, 9, 5, 0, 16, 93, 0, 11
      65        4148.7     16459.0  16222, 2, 102, 9, 5, 0, 14, 94, 0, 11
      66        4151.9     16329.0  16094, 0, 102, 9, 5, 0, 18, 92, 0, 9
      67        4260.2     16098.0  15865, 0, 102, 9, 4, 0, 14, 91, 0, 13
      68        4347.6     16065.0  15834, 0, 102, 9, 5, 0, 12, 93, 0, 10
      69        4541.4     15802.0  15571, 2, 94, 9, 6, 0, 16, 90, 0, 14
      70        4542.5     15766.0  15535, 2, 94, 10, 6, 0, 12, 91, 0, 16
      71        4544.5     15748.0  15517, 2, 94, 9, 6, 0, 14, 90, 0, 16
      72        4554.0     15408.0  15183, 0, 94, 9, 6, 0, 12, 92, 0, 12
      73        4645.9     15273.0  15051, 0, 94, 9, 5, 0, 12, 92, 0, 10
      74        4970.8     15270.0  15046, 0, 92, 10, 4, 0, 14, 92, 0, 12
      75        4975.4     15210.0  14988, 0, 92, 10, 4, 0, 14, 92, 0, 10
      76        4976.0     15142.0  14921, 2, 88, 11, 4, 0, 14, 93, 0, 9
      77        5067.3     15130.0  14907, 2, 88, 11, 4, 0, 14, 89, 0, 15
      78        5303.3     14980.0  14762, 2, 88, 10, 4, 0, 12, 95, 0, 7
      79        5365.1     14968.0  14748, 2, 88, 10, 4, 0, 12, 91, 0, 13
      80        5588.0     14886.0  14664, 0, 86, 10, 4, 0, 12, 98, 0, 12
      81        7712.0     14821.0  14617, 2, 100, 11, 5, 0, 14, 59, 0, 13
      82        7712.5     14698.0  14496, 2, 100, 11, 4, 0, 14, 58, 0, 13
      83        8768.6     14599.0  14400, 2, 100, 11, 3, 0, 14, 60, 0, 9
      84        8769.3     14563.0  14364, 2, 100, 11, 3, 0, 14, 58, 0, 11
      85       10094.0     14518.0  14319, 2, 100, 10, 4, 0, 14, 56, 0, 13
      86       10214.0     14454.0  14256, 0, 100, 11, 4, 0, 16, 56, 0, 11
      87       10214.4     14316.0  14119, 0, 100, 10, 4, 0, 14, 56, 0, 13
      88       10705.0     14304.0  14108, 0, 100, 10, 4, 0, 14, 57, 0, 11
      89       10706.7     14217.0  14023, 0, 100, 10, 3, 0, 14, 58, 0, 9
      90       10707.1     14181.0  13987, 0, 100, 10, 3, 0, 14, 56, 0, 11
      91       10899.5     14146.0  13942, 2, 86, 10, 4, 0, 18, 70, 0, 14
      92       10902.3     14086.0  13884, 2, 86, 10, 4, 0, 18, 70, 0, 12
      93       10909.0     13942.0  13743, 2, 86, 10, 4, 0, 18, 67, 0, 12
      94       10936.0     13888.0  13689, 2, 86, 10, 4, 0, 16, 67, 0, 14
      95       10937.7     13744.0  13548, 2, 86, 10, 4, 0, 20, 58, 0, 16
      96       10942.3     13648.0  13454, 2, 86, 11, 4, 0, 16, 59, 0, 16
      97       10946.2     13528.0  13338, 2, 86, 11, 4, 0, 16, 59, 0, 12
      98       10949.7     13510.0  13320, 2, 86, 10, 4, 0, 18, 58, 0, 12
      99       10957.2     13336.0  13150, 2, 86, 10, 4, 0, 16, 58, 0, 10
     100       11078.5     13299.0  13111, 0, 86, 10, 5, 0, 16, 58, 0, 13
     101       11087.1     13245.0  13057, 0, 86, 10, 5, 0, 14, 58, 0, 15
     102       11114.4     13110.0  12925, 0, 86, 10, 4, 0, 14, 58, 0, 13
     103       12672.3     12932.0  12745, 4, 74, 12, 4, 0, 18, 59, 0, 16
     104       12682.6     12840.0  12656, 6, 72, 13, 4, 0, 18, 55, 0, 16
     105       12684.1     12636.0  12457, 6, 72, 13, 4, 0, 18, 52, 0, 14
     106       12687.0     12572.0  12391, 4, 72, 12, 4, 0, 20, 53, 0, 16
     107       12687.4     12526.0  12346, 2, 76, 11, 4, 0, 18, 52, 0, 17
     108       12691.0     12314.0  12138, 4, 72, 12, 4, 0, 18, 50, 0, 16
     109       12899.2     12152.0  11979, 4, 72, 11, 4, 0, 16, 52, 0, 14
     110       13280.1     12150.0  11973, 0, 72, 11, 4, 0, 18, 58, 0, 14
     111       13283.1     12075.0  11899, 0, 72, 11, 5, 0, 14, 59, 0, 15
     112       13283.5     11982.0  11807, 0, 72, 11, 4, 0, 14, 58, 0, 16
     113       15712.2     11893.0  11726, 2, 72, 12, 3, 0, 16, 55, 0, 7
     114       15875.1     11731.0  11567, 2, 72, 11, 3, 0, 14, 57, 0, 5
     115       16016.2     11637.0  11469, 0, 70, 11, 3, 0, 14, 60, 0, 10
     116       23329.0     11609.0  11452, 4, 72, 13, 3, 0, 26, 30, 0, 9
     117       23332.1     11570.0  11414, 4, 72, 13, 4, 0, 24, 30, 0, 9
     118       23352.3     11564.0  11407, 4, 72, 13, 4, 0, 22, 31, 0, 11
     119       23642.1     11474.0  11323, 4, 76, 12, 4, 0, 24, 22, 0, 9
     120       23671.0     11349.0  11200, 6, 72, 13, 3, 0, 26, 21, 0, 8
     121       24697.9     11355.0  11197, 0, 72, 13, 3, 0, 22, 36, 0, 12
     122       24710.4     11340.0  11181, 0, 72, 13, 4, 0, 20, 34, 0, 16
     123       24722.6     11305.0  11151, 2, 72, 13, 3, 0, 22, 32, 0, 10
     124       24724.0     11307.0  11150, 0, 72, 14, 3, 0, 22, 32, 0, 14
     125       24741.9     11278.0  11124, 2, 72, 12, 4, 0, 20, 34, 0, 10
     126       24946.1     11266.0  11113, 2, 72, 11, 4, 0, 22, 35, 0, 7
     127       24946.5     11203.0  11050, 2, 72, 12, 3, 0, 22, 31, 0, 11
     128       25111.6     11126.0  10977, 4, 72, 11, 4, 0, 20, 29, 0, 9
     129       25419.5     11018.0  10872, 4, 72, 12, 4, 0, 20, 25, 0, 9
     130       26589.1     10977.0  10835, 6, 72, 12, 3, 0, 26, 15, 0, 8
     131       26589.8     10979.0  10834, 4, 72, 13, 3, 0, 26, 15, 0, 12
     132       26888.6     10900.0  10758, 2, 76, 11, 4, 0, 24, 16, 0, 9
     133       28770.5     10787.0  10646, 4, 74, 12, 3, 0, 16, 22, 0, 10
     134       28977.7     10775.0  10635, 4, 74, 12, 3, 0, 20, 17, 0, 10
     135       29176.2     10679.0  10541, 4, 74, 13, 3, 0, 16, 18, 0, 10
     136       34319.3     10634.0  10493, 4, 72, 11, 4, 0, 12, 27, 0, 11
     137       34597.7     10617.0  10468, 0, 70, 12, 3, 0, 14, 32, 0, 18
     138       35900.4     10596.0  10451, 0, 74, 10, 4, 0, 14, 27, 0, 16
     139       35931.1     10584.0  10440, 0, 74, 11, 4, 0, 14, 25, 0, 16
     140       35981.8     10567.0  10422, 2, 70, 12, 3, 0, 16, 25, 0, 17
     141       36600.5     10516.0  10379, 2, 76, 10, 4, 0, 16, 18, 0, 11
     142       38475.8     10431.0  10287, 0, 72, 12, 3, 0, 6, 35, 0, 16
     143       46535.6     10366.0  10231, 2, 72, 11, 4, 0, 18, 21, 0, 7
     144       46536.9     10358.0  10225, 4, 72, 11, 4, 0, 16, 19, 0, 7
     145       46660.5     10291.0  10157, 2, 72, 11, 3, 0, 18, 21, 0, 7
     146       46748.1     10258.0  10126, 2, 72, 12, 4, 0, 18, 17, 0, 7
     147       46748.6     10250.0  10120, 4, 72, 12, 4, 0, 16, 15, 0, 7
     148       46856.6     10183.0  10052, 2, 72, 12, 3, 0, 18, 17, 0, 7
     149       52466.6     10178.0  10045, 4, 70, 11, 4, 0, 16, 16, 0, 12
     150       53878.4     10125.0  9987, 0, 68, 12, 3, 0, 16, 27, 0, 12
     151       53914.4     10029.0  9893, 0, 68, 12, 5, 0, 14, 23, 0, 14
     152       53922.3      9966.0  9830, 0, 68, 11, 4, 0, 14, 25, 0, 14
     153       53974.9      9954.0  9819, 0, 68, 12, 4, 0, 14, 23, 0, 14
     154       54328.6      9886.0  9758, 2, 70, 11, 4, 0, 16, 16, 0, 9
     155       57318.8      9849.0  9716, 0, 70, 11, 3, 0, 10, 25, 0, 14
     156      119693.0      9768.0  9638, 0, 70, 11, 4, 0, 12, 20, 0, 13
     157      119702.4      9711.0  9582, 0, 70, 11, 3, 0, 12, 21, 0, 12
     158      303226.3      9702.0  9573, 0, 70, 11, 4, 0, 12, 18, 0, 14

--- Solution (notes MIDI) ---
52 55 53 50 47 45 43 43 48 48 43 45 43 43 48 52 55 52 67 71 72 71 74 77 76 71 67 
