========================================
  RÉSULTATS : 4voices_1_1_1_1_vtype_2_3_3
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 0
v_type            : 2 3 3
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.3
Temps 1ère solution (ms)    : 11.4
Temps dernière amélio. (ms) : 228977.5
Solutions trouvées          : 138
Améliorations de coût       : 129
Score pondéré           : 9916.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3590557
Échecs     : 1795130
Restarts   : 0
Propagat.  : 3153239276
Profondeur : 69

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      53        3598.4     17631.0
      54        3610.8     17628.0
      55        3620.4     17559.0
      57        4071.3     17555.0
      58        4571.9     17475.0
      59        4643.6     17379.0
      60        4864.4     17210.0
      61        4881.6     17162.0
      62        5081.0     17090.0
      63        5636.4     17084.0
      64        7169.8     17009.0
      65        8139.4     16822.0
      66        8147.9     16744.0
      67        8171.2     16729.0
      68        8171.9     16525.0
      69        8183.3     16518.0
      70        8184.2     16124.0
      71       10710.1     16085.0
      72       10739.5     15911.0
      73       10915.8     15905.0
      74       11805.2     15836.0
      75       12049.7     15830.0
      76       18244.3     15806.0
      77       26872.1     15693.0
      78       26886.3     15645.0
      79       26897.9     15569.0
      80       26926.5     15539.0
      81       32157.0     15435.0
      82       32230.1     15359.0
      83       32318.5     15329.0
      84       37189.7     15245.0
      85       40810.2     15191.0
      86       44920.8     15089.0
      87       44926.8     14981.0
      88       49658.7     14963.0
      89       79134.9     14955.0
      90       79150.7     14922.0
      91       79178.5     14847.0
      92       79186.2     14810.0
      94       79210.1     14735.0
      96       85372.0     14704.0
      97       85652.4     14494.0
      98       87453.7     14470.0
      99       87476.5     14455.0
     100       87489.0     14380.0
     101       89033.0     14350.0
     102       89042.5     14260.0
     103       91796.0     14226.0
     104       91810.3     14193.0
     105       91819.6     14118.0
     106      135359.2     14107.0
     107      135370.8     14032.0
     108      154450.3     13995.0
     109      154456.0     13989.0
     110      154456.4     13836.0
     111      154456.6     13395.0
     112      154540.0     12837.0
     113      154544.6     12788.0
     114      154552.8     12632.0
     115      154959.6     12564.0
     116      154962.4     12468.0
     117      154962.8     12174.0
     118      154997.2     12144.0
     119      155106.0     12131.0
     120      155107.4     11741.0
     121      155139.7     11369.0
     122      155175.5     11339.0
     123      155438.0     11272.0
     124      155438.6     11068.0
     125      155439.6     10906.0
     126      155460.6     10696.0
     127      155462.3     10534.0
     129      156343.7     10338.0
     130      156352.3     10162.0
     131      157525.1     10150.0
     133      228833.3     10142.0
     134      228840.3     10038.0
     135      228946.0     10000.0
     137      228977.5      9916.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          11.4     27054.0  26653, 24, 136, 13, 2, 0, 8, 208, 0, 10
       2          12.5     26975.0  26574, 22, 136, 13, 3, 0, 8, 209, 0, 10
       3          13.8     26236.0  25842, 20, 130, 14, 2, 0, 8, 208, 0, 12
       4          30.8     26137.0  25746, 20, 130, 14, 1, 0, 8, 210, 0, 8
       5          31.8     26058.0  25667, 18, 130, 14, 2, 0, 8, 211, 0, 8
       6          66.2     26055.0  25662, 18, 130, 15, 1, 0, 8, 207, 0, 14
       7          67.0     26034.0  25642, 18, 130, 14, 2, 0, 8, 208, 0, 12
       8          96.8     25008.0  24646, 18, 136, 15, 4, 0, 10, 169, 0, 10
       9          97.5     24681.0  24320, 18, 130, 16, 3, 0, 12, 170, 0, 12
      10         105.4     24510.0  24152, 18, 130, 16, 2, 0, 12, 168, 0, 12
      11         122.4     24378.0  24022, 18, 130, 15, 2, 0, 8, 173, 0, 10
      12         127.7     24354.0  23997, 18, 130, 15, 2, 0, 8, 170, 0, 14
      13         133.6     24323.0  23965, 16, 130, 15, 3, 0, 8, 172, 0, 14
      14         138.8     24248.0  23891, 16, 130, 15, 2, 0, 8, 172, 0, 14
      15         145.0     24178.0  23821, 14, 130, 15, 2, 0, 8, 176, 0, 12
      16         146.9     24142.0  23785, 14, 130, 15, 2, 0, 8, 174, 0, 14
      17         165.1     24130.0  23774, 14, 130, 15, 2, 0, 8, 175, 0, 12
      18         183.7     24077.0  23723, 16, 130, 15, 1, 0, 8, 170, 0, 14
      19         184.4     23875.0  23523, 14, 130, 15, 1, 0, 8, 170, 0, 14
      20         500.9     23791.0  23443, 14, 130, 14, 1, 0, 10, 172, 0, 7
      21         532.3     23767.0  23418, 14, 130, 14, 1, 0, 10, 169, 0, 11
      22         671.7     22720.0  22378, 14, 116, 13, 2, 0, 10, 172, 0, 15
      23         673.1     22701.0  22357, 12, 116, 13, 3, 0, 8, 176, 0, 16
      24         673.8     22497.0  22158, 12, 116, 13, 3, 0, 8, 173, 0, 14
      25         679.9     22425.0  22089, 12, 116, 14, 3, 0, 8, 171, 0, 12
      26         708.1     22392.0  22058, 12, 116, 14, 4, 0, 8, 170, 0, 10
      27         976.8     22340.0  22003, 10, 116, 13, 2, 0, 12, 172, 0, 12
      28         986.3     22232.0  21898, 10, 116, 13, 2, 0, 12, 171, 0, 10
      29        1218.2     22196.0  21862, 10, 116, 13, 2, 0, 10, 172, 0, 11
      30        1226.2     22124.0  21793, 10, 116, 14, 2, 0, 10, 170, 0, 9
      31        1782.8     21400.0  21080, 8, 116, 13, 2, 0, 10, 159, 0, 12
      32        1784.5     20878.0  20570, 8, 116, 13, 2, 0, 8, 153, 0, 8
      33        1786.4     19661.0  19368, 10, 102, 13, 3, 0, 8, 149, 0, 8
      34        1787.9     19567.0  19273, 8, 102, 12, 3, 0, 10, 150, 0, 9
      35        1790.5     19555.0  19265, 8, 106, 12, 3, 0, 8, 145, 0, 8
      36        1791.2     19471.0  19182, 8, 106, 12, 3, 0, 8, 142, 0, 10
      37        1791.6     19087.0  18803, 8, 102, 13, 3, 0, 8, 140, 0, 10
      38        1792.7     18993.0  18708, 6, 102, 12, 3, 0, 10, 141, 0, 11
      39        1802.8     18619.0  18347, 8, 102, 14, 3, 0, 8, 131, 0, 6
      40        1804.4     18525.0  18252, 6, 102, 13, 3, 0, 10, 132, 0, 7
      41        1810.5     18513.0  18238, 6, 102, 12, 3, 0, 10, 131, 0, 11
      42        1906.8     18452.0  18177, 4, 102, 13, 2, 0, 10, 135, 0, 9
      43        2009.5     18356.0  18083, 4, 102, 12, 2, 0, 12, 133, 0, 8
      44        2973.3     18154.0  17875, 8, 88, 13, 4, 0, 10, 140, 0, 16
      45        2983.0     17952.0  17675, 6, 88, 13, 4, 0, 10, 140, 0, 16
      46        2999.3     17902.0  17629, 8, 88, 13, 4, 0, 12, 133, 0, 15
      47        3008.5     17904.0  17628, 6, 88, 12, 4, 0, 12, 139, 0, 15
      48        3037.9     17833.0  17562, 8, 88, 13, 5, 0, 10, 133, 0, 14
      49        3045.4     17835.0  17561, 6, 88, 12, 5, 0, 10, 139, 0, 14
      50        3239.3     17768.0  17493, 4, 88, 13, 4, 0, 8, 144, 0, 14
      51        3256.8     17720.0  17446, 4, 88, 12, 4, 0, 10, 143, 0, 13
      52        3259.6     17651.0  17379, 4, 88, 12, 5, 0, 8, 143, 0, 12
      53        3598.4     17631.0  17362, 6, 88, 12, 5, 0, 10, 136, 0, 12
      54        3610.8     17628.0  17360, 6, 88, 13, 4, 0, 12, 134, 0, 11
      55        3620.4     17559.0  17293, 6, 88, 13, 5, 0, 10, 134, 0, 10
      56        3662.2     17561.0  17292, 4, 88, 12, 5, 0, 10, 140, 0, 10
      57        4071.3     17555.0  17285, 4, 88, 11, 5, 0, 10, 141, 0, 11
      58        4571.9     17475.0  17210, 6, 88, 13, 3, 0, 8, 139, 0, 8
      59        4643.6     17379.0  17116, 6, 88, 12, 3, 0, 10, 137, 0, 7
      60        4864.4     17210.0  16947, 4, 88, 11, 4, 0, 12, 133, 0, 11
      61        4881.6     17162.0  16900, 4, 88, 11, 4, 0, 10, 135, 0, 10
      62        5081.0     17090.0  16831, 4, 88, 12, 4, 0, 10, 133, 0, 8
      63        5636.4     17084.0  16824, 4, 88, 11, 4, 0, 10, 134, 0, 9
      64        7169.8     17009.0  16750, 4, 88, 11, 3, 0, 12, 131, 0, 10
      65        8139.4     16822.0  16558, 8, 72, 13, 4, 0, 12, 144, 0, 11
      66        8147.9     16744.0  16482, 8, 72, 13, 4, 0, 12, 143, 0, 10
      67        8171.2     16729.0  16466, 8, 72, 12, 5, 0, 10, 144, 0, 12
      68        8171.9     16525.0  16267, 8, 72, 12, 5, 0, 10, 141, 0, 10
      69        8183.3     16518.0  16260, 6, 76, 11, 4, 0, 10, 140, 0, 11
      70        8184.2     16124.0  15869, 4, 72, 12, 4, 0, 10, 142, 0, 11
      71       10710.1     16085.0  15834, 4, 74, 12, 5, 0, 10, 137, 0, 9
      72       10739.5     15911.0  15664, 4, 74, 12, 5, 0, 10, 134, 0, 8
      73       10915.8     15905.0  15657, 4, 74, 11, 5, 0, 10, 135, 0, 9
      74       11805.2     15836.0  15590, 4, 74, 12, 4, 0, 12, 131, 0, 9
      75       12049.7     15830.0  15583, 4, 74, 11, 4, 0, 12, 132, 0, 10
      76       18244.3     15806.0  15558, 4, 74, 11, 4, 0, 12, 129, 0, 14
      77       26872.1     15693.0  15440, 6, 62, 12, 5, 0, 14, 140, 0, 14
      78       26886.3     15645.0  15393, 6, 62, 13, 5, 0, 10, 142, 0, 14
      79       26897.9     15569.0  15316, 4, 62, 12, 5, 0, 12, 144, 0, 14
      80       26926.5     15539.0  15287, 4, 62, 12, 5, 0, 10, 147, 0, 12
      81       32157.0     15435.0  15190, 6, 64, 12, 5, 0, 12, 135, 0, 11
      82       32230.1     15359.0  15113, 4, 64, 11, 5, 0, 14, 137, 0, 11
      83       32318.5     15329.0  15084, 4, 64, 11, 5, 0, 12, 140, 0, 9
      84       37189.7     15245.0  14998, 4, 60, 12, 5, 0, 12, 143, 0, 11
      85       40810.2     15191.0  14944, 4, 58, 13, 5, 0, 10, 147, 0, 10
      86       44920.8     15089.0  14846, 4, 60, 13, 5, 0, 10, 141, 0, 10
      87       44926.8     14981.0  14741, 4, 60, 12, 5, 0, 12, 140, 0, 7
      88       49658.7     14963.0  14723, 4, 60, 12, 5, 0, 18, 130, 0, 11
      89       79134.9     14955.0  14717, 6, 60, 13, 5, 0, 12, 131, 0, 11
      90       79150.7     14922.0  14686, 6, 60, 12, 6, 0, 12, 133, 0, 7
      91       79178.5     14847.0  14612, 6, 60, 12, 5, 0, 14, 130, 0, 8
      92       79186.2     14810.0  14573, 4, 60, 12, 6, 0, 12, 133, 0, 10
      93       79194.0     14810.0  14573, 4, 60, 12, 6, 0, 10, 136, 0, 9
      94       79210.1     14735.0  14499, 4, 60, 12, 5, 0, 14, 130, 0, 11
      95       79214.3     14735.0  14499, 4, 60, 12, 5, 0, 12, 133, 0, 10
      96       85372.0     14704.0  14462, 8, 48, 13, 6, 0, 18, 133, 0, 16
      97       85652.4     14494.0  14259, 8, 50, 12, 6, 0, 20, 126, 0, 13
      98       87453.7     14470.0  14231, 8, 46, 13, 6, 0, 16, 135, 0, 15
      99       87476.5     14455.0  14218, 8, 46, 13, 7, 0, 16, 135, 0, 12
     100       87489.0     14380.0  14144, 8, 46, 13, 6, 0, 18, 132, 0, 13
     101       89033.0     14350.0  14115, 8, 46, 13, 6, 0, 20, 129, 0, 13
     102       89042.5     14260.0  14028, 8, 46, 13, 6, 0, 22, 126, 0, 11
     103       91796.0     14226.0  13994, 6, 50, 13, 6, 0, 16, 127, 0, 14
     104       91810.3     14193.0  13963, 6, 50, 12, 7, 0, 16, 129, 0, 10
     105       91819.6     14118.0  13889, 6, 50, 12, 6, 0, 18, 126, 0, 11
     106      135359.2     14107.0  13878, 8, 46, 13, 7, 0, 12, 135, 0, 8
     107      135370.8     14032.0  13804, 8, 46, 13, 6, 0, 14, 132, 0, 9
     108      154450.3     13995.0  13774, 6, 56, 13, 5, 0, 16, 114, 0, 11
     109      154456.0     13989.0  13770, 6, 58, 13, 5, 0, 12, 116, 0, 9
     110      154456.4     13836.0  13623, 6, 60, 13, 6, 0, 10, 111, 0, 7
     111      154456.6     13395.0  13185, 6, 54, 14, 5, 0, 10, 112, 0, 9
     112      154540.0     12837.0  12634, 12, 42, 14, 7, 0, 10, 106, 0, 12
     113      154544.6     12788.0  12584, 10, 42, 14, 6, 0, 14, 106, 0, 12
     114      154552.8     12632.0  12432, 10, 42, 14, 6, 0, 10, 110, 0, 8
     115      154959.6     12564.0  12364, 6, 46, 12, 6, 0, 16, 105, 0, 9
     116      154962.4     12468.0  12264, 6, 42, 13, 6, 0, 12, 110, 0, 15
     117      154962.8     12174.0  11978, 6, 42, 13, 6, 0, 14, 104, 0, 11
     118      154997.2     12144.0  11949, 6, 42, 13, 6, 0, 12, 107, 0, 9
     119      155106.0     12131.0  11933, 10, 32, 12, 7, 0, 16, 115, 0, 6
     120      155107.4     11741.0  11547, 10, 28, 13, 7, 0, 14, 114, 0, 8
     121      155139.7     11369.0  11182, 10, 28, 13, 7, 0, 14, 105, 0, 10
     122      155175.5     11339.0  11153, 10, 28, 13, 7, 0, 12, 108, 0, 8
     123      155438.0     11272.0  11083, 14, 18, 13, 8, 0, 12, 116, 0, 8
     124      155438.6     11068.0  10884, 14, 18, 13, 8, 0, 12, 113, 0, 6
     125      155439.6     10906.0  10722, 14, 14, 14, 8, 0, 14, 112, 0, 8
     126      155460.6     10696.0  10519, 14, 18, 13, 8, 0, 12, 104, 0, 8
     127      155462.3     10534.0  10357, 14, 14, 14, 8, 0, 14, 103, 0, 10
     128      156321.7     10534.0  10357, 14, 14, 14, 8, 0, 10, 109, 0, 8
     129      156343.7     10338.0  10167, 12, 18, 13, 8, 0, 12, 102, 0, 6
     130      156352.3     10162.0  9992, 14, 14, 14, 8, 0, 10, 100, 0, 10
     131      157525.1     10150.0  9981, 14, 14, 14, 8, 0, 12, 98, 0, 9
     132      157548.4     10152.0  9980, 12, 14, 14, 8, 0, 12, 101, 0, 11
     133      228833.3     10142.0  9971, 10, 18, 13, 8, 0, 12, 99, 0, 11
     134      228840.3     10038.0  9868, 12, 14, 14, 8, 0, 14, 95, 0, 13
     135      228946.0     10000.0  9836, 14, 14, 14, 8, 0, 14, 95, 0, 5
     136      228950.1     10002.0  9835, 12, 14, 14, 8, 0, 14, 98, 0, 7
     137      228977.5      9916.0  9753, 14, 14, 14, 8, 0, 14, 92, 0, 7
     138      228988.7      9918.0  9752, 12, 14, 14, 8, 0, 14, 95, 0, 9

--- Solution (notes MIDI) ---
60 62 50 48 48 50 48 53 52 55 57 57 60 72 74 72 69 67 64 65 62 67 64 69 67 62 60 
