========================================
  RÉSULTATS : 4voices_1_1_1_2_vtype_2_3_3
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 1
v_type            : 2 3 3
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.3
Temps 1ère solution (ms)    : 22.4
Temps dernière amélio. (ms) : 412217.5
Solutions trouvées          : 157
Améliorations de coût       : 153
Score pondéré           : 18789.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 4111868
Échecs     : 2055763
Restarts   : 0
Propagat.  : 2726715040
Profondeur : 88

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      41          32.6     27157.0  26732, 16, 102, 19, 8, 7, 3, 136, 129, 0, 5
      42          32.9     27080.0  26656, 16, 102, 19, 7, 7, 3, 136, 129, 0, 5
      43          33.1     27003.0  26580, 16, 102, 19, 6, 7, 3, 136, 129, 0, 5
      44          33.4     26926.0  26504, 16, 102, 19, 5, 7, 3, 136, 129, 0, 5
      45          33.6     26849.0  26428, 16, 102, 19, 4, 7, 3, 136, 129, 0, 5
      46          33.8     26695.0  26276, 16, 102, 19, 2, 7, 3, 136, 129, 0, 5
      47          34.6     26649.0  26244, 14, 116, 19, 11, 8, 3, 100, 129, 0, 5
      48          35.1     26572.0  26168, 14, 116, 19, 10, 8, 3, 100, 129, 0, 5
      49          35.4     26495.0  26092, 14, 116, 19, 9, 8, 3, 100, 129, 0, 5
      50          35.7     26418.0  26016, 14, 116, 19, 8, 8, 3, 100, 129, 0, 5
      51          36.0     26341.0  25940, 14, 116, 19, 7, 8, 3, 100, 129, 0, 5
      52          36.2     26264.0  25864, 14, 116, 19, 6, 8, 3, 100, 129, 0, 5
      53          36.5     26187.0  25788, 14, 116, 19, 5, 8, 3, 100, 129, 0, 5
      54          36.9     26110.0  25712, 14, 116, 19, 4, 8, 3, 100, 129, 0, 5
      55          37.1     25956.0  25560, 14, 116, 19, 2, 8, 3, 100, 129, 0, 5
      56          37.4     25887.0  25492, 8, 116, 19, 14, 7, 3, 94, 129, 0, 5
      57          37.7     25810.0  25416, 8, 116, 19, 13, 7, 3, 94, 129, 0, 5
      58          37.9     25733.0  25340, 8, 116, 19, 12, 7, 3, 94, 129, 0, 5
      59          38.2     25656.0  25264, 8, 116, 19, 11, 7, 3, 94, 129, 0, 5
      60          38.5     25579.0  25188, 8, 116, 19, 10, 7, 3, 94, 129, 0, 5
      61          38.8     25502.0  25112, 8, 116, 19, 9, 7, 3, 94, 129, 0, 5
      62          39.0     25425.0  25036, 8, 116, 19, 8, 7, 3, 94, 129, 0, 5
      63          39.4     25348.0  24960, 8, 116, 19, 7, 7, 3, 94, 129, 0, 5
      64          39.7     25271.0  24884, 8, 116, 19, 6, 7, 3, 94, 129, 0, 5
      65          39.9     25194.0  24808, 8, 116, 19, 5, 7, 3, 94, 129, 0, 5
      66          40.2     25117.0  24732, 8, 116, 19, 4, 7, 3, 94, 129, 0, 5
      67          40.5     25040.0  24656, 8, 116, 19, 3, 7, 3, 94, 129, 0, 5
      68          40.7     24963.0  24580, 8, 116, 19, 2, 7, 3, 94, 129, 0, 5
      69          40.8     24809.0  24428, 8, 116, 19, 0, 7, 3, 94, 129, 0, 5
      70          41.2     24742.0  24360, 14, 102, 19, 6, 7, 4, 96, 129, 0, 5
      71          41.4     24665.0  24284, 14, 102, 19, 5, 7, 4, 96, 129, 0, 5
      72          41.7     24588.0  24208, 14, 102, 19, 4, 7, 4, 96, 129, 0, 5
      73          41.8     24434.0  24056, 14, 102, 19, 2, 7, 4, 96, 129, 0, 5
      74         382.8     24417.0  24052, 12, 122, 19, 2, 6, 2, 68, 129, 0, 5
      75         383.7     24263.0  23900, 12, 122, 19, 0, 6, 2, 68, 129, 0, 5
      76         384.6     24196.0  23832, 18, 108, 19, 6, 6, 3, 70, 129, 0, 5
      77         384.9     24119.0  23756, 18, 108, 19, 5, 6, 3, 70, 129, 0, 5
      78         385.2     24042.0  23680, 18, 108, 19, 4, 6, 3, 70, 129, 0, 5
      79         385.4     23888.0  23528, 18, 108, 19, 2, 6, 3, 70, 129, 0, 5
      80         386.2     23863.0  23500, 16, 106, 19, 2, 6, 2, 78, 129, 0, 5
      81         387.4     23755.0  23396, 10, 116, 21, 0, 7, 1, 66, 133, 0, 5
      82         387.8     23688.0  23328, 16, 102, 21, 6, 7, 2, 68, 133, 0, 5
      83         388.2     23611.0  23252, 16, 102, 21, 5, 7, 2, 68, 133, 0, 5
      84         388.6     23534.0  23176, 16, 102, 21, 4, 7, 2, 68, 133, 0, 5
      85         388.9     23380.0  23024, 16, 102, 21, 2, 7, 2, 68, 133, 0, 5
      86         392.6     23348.0  22992, 14, 102, 23, 2, 7, 2, 68, 133, 0, 5
      87         398.2     23327.0  22972, 14, 102, 23, 2, 7, 2, 71, 129, 0, 5
      88         405.4     23317.0  22964, 14, 106, 21, 2, 6, 2, 70, 127, 0, 5
      89         425.0     23263.0  22908, 12, 102, 21, 5, 8, 3, 70, 129, 0, 5
      90         425.5     23186.0  22832, 12, 102, 21, 4, 8, 3, 70, 129, 0, 5
      91         425.9     23032.0  22680, 12, 102, 21, 2, 8, 3, 70, 129, 0, 5
      92         428.1     22918.0  22568, 12, 102, 21, 2, 8, 2, 69, 129, 0, 5
      93         589.0     22846.0  22496, 12, 102, 20, 2, 6, 3, 69, 131, 0, 5
      94         867.7     22783.0  22436, 14, 102, 17, 4, 9, 3, 62, 131, 0, 5
      95         870.3     22751.0  22404, 12, 102, 19, 4, 9, 3, 62, 131, 0, 5
      96         873.7     22653.0  22308, 12, 102, 19, 4, 9, 2, 63, 129, 0, 5
      97         903.2     22584.0  22240, 12, 102, 19, 4, 9, 2, 60, 131, 0, 5
      98        1311.1     22525.0  22180, 12, 102, 18, 2, 5, 4, 68, 129, 0, 5
      99        1366.7     22446.0  22104, 12, 102, 19, 2, 7, 4, 64, 127, 0, 5
     100        1373.2     22385.0  22044, 12, 102, 19, 2, 7, 3, 64, 127, 0, 5
     101        1384.0     22382.0  22040, 12, 102, 18, 2, 7, 4, 61, 131, 0, 5
     102        1398.5     22374.0  22032, 12, 102, 17, 2, 8, 3, 64, 129, 0, 5
     103        1400.7     22305.0  21964, 12, 102, 17, 2, 8, 3, 61, 131, 0, 5
     104        1488.5     22263.0  21924, 12, 102, 17, 4, 8, 3, 59, 129, 0, 5
     105        5347.9     22222.0  21864, 6, 86, 14, 4, 6, 4, 104, 129, 0, 5
     106        6710.3     22143.0  21820, 6, 130, 15, 4, 6, 4, 22, 131, 0, 5
     107        6714.9     22100.0  21776, 6, 130, 13, 4, 6, 4, 21, 135, 0, 5
     108        6716.4     22031.0  21708, 6, 130, 13, 4, 6, 4, 18, 137, 0, 5
     109        6717.5     22010.0  21688, 6, 130, 13, 4, 6, 4, 21, 133, 0, 5
     110        6718.3     21965.0  21644, 6, 130, 13, 4, 6, 5, 19, 133, 0, 5
     111        6727.5     21840.0  21520, 4, 130, 13, 4, 7, 4, 22, 131, 0, 5
     112        6729.2     21771.0  21452, 4, 130, 13, 4, 7, 4, 19, 133, 0, 5
     113        6738.9     21733.0  21412, 10, 116, 15, 6, 8, 4, 24, 133, 0, 5
     114        6739.4     21579.0  21260, 10, 116, 15, 4, 8, 4, 24, 133, 0, 5
     115        6739.8     21430.0  21112, 8, 116, 15, 4, 7, 4, 28, 131, 0, 5
     116        6740.2     21380.0  21064, 8, 116, 15, 6, 7, 5, 23, 131, 0, 5
     117        6740.3     21226.0  20912, 8, 116, 15, 4, 7, 5, 23, 131, 0, 5
     118        6793.8     21173.0  20860, 8, 116, 15, 4, 8, 3, 23, 131, 0, 5
     119        7334.3     21080.0  20768, 12, 108, 19, 2, 6, 4, 29, 127, 0, 5
     120        7335.2     21056.0  20744, 12, 106, 21, 2, 6, 3, 30, 127, 0, 5
     121        7336.5     20920.0  20608, 14, 102, 19, 2, 8, 2, 29, 131, 0, 5
     122        7336.9     20875.0  20564, 12, 102, 19, 6, 7, 3, 28, 129, 0, 5
     123        7337.4     20798.0  20488, 12, 102, 19, 5, 7, 3, 28, 129, 0, 5
     124        7337.8     20721.0  20412, 12, 102, 19, 4, 7, 3, 28, 129, 0, 5
     125        7338.1     20567.0  20260, 12, 102, 19, 2, 7, 3, 28, 129, 0, 5
     126        7367.2     20495.0  20188, 12, 102, 18, 2, 5, 4, 28, 131, 0, 5
     127        7430.8     20347.0  20044, 12, 102, 19, 2, 6, 4, 24, 129, 0, 5
     128        7433.9     20262.0  19960, 12, 102, 18, 2, 6, 4, 24, 129, 0, 5
     129        7508.9     20233.0  19932, 12, 102, 17, 4, 8, 3, 19, 131, 0, 5
     130        9090.7     20192.0  19872, 6, 86, 14, 4, 6, 4, 64, 131, 0, 5
     131        9302.2     20163.0  19844, 4, 88, 15, 4, 5, 5, 64, 129, 0, 5
     132        9307.8     20078.0  19760, 4, 88, 14, 4, 5, 5, 64, 129, 0, 5
     133       81630.4     19932.0  19616, 6, 86, 12, 4, 6, 4, 64, 129, 0, 5
     134      285596.9     19929.0  19604, 6, 70, 15, 8, 6, 5, 76, 134, 0, 5
     135      285597.5     19775.0  19452, 6, 70, 15, 6, 6, 5, 76, 134, 0, 5
     136      285693.1     19763.0  19436, 4, 70, 14, 4, 5, 5, 82, 138, 0, 5
     137      285948.9     19748.0  19424, 6, 72, 12, 4, 5, 5, 81, 134, 0, 5
     138      293147.4     19689.0  19372, 8, 70, 20, 4, 6, 6, 66, 132, 0, 5
     139      293152.5     19644.0  19328, 8, 74, 18, 2, 5, 5, 65, 134, 0, 5
     140      293153.4     19564.0  19248, 8, 70, 20, 2, 6, 5, 66, 134, 0, 5
     141      293155.7     19519.0  19204, 8, 70, 20, 2, 6, 6, 64, 134, 0, 5
     142      293489.8     19496.0  19184, 10, 72, 16, 6, 5, 5, 61, 132, 0, 5
     143      293493.7     19392.0  19080, 10, 72, 16, 4, 5, 4, 58, 138, 0, 5
     144      293494.8     19326.0  19016, 10, 72, 16, 4, 5, 5, 59, 134, 0, 5
     145      293709.1     19230.0  18920, 8, 72, 15, 4, 6, 5, 63, 132, 0, 5
     146      295257.3     19208.0  18896, 6, 72, 15, 4, 6, 5, 63, 136, 0, 5
     147      295261.9     19195.0  18884, 6, 72, 14, 6, 7, 4, 63, 134, 0, 5
     148      295262.5     19041.0  18732, 6, 72, 14, 4, 7, 4, 63, 134, 0, 5
     149      295273.8     18969.0  18660, 6, 72, 13, 4, 5, 5, 63, 136, 0, 5
     150      295331.0     18969.0  18660, 6, 72, 12, 4, 6, 5, 65, 134, 0, 5
     151      321606.1     18942.0  18632, 4, 72, 15, 2, 5, 5, 66, 136, 0, 5
     152      321643.4     18942.0  18632, 4, 72, 14, 2, 6, 5, 68, 134, 0, 5
     153      411934.2     18903.0  18596, 4, 74, 15, 2, 6, 4, 65, 132, 0, 5
     154      412058.2     18903.0  18596, 4, 74, 14, 2, 7, 4, 67, 130, 0, 5
     155      412205.2     18861.0  18556, 4, 74, 16, 2, 7, 4, 63, 130, 0, 5
     156      412217.5     18789.0  18484, 4, 74, 15, 2, 5, 5, 63, 132, 0, 5
     157      412788.1     18789.0  18484, 4, 74, 14, 2, 6, 5, 65, 130, 0, 5

--- Solution (notes MIDI) ---
60 62 50 48 48 50 48 53 52 67 71 59 60 72 74 69 71 67 64 67 65 62 59 57 55 60 64 76 69 65 69 67 65 60 60 
