cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-1,2-2-3,480000,0,480000.0,21.0,382282.7,187,181,15671.0,TIMEOUT_MAX,4173004,2086300,0,2627020601,90

# Améliorations
solution_num,temps_ms,cout
45,32.2,22951.0,"22620; 18; 112; 22; 4; 7; 3; 68; 91; 0; 6"
46,32.5,22874.0,"22544; 18; 112; 22; 3; 7; 3; 68; 91; 0; 6"
47,32.7,22797.0,"22468; 18; 112; 22; 2; 7; 3; 68; 91; 0; 6"
48,32.9,22643.0,"22316; 18; 112; 22; 0; 7; 3; 68; 91; 0; 6"
49,33.3,22581.0,"22252; 16; 108; 23; 3; 8; 3; 67; 95; 0; 6"
50,33.6,22504.0,"22176; 16; 108; 23; 2; 8; 3; 67; 95; 0; 6"
51,33.7,22350.0,"22024; 16; 108; 23; 0; 8; 3; 67; 95; 0; 6"
52,38.7,22254.0,"21928; 14; 108; 23; 0; 8; 3; 69; 95; 0; 6"
53,45.6,22110.0,"21784; 12; 108; 21; 0; 9; 3; 72; 95; 0; 6"
54,46.1,22105.0,"21780; 12; 108; 22; 0; 9; 3; 72; 93; 0; 6"
55,54.0,22095.0,"21772; 12; 108; 22; 3; 9; 4; 68; 91; 0; 6"
56,54.3,22018.0,"21696; 12; 108; 22; 2; 9; 4; 68; 91; 0; 6"
57,54.7,21864.0,"21544; 12; 108; 22; 0; 9; 4; 68; 91; 0; 6"
58,56.1,21829.0,"21508; 12; 108; 21; 0; 9; 3; 65; 97; 0; 6"
59,56.4,21824.0,"21504; 12; 108; 22; 0; 9; 3; 65; 95; 0; 6"
60,57.5,21697.0,"21380; 12; 108; 22; 0; 9; 3; 66; 91; 0; 6"
61,93.5,21689.0,"21372; 12; 108; 22; 0; 8; 4; 66; 91; 0; 6"
62,179.4,21660.0,"21344; 12; 108; 24; 0; 7; 3; 63; 93; 0; 6"
63,248.5,21599.0,"21284; 14; 108; 20; 0; 9; 2; 63; 93; 0; 6"
64,257.3,21551.0,"21236; 12; 108; 20; 2; 9; 2; 63; 93; 0; 6"
65,259.3,21535.0,"21220; 12; 108; 20; 2; 9; 2; 61; 95; 0; 6"
66,260.0,21445.0,"21132; 12; 108; 20; 2; 9; 2; 61; 93; 0; 6"
67,368.4,21445.0,"21132; 10; 108; 24; 0; 8; 2; 66; 89; 0; 6"
68,391.9,21421.0,"21108; 10; 108; 22; 2; 8; 3; 63; 91; 0; 6"
69,412.4,21349.0,"21036; 10; 108; 20; 2; 9; 2; 63; 93; 0; 6"
70,795.0,21331.0,"21020; 12; 108; 22; 0; 7; 3; 60; 93; 0; 6"
71,863.1,21299.0,"20988; 12; 108; 19; 2; 8; 3; 60; 93; 0; 6"
72,863.5,21294.0,"20984; 12; 108; 20; 2; 8; 3; 60; 91; 0; 6"
73,951.1,21291.0,"20980; 12; 108; 19; 2; 7; 4; 60; 93; 0; 6"
74,953.1,21286.0,"20976; 12; 108; 20; 2; 7; 4; 60; 91; 0; 6"
75,983.4,21262.0,"20952; 12; 108; 21; 2; 6; 3; 57; 95; 0; 6"
76,984.4,21257.0,"20948; 12; 108; 22; 2; 6; 3; 57; 93; 0; 6"
77,1730.3,21251.0,"20940; 6; 116; 16; 2; 8; 3; 63; 91; 0; 6"
78,3285.1,21186.0,"20872; 10; 102; 18; 4; 8; 5; 72; 89; 0; 6"
79,3287.5,21117.0,"20804; 10; 102; 18; 4; 8; 5; 69; 91; 0; 6"
80,3323.0,21064.0,"20752; 10; 102; 18; 4; 9; 3; 69; 91; 0; 6"
81,3487.2,21002.0,"20688; 8; 102; 18; 2; 7; 4; 76; 91; 0; 6"
82,3488.4,20997.0,"20684; 8; 102; 19; 2; 7; 4; 76; 89; 0; 6"
83,3796.0,20992.0,"20680; 8; 102; 21; 2; 7; 4; 71; 91; 0; 6"
84,3796.4,20987.0,"20676; 8; 102; 22; 2; 7; 4; 71; 89; 0; 6"
85,4081.9,20973.0,"20660; 8; 102; 17; 4; 9; 3; 71; 93; 0; 6"
86,4083.0,20968.0,"20656; 8; 102; 18; 4; 9; 3; 71; 91; 0; 6"
87,6614.5,20934.0,"20600; 6; 76; 17; 4; 8; 3; 121; 93; 0; 6"
88,6614.9,20929.0,"20596; 6; 76; 18; 4; 8; 3; 121; 91; 0; 6"
89,6709.4,20929.0,"20596; 6; 76; 17; 6; 7; 5; 117; 93; 0; 6"
90,6712.9,20924.0,"20592; 6; 76; 18; 6; 7; 5; 117; 91; 0; 6"
91,6729.7,20919.0,"20588; 6; 76; 18; 7; 8; 4; 117; 89; 0; 6"
92,6730.2,20842.0,"20512; 6; 76; 18; 6; 8; 4; 117; 89; 0; 6"
93,6730.5,20688.0,"20360; 6; 76; 18; 4; 8; 4; 117; 89; 0; 6"
94,7145.2,20641.0,"20316; 8; 74; 22; 4; 7; 4; 109; 91; 0; 6"
95,7366.3,20641.0,"20316; 8; 74; 22; 2; 8; 4; 114; 87; 0; 6"
96,7474.2,20561.0,"20236; 8; 74; 18; 4; 9; 4; 113; 89; 0; 6"
97,7478.0,20484.0,"20160; 8; 74; 18; 4; 9; 3; 111; 91; 0; 6"
98,7479.7,20463.0,"20140; 8; 74; 18; 4; 9; 3; 114; 87; 0; 6"
99,7483.1,20394.0,"20072; 8; 74; 18; 4; 9; 3; 111; 89; 0; 6"
100,7637.6,20372.0,"20048; 6; 74; 17; 4; 9; 3; 116; 89; 0; 6"
101,7638.7,20367.0,"20044; 6; 74; 18; 4; 9; 3; 116; 87; 0; 6"
102,7656.6,20303.0,"19980; 6; 74; 17; 4; 9; 3; 113; 91; 0; 6"
103,7658.1,20298.0,"19976; 6; 74; 18; 4; 9; 3; 113; 89; 0; 6"
104,8967.3,20273.0,"19956; 10; 74; 20; 4; 7; 3; 106; 87; 0; 6"
105,9011.3,20171.0,"19852; 8; 74; 19; 2; 6; 3; 112; 89; 0; 6"
106,9161.5,20076.0,"19760; 8; 74; 18; 4; 8; 3; 108; 87; 0; 6"
107,9168.5,20007.0,"19692; 8; 74; 18; 4; 8; 3; 105; 89; 0; 6"
108,9630.2,19916.0,"19600; 6; 74; 17; 4; 8; 3; 107; 91; 0; 6"
109,9630.6,19911.0,"19596; 6; 74; 18; 4; 8; 3; 107; 89; 0; 6"
110,38745.7,19819.0,"19524; 6; 100; 17; 4; 8; 4; 55; 95; 0; 6"
111,38746.4,19814.0,"19520; 6; 100; 18; 4; 8; 4; 55; 93; 0; 6"
112,38769.8,19793.0,"19500; 6; 100; 23; 0; 7; 4; 52; 95; 0; 6"
113,38775.3,19642.0,"19352; 6; 100; 20; 2; 8; 5; 52; 91; 0; 6"
114,38775.8,19528.0,"19240; 6; 100; 20; 2; 8; 4; 51; 91; 0; 6"
115,38787.6,19422.0,"19136; 6; 100; 20; 2; 8; 4; 49; 91; 0; 6"
116,38878.0,19406.0,"19120; 6; 100; 20; 2; 8; 4; 47; 93; 0; 6"
117,38879.9,19316.0,"19032; 6; 100; 20; 2; 8; 4; 47; 91; 0; 6"
118,39125.2,19171.0,"18892; 8; 102; 19; 2; 7; 5; 37; 93; 0; 6"
119,39148.4,19099.0,"18820; 8; 102; 17; 2; 8; 4; 37; 95; 0; 6"
120,39158.9,19009.0,"18732; 8; 102; 17; 2; 8; 4; 37; 93; 0; 6"
121,39637.4,18987.0,"18708; 6; 100; 18; 2; 8; 4; 44; 91; 0; 6"
122,40336.7,18989.0,"18692; 8; 72; 23; 0; 7; 3; 85; 93; 0; 6"
123,40337.8,18899.0,"18604; 8; 72; 23; 0; 7; 3; 85; 91; 0; 6"
124,40339.4,18854.0,"18560; 8; 72; 23; 0; 7; 4; 83; 91; 0; 6"
125,40352.0,18828.0,"18552; 6; 100; 21; 2; 6; 4; 32; 99; 0; 6"
126,40352.3,18674.0,"18400; 6; 100; 21; 0; 6; 4; 32; 99; 0; 6"
127,40354.2,18608.0,"18336; 6; 100; 21; 0; 6; 5; 33; 95; 0; 6"
128,40374.5,18576.0,"18288; 8; 74; 22; 2; 6; 3; 72; 95; 0; 6"
129,40374.9,18422.0,"18136; 8; 74; 22; 0; 6; 3; 72; 95; 0; 6"
130,40376.4,18419.0,"18132; 6; 74; 21; 2; 6; 4; 75; 93; 0; 6"
131,40380.3,18358.0,"18072; 6; 74; 21; 2; 6; 3; 75; 93; 0; 6"
132,40380.6,18204.0,"17920; 6; 74; 21; 0; 6; 3; 75; 93; 0; 6"
133,40381.6,18114.0,"17832; 6; 74; 21; 0; 6; 3; 75; 91; 0; 6"
134,40382.9,18069.0,"17788; 6; 74; 21; 0; 6; 4; 73; 91; 0; 6"
135,40507.6,18018.0,"17736; 6; 74; 17; 2; 7; 3; 72; 95; 0; 6"
136,41758.5,18018.0,"17736; 6; 74; 16; 2; 8; 3; 74; 93; 0; 6"
137,44026.2,17957.0,"17676; 14; 60; 21; 2; 7; 4; 76; 91; 0; 6"
138,44031.6,17933.0,"17652; 14; 60; 19; 4; 7; 5; 73; 93; 0; 6"
139,44033.2,17925.0,"17644; 14; 60; 17; 6; 8; 4; 73; 93; 0; 6"
140,44033.7,17771.0,"17492; 14; 60; 17; 4; 8; 4; 73; 93; 0; 6"
141,44097.0,17675.0,"17396; 12; 60; 17; 4; 8; 4; 75; 93; 0; 6"
142,44650.0,17658.0,"17384; 14; 62; 23; 0; 6; 5; 65; 93; 0; 6"
143,44668.7,17642.0,"17368; 14; 62; 21; 2; 6; 5; 65; 93; 0; 6"
144,44685.0,17613.0,"17340; 14; 62; 21; 4; 5; 6; 60; 95; 0; 6"
145,44685.5,17459.0,"17188; 14; 62; 21; 2; 5; 6; 60; 95; 0; 6"
146,44686.9,17345.0,"17076; 14; 62; 21; 2; 5; 5; 59; 95; 0; 6"
147,44741.2,17347.0,"17076; 14; 62; 15; 4; 7; 4; 66; 93; 0; 6"
148,44743.5,17278.0,"17008; 14; 62; 15; 4; 7; 4; 63; 95; 0; 6"
149,44928.9,17187.0,"16916; 12; 62; 14; 4; 7; 4; 65; 97; 0; 6"
150,44936.4,17182.0,"16912; 12; 62; 15; 4; 7; 4; 65; 95; 0; 6"
151,46577.2,17160.0,"16888; 10; 60; 16; 4; 7; 4; 72; 93; 0; 6"
152,50390.4,17150.0,"16880; 12; 60; 17; 4; 7; 4; 63; 97; 0; 6"
153,50393.8,17129.0,"16860; 12; 60; 17; 4; 7; 4; 66; 93; 0; 6"
154,50395.2,17060.0,"16792; 12; 60; 17; 4; 7; 4; 63; 95; 0; 6"
155,50556.4,17038.0,"16768; 10; 58; 18; 4; 7; 4; 70; 93; 0; 6"
156,55870.0,16964.0,"16696; 10; 60; 19; 2; 5; 4; 69; 93; 0; 6"
157,92224.7,16927.0,"16660; 10; 60; 16; 4; 8; 4; 68; 91; 0; 6"
158,93314.7,16919.0,"16652; 10; 60; 16; 4; 9; 3; 66; 93; 0; 6"
159,95268.6,16863.0,"16596; 8; 60; 20; 2; 7; 4; 65; 95; 0; 6"
160,95270.6,16778.0,"16512; 8; 60; 19; 2; 7; 4; 65; 95; 0; 6"
161,95682.1,16731.0,"16468; 10; 60; 19; 2; 6; 4; 65; 91; 0; 6"
162,246909.6,16624.0,"16376; 14; 68; 18; 2; 6; 4; 69; 59; 0; 8"
163,246987.8,16600.0,"16352; 12; 68; 19; 2; 8; 3; 71; 57; 0; 8"
164,247007.0,16528.0,"16280; 12; 68; 18; 2; 6; 4; 71; 59; 0; 8"
165,261697.2,16517.0,"16268; 10; 66; 17; 4; 9; 4; 78; 53; 0; 8"
166,261699.3,16448.0,"16200; 10; 66; 17; 4; 9; 4; 75; 55; 0; 8"
167,262745.3,16438.0,"16192; 14; 68; 14; 4; 8; 4; 63; 63; 0; 8"
168,262746.1,16417.0,"16172; 14; 68; 14; 4; 8; 4; 66; 59; 0; 8"
169,262747.3,16348.0,"16104; 14; 68; 14; 4; 8; 4; 63; 61; 0; 8"
170,262824.2,16347.0,"16100; 12; 68; 13; 4; 8; 4; 65; 65; 0; 8"
171,262825.1,16326.0,"16080; 12; 68; 13; 4; 8; 4; 68; 61; 0; 8"
172,262825.7,16257.0,"16012; 12; 68; 13; 4; 8; 4; 65; 63; 0; 8"
173,262831.3,16252.0,"16008; 12; 68; 14; 4; 8; 4; 65; 61; 0; 8"
174,263552.1,16241.0,"15996; 12; 66; 15; 4; 8; 4; 65; 63; 0; 8"
175,263553.3,16204.0,"15960; 12; 66; 15; 4; 8; 4; 66; 61; 0; 8"
176,263556.1,16135.0,"15892; 12; 66; 15; 4; 8; 4; 63; 63; 0; 8"
177,263558.5,16130.0,"15888; 12; 66; 16; 4; 8; 4; 63; 61; 0; 8"
178,269430.1,16061.0,"15820; 12; 68; 16; 2; 6; 4; 62; 63; 0; 8"
179,269435.3,16056.0,"15816; 12; 68; 17; 2; 6; 4; 62; 61; 0; 8"
180,332610.2,16053.0,"15812; 12; 66; 17; 2; 8; 3; 64; 61; 0; 8"
181,332611.6,15984.0,"15744; 12; 66; 17; 2; 8; 3; 61; 63; 0; 8"
182,332799.8,15952.0,"15712; 12; 66; 15; 4; 8; 3; 59; 65; 0; 8"
183,334053.4,15949.0,"15708; 12; 66; 13; 4; 9; 2; 62; 65; 0; 8"
184,334053.8,15928.0,"15688; 12; 66; 13; 4; 9; 2; 65; 61; 0; 8"
185,334054.6,15859.0,"15620; 12; 66; 13; 4; 9; 2; 62; 63; 0; 8"
186,382274.4,15743.0,"15508; 12; 66; 17; 2; 8; 2; 61; 59; 0; 8"
187,382282.7,15671.0,"15436; 12; 66; 16; 2; 6; 3; 61; 61; 0; 8"
