cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-0,3-3-2,480000,0,480000.0,12.8,478609.5,222,217,8304.0,TIMEOUT_MAX,3485408,1742471,0,3250311238,72

# Améliorations
solution_num,temps_ms,cout
1,12.8,27054.0
2,13.5,25473.0
3,13.9,25398.0
4,17.2,25284.0
5,19.7,25014.0
6,29.1,24935.0
7,37.4,24686.0
8,38.5,24638.0
9,38.6,24617.0
10,39.8,24275.0
11,40.8,24217.0
12,43.4,24196.0
13,94.7,24138.0
14,95.2,24132.0
15,111.0,24018.0
16,209.9,24015.0
17,211.7,23994.0
18,225.6,23969.0
19,226.2,23861.0
20,228.4,23837.0
21,321.2,23792.0
22,323.3,23543.0
23,324.2,23408.0
24,330.3,23402.0
25,333.2,23246.0
26,341.1,23177.0
27,345.4,22961.0
28,347.0,22931.0
29,348.2,22853.0
30,352.7,22775.0
31,353.6,22697.0
32,359.0,22628.0
33,371.9,22589.0
34,373.8,22493.0
35,375.2,22358.0
36,378.6,22307.0
37,381.4,22238.0
38,399.7,22232.0
39,406.3,22163.0
40,446.1,22039.0
41,508.9,22006.0
42,513.1,21985.0
43,1513.1,21973.0
44,1514.8,21970.0
45,1516.1,21943.0
46,1517.6,21835.0
48,1650.4,21781.0
49,2126.7,21644.0
50,2129.2,21350.0
51,2132.1,21258.0
52,2133.4,21141.0
53,2133.7,20979.0
54,2135.1,20931.0
55,2136.0,20745.0
56,2137.1,20637.0
57,2150.2,20616.0
58,2243.1,20531.0
59,2252.6,20520.0
60,2298.9,20435.0
61,2300.7,20424.0
62,2327.7,20403.0
63,2351.2,20342.0
64,2686.9,20339.0
65,2688.0,20231.0
66,2711.7,20210.0
67,3005.0,20138.0
68,8394.9,20036.0
69,8395.4,19996.0
70,8439.6,19753.0
71,8441.9,19618.0
72,8448.1,19597.0
73,8478.8,19558.0
74,8488.6,19441.0
75,8531.3,19410.0
76,8535.0,19362.0
77,8544.2,19341.0
78,8584.6,19269.0
79,8594.5,19218.0
80,8595.2,19068.0
81,8595.6,18978.0
82,8597.1,18960.0
83,8597.5,18876.0
84,8597.8,18870.0
85,8609.9,18756.0
86,8615.7,18735.0
87,8616.5,18708.0
88,8617.8,18600.0
89,8621.9,18552.0
90,8627.1,18531.0
91,8848.4,17752.0
92,8849.9,17712.0
93,8864.5,17461.0
94,8865.1,17265.0
95,8868.3,17157.0
96,8892.1,17014.0
97,8892.5,16974.0
98,8918.6,16932.0
99,9084.5,16908.0
100,9085.8,16800.0
101,9099.0,16704.0
102,9100.7,16596.0
103,9129.5,16575.0
104,9220.7,16526.0
105,9222.6,16499.0
106,9223.5,16391.0
107,9243.6,16370.0
108,19620.1,16368.0
109,19620.6,16323.0
110,19621.0,16206.0
111,19623.2,16134.0
112,19624.4,16066.0
113,19656.7,16021.0
114,19658.4,15954.0
115,21333.5,15777.0
116,21334.3,15615.0
117,21783.1,15609.0
118,23955.1,15555.0
119,23962.2,15534.0
121,25371.1,15516.0
122,25400.7,15471.0
123,25402.4,15459.0
124,25404.2,15438.0
125,25937.8,15377.0
126,25938.5,15269.0
127,25942.4,15245.0
128,25994.8,15197.0
129,25997.9,15173.0
131,26621.0,15107.0
132,26624.6,15083.0
133,26847.5,15077.0
135,31921.4,15044.0
136,38792.7,15013.0
137,38793.3,14973.0
138,38799.5,14931.0
139,38806.0,14817.0
140,38808.4,14775.0
141,38814.6,14598.0
142,38834.2,14592.0
143,38839.1,14550.0
144,38882.5,14352.0
145,38921.7,14316.0
146,38936.4,14268.0
147,39820.4,14214.0
148,39832.8,14166.0
149,39904.0,14156.0
150,39904.2,14150.0
151,39905.9,14036.0
152,39912.6,13988.0
153,42681.3,13928.0
154,44306.0,13922.0
155,50399.1,13910.0
156,51889.2,13904.0
157,61507.3,13880.0
158,98147.7,13695.0
159,98173.5,13611.0
160,98209.4,13605.0
161,98223.2,13590.0
162,98224.7,13458.0
163,98232.9,13338.0
164,98250.6,13253.0
165,99696.5,13227.0
167,99772.9,13097.0
168,121748.8,13055.0
169,140735.9,13037.0
170,156076.1,12998.0
171,156089.0,12959.0
172,206636.6,12941.0
173,206639.2,12932.0
174,206647.3,12893.0
175,215688.4,12783.0
176,215849.2,12731.0
177,217617.0,12707.0
178,220591.2,12689.0
179,236155.6,12590.0
180,236180.0,12347.0
181,236215.4,12278.0
182,236249.9,12148.0
183,359804.8,12145.0
184,359811.2,12106.0
185,381930.8,12088.0
