cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-0,2-2-1,480000,0,480000.5,11.8,245683.5,119,119,14028.0,TIMEOUT_MAX,3785409,1892573,0,2969744240,72

# Améliorations
solution_num,temps_ms,cout
14,152.4,46510.0,"45660; 14; 98; 17; 2; 0; 24; 677; 0; 18"
15,192.0,46306.0,"45458; 14; 98; 16; 2; 0; 20; 678; 0; 20"
16,194.3,46198.0,"45353; 14; 98; 16; 2; 0; 20; 677; 0; 18"
17,215.3,46054.0,"45212; 14; 98; 16; 2; 0; 20; 674; 0; 18"
18,294.1,46033.0,"45192; 14; 98; 16; 3; 0; 20; 672; 0; 18"
19,393.2,45626.0,"44790; 10; 98; 16; 2; 0; 20; 676; 0; 14"
20,396.3,45554.0,"44718; 10; 98; 16; 2; 0; 20; 672; 0; 18"
21,436.4,45514.0,"44677; 8; 98; 16; 2; 0; 18; 679; 0; 16"
22,528.3,45460.0,"44638; 8; 114; 16; 2; 0; 20; 642; 0; 20"
23,629.5,45364.0,"44544; 8; 114; 15; 2; 0; 20; 643; 0; 18"
24,632.8,45256.0,"44439; 8; 114; 15; 2; 0; 20; 642; 0; 16"
25,789.8,44488.0,"43672; 8; 98; 16; 2; 0; 20; 654; 0; 18"
26,790.6,44380.0,"43567; 8; 98; 16; 2; 0; 20; 653; 0; 16"
27,817.3,44296.0,"43484; 8; 98; 15; 2; 0; 20; 653; 0; 16"
28,841.7,44222.0,"43413; 10; 98; 15; 2; 0; 20; 646; 0; 18"
29,881.4,43844.0,"43044; 10; 98; 16; 2; 0; 22; 634; 0; 18"
30,934.0,43757.0,"42959; 10; 98; 15; 3; 0; 20; 636; 0; 16"
31,935.3,43685.0,"42887; 10; 98; 15; 3; 0; 20; 632; 0; 20"
32,1129.8,43679.0,"42883; 10; 98; 15; 3; 0; 22; 632; 0; 16"
33,1130.0,43637.0,"42843; 10; 98; 15; 3; 0; 20; 636; 0; 12"
34,1134.1,43525.0,"42730; 8; 98; 15; 3; 0; 18; 639; 0; 14"
35,1611.4,43429.0,"42636; 8; 98; 15; 3; 0; 22; 631; 0; 16"
36,1635.9,43399.0,"42607; 8; 98; 15; 3; 0; 20; 634; 0; 14"
37,1688.8,43363.0,"42571; 8; 98; 15; 3; 0; 20; 632; 0; 16"
38,1689.4,43324.0,"42533; 8; 98; 15; 2; 0; 20; 634; 0; 14"
39,3374.7,43318.0,"42526; 8; 98; 14; 4; 0; 20; 630; 0; 18"
40,3476.4,43279.0,"42488; 8; 98; 14; 3; 0; 20; 632; 0; 16"
41,4458.1,43267.0,"42477; 8; 98; 14; 3; 0; 20; 633; 0; 14"
42,4793.7,43228.0,"42439; 8; 98; 14; 2; 0; 20; 635; 0; 12"
43,4798.0,43189.0,"42401; 8; 98; 14; 3; 0; 18; 635; 0; 12"
44,18864.0,43010.0,"42215; 10; 84; 15; 4; 0; 20; 646; 0; 16"
45,18864.9,42920.0,"42128; 10; 84; 15; 4; 0; 22; 643; 0; 14"
46,18873.6,42661.0,"41872; 8; 84; 15; 3; 0; 24; 641; 0; 14"
47,18918.0,42634.0,"41845; 8; 84; 14; 4; 0; 26; 637; 0; 16"
48,19010.5,42559.0,"41771; 8; 84; 14; 3; 0; 22; 643; 0; 14"
49,19020.6,42511.0,"41724; 8; 84; 15; 3; 0; 22; 639; 0; 16"
50,19065.3,42436.0,"41650; 8; 84; 14; 4; 0; 24; 634; 0; 18"
51,19131.9,42421.0,"41637; 8; 84; 14; 5; 0; 22; 637; 0; 14"
52,19150.1,42232.0,"41451; 8; 84; 14; 4; 0; 20; 637; 0; 14"
53,26176.2,19411.0,"19155; 14; 128; 16; 3; 0; 20; 63; 0; 12"
54,26189.9,18916.0,"18663; 14; 120; 14; 4; 0; 22; 69; 0; 10"
55,26191.4,18820.0,"18569; 14; 120; 15; 4; 0; 22; 64; 0; 12"
56,26192.3,18799.0,"18549; 14; 120; 14; 5; 0; 22; 65; 0; 10"
57,26207.7,18383.0,"18136; 16; 112; 15; 5; 0; 22; 64; 0; 13"
58,26211.2,17983.0,"17741; 14; 112; 16; 3; 0; 20; 63; 0; 14"
59,26213.9,17962.0,"17721; 14; 112; 15; 4; 0; 20; 64; 0; 12"
60,26376.6,17675.0,"17435; 10; 112; 15; 3; 0; 22; 65; 0; 13"
61,26639.7,17435.0,"17200; 10; 112; 16; 3; 0; 20; 60; 0; 14"
62,27535.7,17360.0,"17126; 10; 112; 17; 2; 0; 20; 57; 0; 16"
63,29573.7,17306.0,"17072; 10; 112; 16; 2; 0; 18; 60; 0; 16"
64,32644.1,17303.0,"17070; 10; 112; 15; 3; 0; 20; 59; 0; 14"
65,38840.0,17291.0,"17059; 10; 112; 15; 3; 0; 20; 60; 0; 12"
66,39275.4,17273.0,"17041; 10; 112; 16; 1; 0; 20; 61; 0; 12"
67,39276.4,17252.0,"17021; 10; 112; 15; 2; 0; 20; 62; 0; 10"
68,39510.4,17213.0,"16983; 10; 112; 15; 3; 0; 18; 62; 0; 10"
69,48891.4,17173.0,"16937; 14; 98; 16; 3; 0; 26; 68; 0; 11"
70,49077.0,17031.0,"16795; 12; 98; 16; 3; 0; 22; 74; 0; 11"
71,49145.8,16899.0,"16665; 12; 98; 15; 3; 0; 22; 73; 0; 11"
72,49172.6,16776.0,"16544; 12; 98; 16; 2; 0; 22; 69; 0; 13"
73,49174.3,16755.0,"16524; 12; 98; 15; 3; 0; 22; 70; 0; 11"
74,49221.2,16707.0,"16477; 12; 98; 16; 3; 0; 22; 66; 0; 13"
75,50721.9,16671.0,"16441; 12; 98; 16; 3; 0; 22; 64; 0; 15"
76,50723.9,16650.0,"16421; 12; 98; 15; 4; 0; 22; 65; 0; 13"
77,51731.1,16572.0,"16345; 12; 98; 15; 4; 0; 20; 67; 0; 11"
78,66246.5,16517.0,"16288; 10; 98; 17; 3; 0; 24; 59; 0; 18"
79,66429.2,16403.0,"16176; 10; 98; 17; 3; 0; 22; 59; 0; 18"
80,68339.4,16400.0,"16174; 10; 98; 15; 4; 0; 24; 61; 0; 14"
81,70861.2,16295.0,"16071; 10; 98; 15; 3; 0; 22; 64; 0; 12"
82,71397.3,16277.0,"16053; 10; 98; 16; 3; 0; 20; 63; 0; 14"
83,71398.8,16256.0,"16033; 10; 98; 15; 4; 0; 20; 64; 0; 12"
84,90382.2,16232.0,"16008; 10; 98; 15; 2; 0; 20; 66; 0; 13"
85,90411.6,16133.0,"15912; 10; 98; 15; 3; 0; 22; 60; 0; 13"
86,90717.8,16103.0,"15883; 10; 98; 15; 3; 0; 20; 63; 0; 11"
87,90840.3,16028.0,"15809; 10; 98; 15; 2; 0; 20; 63; 0; 11"
88,93690.4,15983.0,"15764; 10; 98; 15; 3; 0; 20; 58; 0; 15"
89,94507.2,15923.0,"15706; 10; 98; 14; 3; 0; 20; 61; 0; 11"
90,97307.9,15897.0,"15673; 12; 84; 16; 3; 0; 28; 71; 0; 10"
91,97312.2,15711.0,"15489; 12; 84; 16; 3; 0; 26; 67; 0; 14"
92,97328.0,15531.0,"15312; 12; 84; 15; 3; 0; 22; 71; 0; 12"
93,97493.9,15522.0,"15303; 12; 84; 15; 4; 0; 22; 68; 0; 14"
94,97511.0,15426.0,"15209; 12; 84; 15; 4; 0; 22; 66; 0; 14"
95,97558.9,15387.0,"15171; 12; 84; 15; 3; 0; 22; 68; 0; 12"
96,97869.0,15342.0,"15126; 12; 84; 15; 4; 0; 22; 63; 0; 16"
97,100070.2,15282.0,"15068; 12; 84; 14; 4; 0; 22; 66; 0; 12"
98,101232.3,15194.0,"14980; 10; 84; 14; 4; 0; 22; 69; 0; 11"
99,101232.7,15110.0,"14897; 10; 84; 14; 4; 0; 22; 66; 0; 13"
100,101620.5,15050.0,"14839; 10; 84; 14; 4; 0; 22; 66; 0; 11"
101,101621.1,14966.0,"14756; 10; 84; 14; 4; 0; 22; 63; 0; 13"
102,103288.1,14876.0,"14669; 10; 84; 14; 4; 0; 20; 66; 0; 9"
103,109079.6,14824.0,"14614; 8; 84; 14; 4; 0; 20; 66; 0; 14"
104,109086.9,14770.0,"14563; 8; 84; 15; 4; 0; 22; 62; 0; 12"
105,109093.0,14704.0,"14498; 8; 84; 14; 4; 0; 20; 66; 0; 10"
106,109106.6,14560.0,"14357; 8; 84; 14; 4; 0; 20; 63; 0; 10"
107,151943.3,14527.0,"14326; 8; 86; 14; 3; 0; 20; 60; 0; 10"
108,151945.8,14485.0,"14283; 8; 84; 14; 3; 0; 20; 63; 0; 10"
109,151956.3,14446.0,"14245; 8; 84; 14; 4; 0; 18; 63; 0; 10"
110,151984.7,14437.0,"14236; 8; 84; 15; 3; 0; 20; 59; 0; 12"
111,178735.4,14410.0,"14209; 8; 84; 16; 4; 0; 18; 55; 0; 16"
112,179235.5,14371.0,"14171; 8; 84; 15; 3; 0; 22; 54; 0; 14"
113,179262.6,14296.0,"14097; 8; 84; 15; 4; 0; 20; 52; 0; 16"
114,180228.7,14278.0,"14079; 8; 84; 15; 4; 0; 18; 54; 0; 16"
115,241748.9,14248.0,"14050; 8; 84; 14; 4; 0; 18; 57; 0; 13"
116,244481.5,14181.0,"13982; 6; 84; 14; 3; 0; 18; 62; 0; 12"
117,244832.2,14121.0,"13924; 6; 84; 14; 3; 0; 22; 56; 0; 12"
118,244906.1,14046.0,"13850; 6; 84; 14; 4; 0; 20; 54; 0; 14"
119,245683.5,14028.0,"13832; 6; 84; 14; 4; 0; 18; 56; 0; 14"
