cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-1,2-2-2,480000,0,480000.0,21.6,478548.3,271,267,11989.0,TIMEOUT_MAX,3932383,1965907,0,3023113063,88

# Améliorations
solution_num,temps_ms,cout
1,21.6,59151.0
2,21.9,59074.0
3,22.2,58997.0
4,22.4,58920.0
5,22.7,58843.0
6,22.9,58766.0
7,23.1,58689.0
8,23.4,58612.0
9,23.6,58535.0
10,23.9,58458.0
11,24.1,58381.0
12,24.3,58304.0
13,24.6,58227.0
14,24.8,58150.0
15,25.1,58073.0
16,25.3,57996.0
17,25.5,57919.0
18,25.9,57765.0
19,26.0,57611.0
20,27.7,28620.0
21,28.0,28543.0
22,28.3,28466.0
23,28.5,28389.0
24,28.7,28312.0
25,29.0,28235.0
26,29.2,28158.0
27,29.5,28081.0
28,29.7,28004.0
29,29.9,27927.0
30,30.2,27850.0
31,30.4,27773.0
32,30.7,27696.0
33,30.9,27619.0
34,31.2,27542.0
35,31.6,27465.0
36,31.8,27388.0
37,32.2,27234.0
38,32.4,27080.0
39,61.7,26984.0
40,140.2,26968.0
43,158.6,26818.0
44,164.9,26813.0
45,168.0,26723.0
46,168.8,26707.0
47,174.4,26677.0
48,185.6,26537.0
49,186.2,26476.0
50,187.6,26471.0
51,194.0,26426.0
52,194.7,26365.0
53,245.5,26346.0
54,262.5,26330.0
55,848.6,26279.0
56,849.2,26202.0
57,849.6,26125.0
58,849.9,26048.0
59,850.5,25894.0
60,850.8,25740.0
61,851.1,25655.0
62,851.5,25596.0
63,852.0,25519.0
64,852.5,25365.0
65,852.8,25211.0
66,854.4,25124.0
67,854.7,24970.0
68,855.9,24899.0
69,1036.3,24864.0
70,1435.5,24336.0
71,1435.9,24259.0
72,1436.2,24182.0
73,1436.5,24105.0
74,1436.7,24028.0
75,1436.9,23951.0
76,1437.2,23874.0
77,1437.4,23797.0
78,1437.7,23720.0
79,1437.9,23643.0
80,1438.2,23566.0
81,1438.4,23489.0
82,1438.7,23412.0
83,1438.9,23335.0
84,1439.2,23258.0
85,1439.4,23181.0
86,1439.7,23104.0
87,1440.0,22950.0
88,1440.2,22796.0
89,1440.6,22645.0
90,1447.7,22579.0
91,1449.5,22574.0
92,1471.1,22539.0
93,1547.3,22433.0
94,1589.7,22417.0
95,1597.9,22321.0
96,1865.5,22261.0
97,1866.2,22184.0
98,1866.7,22107.0
99,1867.0,22030.0
100,1867.3,21953.0
101,1867.8,21799.0
102,1868.0,21645.0
103,1868.4,21628.0
104,1868.5,21503.0
105,1871.7,21400.0
106,1872.1,21397.0
107,1872.5,21275.0
108,1875.4,21214.0
109,1882.9,21179.0
110,2076.6,21073.0
111,2077.0,21018.0
112,2077.7,20864.0
113,2078.0,20710.0
114,2078.8,20601.0
115,2079.1,20596.0
116,2083.6,20570.0
117,2091.0,20566.0
118,2091.9,20561.0
119,2099.0,20538.0
120,2102.2,20424.0
121,2146.0,20363.0
122,2150.0,20333.0
123,2152.5,20328.0
124,2495.7,20318.0
125,2529.9,20222.0
126,4703.7,20172.0
127,4740.3,20121.0
128,4769.8,20060.0
129,5495.4,20040.0
130,5499.3,19918.0
131,5518.1,19857.0
132,5530.7,19806.0
133,5538.1,19745.0
134,6008.3,19714.0
135,6827.3,19664.0
136,6857.4,19552.0
137,10769.7,19485.0
138,10774.7,19400.0
139,10776.7,19395.0
140,10778.3,19384.0
141,10782.0,19294.0
142,10786.6,19172.0
143,10840.9,19111.0
144,11072.6,19087.0
145,11074.7,19026.0
146,11531.3,18962.0
147,11535.8,18925.0
148,11555.4,18920.0
149,11557.6,18872.0
150,11560.1,18867.0
151,11560.5,18713.0
152,11692.9,18689.0
153,11728.4,18628.0
154,11797.6,18577.0
155,11835.9,18516.0
156,31330.0,18486.0
157,39846.1,18476.0
158,39894.4,18415.0
159,61945.3,18363.0
160,68345.8,18313.0
161,68372.3,18252.0
162,68787.2,18185.0
163,68821.7,18124.0
164,103032.1,18119.0
165,103082.2,18058.0
166,138175.7,18050.0
167,145297.5,17983.0
168,145309.1,17877.0
169,145858.1,17856.0
170,145877.4,17750.0
171,150261.9,17646.0
172,150278.4,17585.0
173,150316.1,17550.0
174,151028.8,17443.0
175,151038.6,17364.0
176,151039.0,17210.0
177,153258.9,17202.0
178,153271.7,17184.0
179,153273.0,17173.0
180,153284.2,17115.0
181,153284.6,16961.0
