cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-1,1-2-3,480000,0,480000.4,28.1,474606.0,292,288,17647.0,TIMEOUT_MAX,3886856,1943120,0,2902517956,90

# Améliorations
solution_num,temps_ms,cout
1,28.1,50615.0
2,28.4,50538.0
3,28.7,50461.0
4,29.0,50384.0
5,29.2,50307.0
6,29.5,50230.0
7,29.7,50153.0
8,30.0,50076.0
9,30.2,49999.0
10,30.5,49922.0
11,30.7,49845.0
12,31.0,49768.0
13,31.2,49691.0
14,31.5,49614.0
15,31.7,49537.0
16,31.9,49460.0
17,32.2,49383.0
18,32.4,49306.0
19,32.7,49229.0
20,32.9,49152.0
21,33.2,49075.0
22,33.4,48998.0
23,33.7,48921.0
24,33.9,48844.0
25,34.2,48767.0
26,34.4,48690.0
27,34.6,48613.0
28,34.9,48536.0
29,35.1,48459.0
30,35.4,48382.0
31,35.6,48305.0
32,35.9,48228.0
33,36.1,48151.0
34,36.4,48074.0
35,36.6,47997.0
36,36.9,47920.0
37,37.1,47843.0
38,37.4,47766.0
39,37.7,47689.0
40,37.9,47612.0
41,38.2,47535.0
42,38.4,47458.0
43,38.7,47381.0
44,38.8,47227.0
45,40.4,47096.0
47,42.2,46942.0
48,44.2,46921.0
49,44.3,46767.0
51,45.5,46613.0
52,50.5,46560.0
53,68.8,46523.0
54,195.4,46496.0
55,304.7,46385.0
56,307.6,46271.0
57,312.7,46270.0
58,313.1,46193.0
59,313.4,46039.0
60,315.3,46034.0
61,317.4,46013.0
62,320.0,46003.0
63,321.2,45907.0
64,338.2,45891.0
65,440.6,45843.0
66,442.4,45716.0
67,447.8,45664.0
68,448.3,45510.0
69,450.7,45465.0
70,451.0,45311.0
71,453.1,45242.0
72,455.7,45146.0
73,570.7,45098.0
74,576.6,45027.0
75,600.7,44988.0
76,602.8,44900.0
77,760.1,44849.0
78,778.8,44786.0
79,818.4,44759.0
80,22080.1,44644.0
81,22168.3,44637.0
82,22168.9,44541.0
83,22183.6,44480.0
84,22213.4,44448.0
85,23455.5,44358.0
86,40266.9,44326.0
87,40933.8,44310.0
88,40947.3,44220.0
89,80267.2,44210.0
90,87917.8,44169.0
91,87968.0,44148.0
92,87968.6,44138.0
93,87969.6,44079.0
94,87970.8,43973.0
95,87976.5,43963.0
96,87977.5,43867.0
97,295043.0,43824.0
98,325894.9,43768.0
99,325896.1,43662.0
100,325897.5,43593.0
101,393632.9,43588.0
102,393634.8,43578.0
103,393635.9,43482.0
104,393753.2,43413.0
105,393754.7,43286.0
106,393783.5,43278.0
107,393785.1,43225.0
108,394172.5,43193.0
109,396039.7,43151.0
110,396042.0,43082.0
111,396818.6,43050.0
112,404639.7,42912.0
113,404640.1,42891.0
114,404642.7,42785.0
115,452007.4,42779.0
116,452008.1,42718.0
117,452010.1,42665.0
118,452010.8,42511.0
119,461868.1,30255.0
120,461868.4,30178.0
121,461868.8,30101.0
122,461869.1,30024.0
123,461869.4,29947.0
124,461869.7,29870.0
125,461870.0,29793.0
126,461870.2,29716.0
127,461870.5,29639.0
128,461870.7,29562.0
129,461871.0,29485.0
130,461871.3,29408.0
131,461871.5,29331.0
132,461871.8,29254.0
133,461872.0,29177.0
134,461872.3,29100.0
135,461872.5,29023.0
136,461872.8,28946.0
137,461873.0,28869.0
138,461873.3,28792.0
139,461873.5,28715.0
140,461873.8,28638.0
141,461874.0,28561.0
142,461874.3,28484.0
143,461874.5,28407.0
144,461874.8,28330.0
145,461875.0,28253.0
146,461875.3,28176.0
147,461875.5,28099.0
148,461875.8,28022.0
149,461876.0,27945.0
150,461876.3,27868.0
151,461876.5,27791.0
152,461876.8,27714.0
153,461877.0,27637.0
154,461877.3,27560.0
155,461877.5,27483.0
156,461877.8,27406.0
157,461878.0,27329.0
158,461878.3,27252.0
159,461878.5,27175.0
160,461878.8,27098.0
161,461879.0,27021.0
162,461879.2,26867.0
163,461879.5,26819.0
164,461879.8,26742.0
165,461880.1,26665.0
166,461880.4,26588.0
167,461880.6,26511.0
168,461880.9,26434.0
169,461881.2,26357.0
170,461881.6,26280.0
171,461881.8,26203.0
172,461882.1,26126.0
173,461882.3,26049.0
174,461882.6,25972.0
175,461882.8,25895.0
176,461883.1,25818.0
177,461883.3,25741.0
178,461883.5,25664.0
179,461883.8,25587.0
180,461884.0,25510.0
181,461884.3,25433.0
182,461884.5,25356.0
183,461884.8,25279.0
184,461885.0,25202.0
185,461885.3,25125.0
186,461885.5,25048.0
187,461885.7,24894.0
188,461886.1,24840.0
189,461886.6,24686.0
190,461887.4,24659.0
191,461887.7,24582.0
192,461887.9,24505.0
193,461888.2,24428.0
194,461888.4,24351.0
195,461888.7,24274.0
196,461888.9,24197.0
197,461889.2,24120.0
198,461889.4,24043.0
199,461889.7,23966.0
200,461889.9,23889.0
201,461890.2,23812.0
202,461890.4,23735.0
203,461890.7,23658.0
204,461890.9,23581.0
205,461891.2,23504.0
206,461891.4,23427.0
207,461891.6,23350.0
208,461891.9,23273.0
209,461892.1,23196.0
210,461892.3,23042.0
211,461894.0,23005.0
212,461894.3,22928.0
213,461894.6,22774.0
214,461895.7,22743.0
215,461896.7,22682.0
216,461901.2,22624.0
217,461902.8,22603.0
218,461903.3,22449.0
219,461914.1,22438.0
220,461914.6,22361.0
221,461914.9,22284.0
222,461915.2,22207.0
223,461915.5,22130.0
224,461915.7,22053.0
225,461916.0,21976.0
226,461916.4,21899.0
227,461916.7,21822.0
228,461916.9,21745.0
229,461917.1,21591.0
230,461918.3,21522.0
231,461919.6,21491.0
232,461920.0,21430.0
233,461937.7,21371.0
234,461938.1,21294.0
235,461938.4,21217.0
236,461938.7,21140.0
237,461939.0,20986.0
238,461939.9,20981.0
239,461940.9,20960.0
240,461941.2,20883.0
241,461941.4,20806.0
242,461941.5,20652.0
243,461945.4,20585.0
244,461949.4,20533.0
245,461950.8,20464.0
246,461951.2,20405.0
247,461953.9,20336.0
248,461960.6,20260.0
249,461966.9,20228.0
250,461967.5,20151.0
251,461967.8,20074.0
252,461968.1,19997.0
253,461968.4,19920.0
254,461968.7,19843.0
255,461969.2,19766.0
256,461969.4,19689.0
257,461969.6,19535.0
258,461970.9,19466.0
259,461972.2,19405.0
261,462012.8,19402.0
262,462014.5,19333.0
263,462078.4,19264.0
264,462184.2,19219.0
265,462625.2,19186.0
266,462640.4,19043.0
267,462642.2,18974.0
268,462684.9,18939.0
269,462687.7,18849.0
270,462688.2,18780.0
271,462691.5,18690.0
272,462939.3,18628.0
273,463218.2,18554.0
274,463868.7,18530.0
275,463904.7,18509.0
276,463906.2,18440.0
277,464362.5,18360.0
278,464365.0,18291.0
279,464383.1,18201.0
280,465248.9,18103.0
281,465648.5,18087.0
282,470791.6,18071.0
283,471261.7,18048.0
284,471263.4,18016.0
285,471962.4,17960.0
287,474584.0,17944.0
288,474596.3,17896.0
289,474598.9,17891.0
290,474599.1,17737.0
291,474604.3,17716.0
292,474606.0,17647.0

# Evolution couts
solution_num,temps_ms,cout_scalaire,vecteur_lex
1,28.1,50615.0,"49692; 8; 126; 18; 48; 6; 4; 35; 668; 0; 10"
2,28.4,50538.0,"49616; 8; 126; 18; 47; 6; 4; 35; 668; 0; 10"
3,28.7,50461.0,"49540; 8; 126; 18; 46; 6; 4; 35; 668; 0; 10"
4,29.0,50384.0,"49464; 8; 126; 18; 45; 6; 4; 35; 668; 0; 10"
5,29.2,50307.0,"49388; 8; 126; 18; 44; 6; 4; 35; 668; 0; 10"
6,29.5,50230.0,"49312; 8; 126; 18; 43; 6; 4; 35; 668; 0; 10"
7,29.7,50153.0,"49236; 8; 126; 18; 42; 6; 4; 35; 668; 0; 10"
8,30.0,50076.0,"49160; 8; 126; 18; 41; 6; 4; 35; 668; 0; 10"
9,30.2,49999.0,"49084; 8; 126; 18; 40; 6; 4; 35; 668; 0; 10"
