cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-3,1-3-2,480000,0,480000.1,51.0,302267.1,36,36,15402.0,TIMEOUT_MAX,4199277,2099583,0,2775575508,125

# Améliorations
solution_num,temps_ms,cout
1,51.0,20884.0
2,53.1,20863.0
3,53.3,19493.0
4,53.9,19421.0
5,54.4,19406.0
6,295.1,19348.0
7,650.1,19268.0
8,3946.3,18933.0
9,4064.5,18627.0
10,4065.6,18460.0
11,4067.2,18395.0
12,4117.0,18345.0
13,4117.5,18280.0
14,4901.5,18188.0
15,4902.4,18173.0
16,4905.0,18108.0
17,27237.1,18099.0
18,27240.7,17962.0
19,27274.2,17912.0
20,27274.7,17767.0
21,34232.4,17687.0
22,34233.1,17592.0
23,34234.9,17447.0
24,35151.1,17360.0
25,43930.2,17055.0
26,43931.2,17040.0
27,44137.8,16657.0
28,44141.0,16512.0
29,44158.1,16425.0
30,118193.8,15871.0
31,119228.0,15784.0
32,128062.7,15778.0
33,128068.8,15713.0
34,144573.9,15588.0
35,301834.2,15489.0
36,302267.1,15402.0

# Evolution couts
solution_num,temps_ms,cout_scalaire,vecteur_lex
1,51.0,20884.0,"20570; 0; 4; 144; 12; 4; 3; 20; 0; 121; 0; 6"
2,53.1,20863.0,"20549; 0; 2; 144; 14; 5; 2; 20; 0; 121; 0; 6"
3,53.3,19493.0,"19195; 0; 2; 130; 13; 4; 2; 20; 0; 121; 0; 6"
4,53.9,19421.0,"19124; 0; 2; 130; 13; 3; 2; 20; 0; 121; 0; 6"
5,54.4,19406.0,"19109; 0; 2; 130; 12; 3; 3; 20; 0; 121; 0; 6"
6,295.1,19348.0,"19052; 0; 2; 130; 12; 4; 1; 20; 0; 121; 0; 6"
7,650.1,19268.0,"18973; 0; 2; 130; 11; 4; 1; 20; 0; 121; 0; 6"
8,3946.3,18933.0,"18641; 0; 6; 114; 16; 7; 2; 20; 0; 121; 0; 6"
9,4064.5,18627.0,"18339; 0; 6; 114; 12; 9; 0; 20; 0; 121; 0; 6"
10,4065.6,18460.0,"18174; 0; 6; 114; 10; 8; 1; 20; 0; 121; 0; 6"
11,4067.2,18395.0,"18110; 0; 6; 114; 10; 8; 0; 20; 0; 121; 0; 6"
12,4117.0,18345.0,"18060; 0; 4; 114; 11; 7; 2; 20; 0; 121; 0; 6"
13,4117.5,18280.0,"17996; 0; 4; 114; 11; 7; 1; 20; 0; 121; 0; 6"
14,4901.5,18188.0,"17905; 0; 2; 116; 12; 3; 3; 20; 0; 121; 0; 6"
15,4902.4,18173.0,"17890; 0; 2; 116; 11; 3; 4; 20; 0; 121; 0; 6"
16,4905.0,18108.0,"17826; 0; 2; 116; 11; 3; 3; 20; 0; 121; 0; 6"
17,27237.1,18099.0,"17817; 0; 4; 114; 9; 6; 2; 20; 0; 120; 0; 7"
18,27240.7,17962.0,"17682; 0; 4; 114; 9; 5; 1; 20; 0; 120; 0; 7"
19,27274.2,17912.0,"17632; 0; 2; 114; 10; 4; 3; 20; 0; 120; 0; 7"
20,27274.7,17767.0,"17489; 0; 2; 114; 9; 4; 2; 20; 0; 120; 0; 7"
21,34232.4,17687.0,"17409; 0; 4; 106; 13; 6; 1; 20; 0; 120; 0; 8"
22,34233.1,17592.0,"17315; 0; 4; 106; 11; 6; 2; 20; 0; 120; 0; 8"
23,34234.9,17447.0,"17172; 0; 4; 106; 10; 6; 1; 20; 0; 120; 0; 8"
24,35151.1,17360.0,"17086; 0; 4; 106; 9; 5; 2; 20; 0; 120; 0; 8"
25,43930.2,17055.0,"16784; 0; 4; 98; 13; 5; 4; 18; 0; 122; 0; 7"
26,43931.2,17040.0,"16769; 0; 4; 98; 12; 5; 5; 18; 0; 122; 0; 7"
27,44137.8,16657.0,"16391; 0; 2; 98; 12; 5; 2; 18; 0; 122; 0; 7"
28,44141.0,16512.0,"16248; 0; 2; 98; 11; 5; 1; 18; 0; 122; 0; 7"
29,44158.1,16425.0,"16162; 0; 2; 98; 10; 4; 2; 18; 0; 122; 0; 7"
30,118193.8,15871.0,"15612; 0; 2; 88; 11; 5; 1; 18; 0; 128; 0; 6"
31,119228.0,15784.0,"15526; 0; 2; 88; 10; 4; 2; 18; 0; 128; 0; 6"
32,128062.7,15778.0,"15520; 0; 2; 88; 10; 4; 3; 18; 0; 125; 0; 8"
33,128068.8,15713.0,"15456; 0; 2; 88; 10; 4; 2; 18; 0; 125; 0; 8"
34,144573.9,15588.0,"15333; 0; 4; 84; 11; 4; 2; 16; 0; 128; 0; 6"
35,301834.2,15489.0,"15238; 0; 4; 84; 12; 4; 1; 18; 0; 124; 0; 4"
36,302267.1,15402.0,"15152; 0; 4; 84; 11; 3; 2; 18; 0; 124; 0; 4"
