cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-1,1-1-3,480000,0,480000.0,27.8,439133.0,218,214,15582.0,TIMEOUT_MAX,3557133,1778330,0,2713359989,105

# Améliorations
solution_num,temps_ms,cout
15,31.3,30031.0,"29564; 6; 122; 20; 34; 8; 5; 95; 171; 0; 6"
16,31.6,29954.0,"29488; 6; 122; 20; 33; 8; 5; 95; 171; 0; 6"
17,31.8,29877.0,"29412; 6; 122; 20; 32; 8; 5; 95; 171; 0; 6"
18,32.1,29800.0,"29336; 6; 122; 20; 31; 8; 5; 95; 171; 0; 6"
19,32.3,29723.0,"29260; 6; 122; 20; 30; 8; 5; 95; 171; 0; 6"
20,32.5,29646.0,"29184; 6; 122; 20; 29; 8; 5; 95; 171; 0; 6"
21,32.8,29569.0,"29108; 6; 122; 20; 28; 8; 5; 95; 171; 0; 6"
22,33.1,29492.0,"29032; 6; 122; 20; 27; 8; 5; 95; 171; 0; 6"
23,33.3,29415.0,"28956; 6; 122; 20; 26; 8; 5; 95; 171; 0; 6"
24,33.5,29338.0,"28880; 6; 122; 20; 25; 8; 5; 95; 171; 0; 6"
25,33.8,29261.0,"28804; 6; 122; 20; 24; 8; 5; 95; 171; 0; 6"
26,34.0,29184.0,"28728; 6; 122; 20; 23; 8; 5; 95; 171; 0; 6"
27,34.3,29107.0,"28652; 6; 122; 20; 22; 8; 5; 95; 171; 0; 6"
28,34.5,29030.0,"28576; 6; 122; 20; 21; 8; 5; 95; 171; 0; 6"
29,34.8,28953.0,"28500; 6; 122; 20; 20; 8; 5; 95; 171; 0; 6"
30,35.0,28876.0,"28424; 6; 122; 20; 19; 8; 5; 95; 171; 0; 6"
31,35.3,28799.0,"28348; 6; 122; 20; 18; 8; 5; 95; 171; 0; 6"
32,35.6,28722.0,"28272; 6; 122; 20; 17; 8; 5; 95; 171; 0; 6"
33,35.8,28645.0,"28196; 6; 122; 20; 16; 8; 5; 95; 171; 0; 6"
34,36.1,28568.0,"28120; 6; 122; 20; 15; 8; 5; 95; 171; 0; 6"
35,36.3,28491.0,"28044; 6; 122; 20; 14; 8; 5; 95; 171; 0; 6"
36,36.6,28414.0,"27968; 6; 122; 20; 13; 8; 5; 95; 171; 0; 6"
37,36.8,28337.0,"27892; 6; 122; 20; 12; 8; 5; 95; 171; 0; 6"
38,37.1,28260.0,"27816; 6; 122; 20; 11; 8; 5; 95; 171; 0; 6"
39,37.4,28183.0,"27740; 6; 122; 20; 10; 8; 5; 95; 171; 0; 6"
40,37.6,28106.0,"27664; 6; 122; 20; 9; 8; 5; 95; 171; 0; 6"
41,37.9,28029.0,"27588; 6; 122; 20; 8; 8; 5; 95; 171; 0; 6"
42,38.2,27952.0,"27512; 6; 122; 20; 7; 8; 5; 95; 171; 0; 6"
43,38.4,27875.0,"27436; 6; 122; 20; 6; 8; 5; 95; 171; 0; 6"
44,38.7,27798.0,"27360; 6; 122; 20; 5; 8; 5; 95; 171; 0; 6"
45,39.0,27721.0,"27284; 6; 122; 20; 4; 8; 5; 95; 171; 0; 6"
46,39.1,27567.0,"27132; 6; 122; 20; 2; 8; 5; 95; 171; 0; 6"
47,40.3,27562.0,"27128; 6; 122; 20; 4; 8; 5; 92; 171; 0; 6"
48,40.8,27408.0,"26976; 6; 122; 20; 2; 8; 5; 92; 171; 0; 6"
49,41.1,27399.0,"26964; 8; 108; 19; 16; 8; 6; 91; 173; 0; 6"
50,41.4,27322.0,"26888; 8; 108; 19; 15; 8; 6; 91; 173; 0; 6"
51,41.6,27245.0,"26812; 8; 108; 19; 14; 8; 6; 91; 173; 0; 6"
52,41.9,27168.0,"26736; 8; 108; 19; 13; 8; 6; 91; 173; 0; 6"
53,42.1,27091.0,"26660; 8; 108; 19; 12; 8; 6; 91; 173; 0; 6"
54,42.4,27014.0,"26584; 8; 108; 19; 11; 8; 6; 91; 173; 0; 6"
55,42.6,26937.0,"26508; 8; 108; 19; 10; 8; 6; 91; 173; 0; 6"
56,42.9,26860.0,"26432; 8; 108; 19; 9; 8; 6; 91; 173; 0; 6"
57,43.1,26783.0,"26356; 8; 108; 19; 8; 8; 6; 91; 173; 0; 6"
58,43.4,26706.0,"26280; 8; 108; 19; 7; 8; 6; 91; 173; 0; 6"
59,43.6,26629.0,"26204; 8; 108; 19; 6; 8; 6; 91; 173; 0; 6"
60,43.9,26552.0,"26128; 8; 108; 19; 5; 8; 6; 91; 173; 0; 6"
61,44.1,26475.0,"26052; 8; 108; 19; 4; 8; 6; 91; 173; 0; 6"
62,44.3,26321.0,"25900; 8; 108; 19; 2; 8; 6; 91; 173; 0; 6"
63,45.1,26240.0,"25832; 8; 106; 19; 31; 8; 5; 52; 173; 0; 6"
64,45.6,26163.0,"25756; 8; 106; 19; 30; 8; 5; 52; 173; 0; 6"
65,45.9,26086.0,"25680; 8; 106; 19; 29; 8; 5; 52; 173; 0; 6"
66,46.2,26009.0,"25604; 8; 106; 19; 28; 8; 5; 52; 173; 0; 6"
67,46.4,25932.0,"25528; 8; 106; 19; 27; 8; 5; 52; 173; 0; 6"
68,46.7,25855.0,"25452; 8; 106; 19; 26; 8; 5; 52; 173; 0; 6"
69,47.0,25778.0,"25376; 8; 106; 19; 25; 8; 5; 52; 173; 0; 6"
70,47.6,25701.0,"25300; 8; 106; 19; 24; 8; 5; 52; 173; 0; 6"
71,47.9,25624.0,"25224; 8; 106; 19; 23; 8; 5; 52; 173; 0; 6"
72,48.3,25547.0,"25148; 8; 106; 19; 22; 8; 5; 52; 173; 0; 6"
73,48.6,25470.0,"25072; 8; 106; 19; 21; 8; 5; 52; 173; 0; 6"
74,49.0,25393.0,"24996; 8; 106; 19; 20; 8; 5; 52; 173; 0; 6"
75,49.3,25316.0,"24920; 8; 106; 19; 19; 8; 5; 52; 173; 0; 6"
76,49.7,25239.0,"24844; 8; 106; 19; 18; 8; 5; 52; 173; 0; 6"
77,50.0,25162.0,"24768; 8; 106; 19; 17; 8; 5; 52; 173; 0; 6"
78,50.4,25085.0,"24692; 8; 106; 19; 16; 8; 5; 52; 173; 0; 6"
79,50.7,25008.0,"24616; 8; 106; 19; 15; 8; 5; 52; 173; 0; 6"
80,51.1,24931.0,"24540; 8; 106; 19; 14; 8; 5; 52; 173; 0; 6"
81,51.4,24854.0,"24464; 8; 106; 19; 13; 8; 5; 52; 173; 0; 6"
82,51.8,24777.0,"24388; 8; 106; 19; 12; 8; 5; 52; 173; 0; 6"
83,52.1,24700.0,"24312; 8; 106; 19; 11; 8; 5; 52; 173; 0; 6"
84,52.5,24623.0,"24236; 8; 106; 19; 10; 8; 5; 52; 173; 0; 6"
85,52.8,24546.0,"24160; 8; 106; 19; 9; 8; 5; 52; 173; 0; 6"
86,53.2,24469.0,"24084; 8; 106; 19; 8; 8; 5; 52; 173; 0; 6"
87,53.4,24392.0,"24008; 8; 106; 19; 7; 8; 5; 52; 173; 0; 6"
88,53.9,24315.0,"23932; 8; 106; 19; 6; 8; 5; 52; 173; 0; 6"
89,54.1,24238.0,"23856; 8; 106; 19; 5; 8; 5; 52; 173; 0; 6"
90,54.6,24161.0,"23780; 8; 106; 19; 4; 8; 5; 52; 173; 0; 6"
91,54.7,24007.0,"23628; 8; 106; 19; 2; 8; 5; 52; 173; 0; 6"
92,55.1,24006.0,"23624; 8; 102; 19; 2; 9; 5; 56; 175; 0; 6"
93,57.2,23952.0,"23576; 8; 108; 17; 6; 8; 6; 42; 175; 0; 6"
94,57.5,23875.0,"23500; 8; 108; 17; 5; 8; 6; 42; 175; 0; 6"
95,57.9,23798.0,"23424; 8; 108; 17; 4; 8; 6; 42; 175; 0; 6"
96,58.2,23644.0,"23272; 8; 108; 17; 2; 8; 6; 42; 175; 0; 6"
97,58.8,23601.0,"23228; 8; 102; 19; 5; 9; 5; 44; 175; 0; 6"
98,59.2,23524.0,"23152; 8; 102; 19; 4; 9; 5; 44; 175; 0; 6"
99,59.5,23370.0,"23000; 8; 102; 19; 2; 9; 5; 44; 175; 0; 6"
100,61.1,23301.0,"22932; 8; 102; 19; 2; 8; 5; 44; 175; 0; 6"
101,66.2,23195.0,"22828; 8; 102; 19; 2; 8; 5; 42; 175; 0; 6"
102,102.7,23129.0,"22764; 6; 106; 19; 2; 8; 4; 37; 177; 0; 6"
103,103.0,22975.0,"22612; 6; 106; 19; 0; 8; 4; 37; 177; 0; 6"
104,107.6,22964.0,"22600; 6; 102; 21; 0; 9; 4; 41; 175; 0; 6"
105,108.3,22832.0,"22472; 6; 106; 19; 0; 8; 4; 36; 175; 0; 6"
106,109.9,22810.0,"22448; 6; 102; 20; 0; 9; 4; 38; 177; 0; 6"
107,113.2,22664.0,"22304; 6; 102; 19; 0; 8; 5; 37; 177; 0; 6"
108,114.6,22574.0,"22216; 6; 102; 19; 0; 8; 5; 37; 175; 0; 6"
109,335.7,22574.0,"22216; 4; 106; 16; 0; 9; 3; 43; 171; 0; 6"
110,337.4,22558.0,"22200; 4; 102; 18; 2; 10; 3; 44; 169; 0; 6"
111,338.2,22404.0,"22048; 4; 102; 18; 0; 10; 3; 44; 169; 0; 6"
112,354.4,22377.0,"22020; 4; 102; 15; 2; 10; 3; 42; 173; 0; 6"
113,356.0,22319.0,"21964; 4; 102; 16; 2; 10; 3; 41; 171; 0; 6"
114,362.6,22165.0,"21812; 4; 102; 17; 0; 9; 3; 39; 173; 0; 6"
115,519.1,22151.0,"21796; 4; 102; 15; 0; 8; 4; 37; 179; 0; 6"
116,520.2,22061.0,"21708; 4; 102; 15; 0; 8; 4; 37; 177; 0; 6"
117,630.0,22012.0,"21664; 4; 102; 18; 2; 9; 3; 35; 169; 0; 6"
118,655.5,21858.0,"21512; 4; 102; 19; 0; 8; 3; 33; 171; 0; 6"
119,847.1,21709.0,"21364; 4; 102; 15; 2; 7; 3; 35; 171; 0; 6"
120,848.4,21656.0,"21312; 4; 102; 15; 2; 7; 3; 34; 171; 0; 6"
121,1015.6,21603.0,"21260; 4; 102; 17; 0; 8; 3; 28; 175; 0; 6"
122,1264.4,21542.0,"21200; 4; 102; 17; 0; 7; 4; 27; 175; 0; 6"
123,3681.8,21521.0,"21180; 6; 102; 15; 0; 7; 4; 26; 175; 0; 6"
124,3688.2,21484.0,"21144; 6; 102; 17; 0; 6; 4; 20; 179; 0; 6"
125,3714.4,21339.0,"21004; 6; 102; 19; 0; 7; 3; 19; 173; 0; 6"
126,3715.2,21286.0,"20952; 6; 102; 19; 0; 7; 3; 18; 173; 0; 6"
127,3717.5,21185.0,"20852; 6; 102; 17; 0; 7; 3; 21; 171; 0; 6"
128,3718.0,21132.0,"20800; 6; 102; 17; 0; 7; 3; 20; 171; 0; 6"
129,3730.0,21071.0,"20740; 6; 102; 17; 0; 6; 4; 19; 171; 0; 6"
130,11003.5,21047.0,"20716; 6; 102; 15; 2; 6; 3; 20; 171; 0; 6"
131,11004.4,21010.0,"20680; 6; 102; 15; 2; 6; 3; 21; 169; 0; 6"
132,11005.2,20957.0,"20628; 6; 102; 15; 2; 6; 3; 20; 169; 0; 6"
133,42149.0,20819.0,"20492; 6; 102; 12; 4; 7; 3; 18; 169; 0; 6"
134,55850.0,20741.0,"20412; 2; 102; 14; 2; 7; 4; 21; 171; 0; 6"
135,55850.5,20730.0,"20400; 2; 102; 14; 2; 6; 4; 17; 177; 0; 6"
136,55852.0,20603.0,"20276; 2; 102; 14; 2; 6; 4; 18; 173; 0; 6"
137,66457.0,20561.0,"20236; 2; 102; 16; 0; 7; 4; 19; 169; 0; 6"
138,67220.6,20521.0,"20196; 2; 102; 14; 2; 7; 3; 18; 171; 0; 6"
139,67221.5,20431.0,"20108; 2; 102; 14; 2; 7; 3; 18; 169; 0; 6"
140,67250.3,20370.0,"20048; 2; 102; 14; 2; 6; 4; 17; 169; 0; 6"
141,71321.8,20240.0,"19920; 2; 102; 12; 4; 5; 3; 19; 167; 0; 6"
142,71322.6,20224.0,"19904; 2; 102; 12; 4; 5; 3; 17; 169; 0; 6"
143,71324.1,20187.0,"19868; 2; 102; 12; 4; 5; 3; 18; 167; 0; 6"
144,71949.7,20134.0,"19816; 2; 102; 14; 2; 5; 3; 15; 169; 0; 6"
145,73411.5,20136.0,"19816; 2; 102; 12; 0; 6; 4; 17; 171; 0; 6"
146,73454.8,20033.0,"19716; 2; 102; 14; 0; 6; 3; 13; 171; 0; 6"
147,73456.2,19996.0,"19680; 2; 102; 14; 0; 6; 3; 14; 169; 0; 6"
148,73458.4,19935.0,"19620; 2; 102; 14; 0; 5; 4; 13; 169; 0; 6"
149,92286.8,19841.0,"19540; 6; 102; 19; 0; 3; 5; 31; 129; 0; 6"
150,92288.8,19788.0,"19488; 6; 102; 19; 0; 3; 5; 30; 129; 0; 6"
151,92300.4,19666.0,"19368; 6; 102; 17; 2; 3; 5; 28; 129; 0; 6"
152,92301.4,19613.0,"19316; 6; 102; 17; 2; 3; 5; 27; 129; 0; 6"
153,92350.7,19597.0,"19300; 6; 102; 13; 6; 4; 5; 26; 129; 0; 6"
154,92351.3,19443.0,"19148; 6; 102; 13; 4; 4; 5; 26; 129; 0; 6"
155,92352.1,19390.0,"19096; 6; 102; 13; 4; 4; 5; 25; 129; 0; 6"
156,92354.6,19321.0,"19028; 2; 102; 15; 8; 4; 5; 24; 127; 0; 6"
157,92355.1,19244.0,"18952; 2; 102; 15; 7; 4; 5; 24; 127; 0; 6"
158,92355.4,19167.0,"18876; 2; 102; 15; 6; 4; 5; 24; 127; 0; 6"
159,92355.7,19090.0,"18800; 2; 102; 15; 5; 4; 5; 24; 127; 0; 6"
160,92356.0,19013.0,"18724; 2; 102; 15; 4; 4; 5; 24; 127; 0; 6"
161,92356.2,18859.0,"18572; 2; 102; 15; 2; 4; 5; 24; 127; 0; 6"
162,92356.4,18848.0,"18560; 2; 102; 13; 2; 4; 5; 27; 127; 0; 6"
163,92356.8,18771.0,"18484; 2; 102; 13; 2; 5; 4; 22; 131; 0; 6"
164,92357.6,18729.0,"18444; 2; 102; 13; 4; 4; 4; 23; 127; 0; 6"
165,92358.0,18575.0,"18292; 2; 102; 13; 2; 4; 4; 23; 127; 0; 6"
166,92513.4,18453.0,"18172; 2; 102; 15; 0; 3; 4; 20; 129; 0; 6"
167,92541.3,18360.0,"18080; 2; 102; 15; 0; 2; 5; 15; 133; 0; 6"
168,92542.2,18323.0,"18044; 2; 102; 15; 0; 2; 5; 16; 131; 0; 6"
169,92545.9,18278.0,"18000; 2; 102; 13; 2; 3; 4; 17; 129; 0; 6"
170,108145.9,18262.0,"17984; 2; 102; 13; 2; 2; 6; 14; 131; 0; 6"
171,230580.8,18207.0,"17948; 2; 116; 17; 0; 5; 3; 15; 95; 0; 6"
172,230582.2,18154.0,"17896; 2; 116; 17; 0; 5; 3; 14; 95; 0; 6"
173,230620.6,18122.0,"17864; 2; 116; 15; 2; 3; 5; 14; 95; 0; 6"
174,230927.9,18090.0,"17832; 2; 116; 13; 2; 4; 3; 21; 91; 0; 6"
175,230928.7,18037.0,"17780; 2; 116; 13; 2; 4; 3; 20; 91; 0; 6"
176,230930.7,18029.0,"17772; 2; 116; 13; 2; 3; 4; 20; 91; 0; 6"
177,230931.1,17976.0,"17720; 2; 116; 13; 2; 3; 4; 19; 91; 0; 6"
178,230962.1,17960.0,"17704; 2; 116; 13; 2; 2; 6; 16; 93; 0; 6"
179,232205.8,17952.0,"17696; 2; 116; 15; 0; 2; 5; 15; 95; 0; 6"
180,232206.3,17915.0,"17660; 2; 116; 15; 0; 2; 5; 16; 93; 0; 6"
181,232222.2,17870.0,"17616; 2; 116; 13; 2; 3; 4; 17; 91; 0; 6"
182,232486.0,17854.0,"17600; 2; 116; 13; 2; 2; 6; 14; 93; 0; 6"
183,296618.4,17854.0,"17592; 2; 102; 15; 4; 6; 4; 29; 93; 0; 7"
184,296619.6,17700.0,"17440; 2; 102; 15; 2; 6; 4; 29; 93; 0; 7"
185,296621.4,17658.0,"17400; 2; 102; 15; 4; 5; 4; 30; 89; 0; 7"
186,296622.6,17504.0,"17248; 2; 102; 15; 2; 5; 4; 30; 89; 0; 7"
187,296627.9,17451.0,"17196; 2; 102; 15; 2; 5; 4; 29; 89; 0; 7"
188,296630.1,17398.0,"17144; 2; 102; 15; 2; 5; 4; 28; 89; 0; 7"
189,296647.2,17297.0,"17044; 2; 102; 15; 2; 5; 4; 21; 95; 0; 7"
190,296647.6,17255.0,"17004; 2; 102; 15; 4; 4; 4; 22; 91; 0; 7"
191,296648.2,17101.0,"16852; 2; 102; 15; 2; 4; 4; 22; 91; 0; 7"
192,302456.4,17101.0,"16852; 2; 102; 15; 2; 3; 4; 25; 89; 0; 7"
193,302458.1,17048.0,"16800; 2; 102; 15; 2; 3; 4; 24; 89; 0; 7"
194,305458.3,17003.0,"16756; 2; 102; 13; 5; 3; 4; 22; 89; 0; 7"
195,305459.0,16926.0,"16680; 2; 102; 13; 4; 3; 4; 22; 89; 0; 7"
196,305459.5,16772.0,"16528; 2; 102; 13; 2; 3; 4; 22; 89; 0; 7"
197,305952.6,16751.0,"16508; 2; 102; 13; 4; 2; 6; 16; 91; 0; 7"
198,305952.8,16597.0,"16356; 2; 102; 13; 2; 2; 6; 16; 91; 0; 7"
199,409413.3,16573.0,"16332; 0; 102; 13; 2; 5; 5; 18; 90; 0; 6"
200,409414.9,16557.0,"16316; 0; 102; 13; 2; 4; 5; 19; 90; 0; 6"
201,409416.2,16520.0,"16280; 0; 102; 13; 2; 4; 5; 20; 88; 0; 6"
202,409428.0,16470.0,"16232; 0; 102; 17; 0; 5; 4; 12; 92; 0; 6"
203,409430.5,16369.0,"16132; 0; 102; 15; 0; 5; 4; 15; 90; 0; 6"
204,409431.6,16316.0,"16080; 0; 102; 15; 0; 5; 4; 14; 90; 0; 6"
205,409567.3,16300.0,"16064; 0; 102; 13; 2; 4; 4; 17; 88; 0; 6"
206,410005.8,16284.0,"16048; 0; 102; 13; 2; 3; 6; 14; 90; 0; 6"
207,415468.2,16166.0,"15928; 2; 94; 13; 2; 4; 6; 19; 92; 0; 6"
208,415468.9,16150.0,"15912; 2; 94; 13; 2; 3; 6; 20; 92; 0; 6"
209,415480.6,16097.0,"15860; 2; 94; 11; 4; 5; 6; 15; 94; 0; 6"
210,415481.6,15943.0,"15708; 2; 94; 11; 2; 5; 6; 15; 94; 0; 6"
211,415482.1,15927.0,"15692; 2; 94; 11; 2; 4; 6; 16; 94; 0; 6"
212,415490.0,15848.0,"15616; 2; 94; 13; 2; 4; 6; 13; 92; 0; 6"
213,415490.5,15832.0,"15600; 2; 94; 13; 2; 3; 6; 14; 92; 0; 6"
214,415581.7,15757.0,"15524; 0; 94; 11; 2; 5; 4; 21; 90; 0; 6"
215,415584.1,15704.0,"15472; 0; 94; 11; 2; 5; 4; 20; 90; 0; 6"
216,415621.0,15609.0,"15380; 0; 94; 13; 2; 4; 4; 18; 88; 0; 6"
217,439037.0,15598.0,"15368; 0; 94; 11; 2; 4; 4; 21; 88; 0; 6"
218,439133.0,15582.0,"15352; 0; 94; 11; 2; 3; 6; 18; 90; 0; 6"
